/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[ogbn-arxiv] NSReg, rotations [np.int64(34)] of [np.int64(4), np.int64(8), np.int64(10), np.int64(34)]
[ogbn-arxiv] n_epochs=400 eval_every=1 input_dim=128 wd=0.0 lr=0.001
Normal classes: [0, 1, 2, 3, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39] in ogbn-arxiv
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 2308  num train neg edges: 463
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.3835, clf_loss=0.6636, lbl_loss=0.7199
Epoch  1 loss=1.3122, clf_loss=0.6126, lbl_loss=0.6996
Epoch  2 loss=1.2554, clf_loss=0.5653, lbl_loss=0.6902
Epoch  3 loss=1.2213, clf_loss=0.5326, lbl_loss=0.6886
Epoch  4 loss=1.1845, clf_loss=0.5017, lbl_loss=0.6827
Epoch  5 loss=1.1484, clf_loss=0.4717, lbl_loss=0.6767
Epoch  6 loss=1.1052, clf_loss=0.4421, lbl_loss=0.6631
Epoch  7 loss=1.0982, clf_loss=0.4135, lbl_loss=0.6846
Epoch  8 loss=1.0697, clf_loss=0.3872, lbl_loss=0.6825
Epoch  9 loss=1.0400, clf_loss=0.3617, lbl_loss=0.6783
Epoch 10 loss=1.0096, clf_loss=0.3395, lbl_loss=0.6701
Epoch 11 loss=1.0193, clf_loss=0.3219, lbl_loss=0.6974
Epoch 12 loss=0.9888, clf_loss=0.3095, lbl_loss=0.6794
Epoch 13 loss=0.9646, clf_loss=0.3031, lbl_loss=0.6615
Epoch 14 loss=0.9832, clf_loss=0.3010, lbl_loss=0.6823
Epoch 15 loss=0.9737, clf_loss=0.3024, lbl_loss=0.6712
Epoch 16 loss=0.9751, clf_loss=0.3061, lbl_loss=0.6690
Epoch 17 loss=0.9868, clf_loss=0.3120, lbl_loss=0.6748
Epoch 18 loss=0.9928, clf_loss=0.3176, lbl_loss=0.6752
Epoch 19 loss=0.9924, clf_loss=0.3197, lbl_loss=0.6727
Epoch 20 loss=0.9897, clf_loss=0.3200, lbl_loss=0.6697
Epoch 21 loss=0.9823, clf_loss=0.3208, lbl_loss=0.6615
Epoch 22 loss=0.9923, clf_loss=0.3187, lbl_loss=0.6735
Epoch 23 loss=0.9931, clf_loss=0.3160, lbl_loss=0.6771
Epoch 24 loss=0.9802, clf_loss=0.3116, lbl_loss=0.6687
Epoch 25 loss=0.9738, clf_loss=0.3081, lbl_loss=0.6657
Epoch 26 loss=0.9747, clf_loss=0.3048, lbl_loss=0.6699
Epoch 27 loss=0.9786, clf_loss=0.3029, lbl_loss=0.6757
Epoch 28 loss=0.9679, clf_loss=0.3006, lbl_loss=0.6673
Epoch 29 loss=0.9667, clf_loss=0.2994, lbl_loss=0.6673
Epoch 30 loss=0.9754, clf_loss=0.2989, lbl_loss=0.6765
Epoch 31 loss=0.9685, clf_loss=0.2989, lbl_loss=0.6697
Epoch 32 loss=0.9813, clf_loss=0.2989, lbl_loss=0.6824
Epoch 33 loss=0.9746, clf_loss=0.2994, lbl_loss=0.6752
Epoch 34 loss=0.9566, clf_loss=0.3002, lbl_loss=0.6564
Epoch 35 loss=0.9705, clf_loss=0.3006, lbl_loss=0.6699
Epoch 36 loss=0.9706, clf_loss=0.3011, lbl_loss=0.6695
Epoch 37 loss=0.9714, clf_loss=0.3006, lbl_loss=0.6708
Epoch 38 loss=0.9606, clf_loss=0.3003, lbl_loss=0.6603
Epoch 39 loss=0.9848, clf_loss=0.2992, lbl_loss=0.6857
Epoch 40 loss=0.9826, clf_loss=0.2991, lbl_loss=0.6835
Epoch 41 loss=0.9863, clf_loss=0.2986, lbl_loss=0.6878
Epoch 42 loss=0.9541, clf_loss=0.2976, lbl_loss=0.6565
Epoch 43 loss=0.9770, clf_loss=0.2974, lbl_loss=0.6796
Epoch 44 loss=0.9748, clf_loss=0.2963, lbl_loss=0.6785
Epoch 45 loss=0.9653, clf_loss=0.2955, lbl_loss=0.6699
Epoch 46 loss=0.9757, clf_loss=0.2946, lbl_loss=0.6812
Epoch 47 loss=0.9622, clf_loss=0.2942, lbl_loss=0.6679
