# gpu=5 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset photo --seed 4 --method nsreg --tag E400_nsreg --epochs 400 --rotations 0
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] NSReg, rotations [np.int64(0)] of [np.int64(0), np.int64(7)]
[photo] n_epochs=400 eval_every=1 input_dim=745 wd=0.0 lr=0.001
Normal classes: [1, 2, 3, 4, 5, 6] in photo
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 464  num train neg edges: 3544
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.6174, clf_loss=0.9450, lbl_loss=0.6724
Epoch  1 loss=1.3997, clf_loss=0.7274, lbl_loss=0.6722
Epoch  2 loss=1.2678, clf_loss=0.6046, lbl_loss=0.6632
Epoch  3 loss=1.1901, clf_loss=0.5070, lbl_loss=0.6831
Epoch  4 loss=1.0988, clf_loss=0.4254, lbl_loss=0.6735
Epoch  5 loss=1.0285, clf_loss=0.3566, lbl_loss=0.6718
Epoch  6 loss=0.9959, clf_loss=0.3327, lbl_loss=0.6632
Epoch  7 loss=1.0082, clf_loss=0.3322, lbl_loss=0.6760
Epoch  8 loss=1.0348, clf_loss=0.3669, lbl_loss=0.6679
Epoch  9 loss=1.0629, clf_loss=0.3930, lbl_loss=0.6699
Epoch 10 loss=1.0443, clf_loss=0.3776, lbl_loss=0.6667
Epoch 11 loss=1.0310, clf_loss=0.3547, lbl_loss=0.6764
Epoch 12 loss=1.0159, clf_loss=0.3538, lbl_loss=0.6622
Epoch 13 loss=1.0061, clf_loss=0.3305, lbl_loss=0.6756
Epoch 14 loss=0.9865, clf_loss=0.3141, lbl_loss=0.6725
Epoch 15 loss=0.9783, clf_loss=0.3121, lbl_loss=0.6662
Epoch 16 loss=0.9911, clf_loss=0.3136, lbl_loss=0.6774
Epoch 17 loss=0.9886, clf_loss=0.3146, lbl_loss=0.6740
Epoch 18 loss=0.9703, clf_loss=0.3132, lbl_loss=0.6570
Epoch 19 loss=0.9784, clf_loss=0.3161, lbl_loss=0.6622
Epoch 20 loss=0.9809, clf_loss=0.3149, lbl_loss=0.6660
Epoch 21 loss=0.9822, clf_loss=0.3127, lbl_loss=0.6694
Epoch 22 loss=0.9833, clf_loss=0.3034, lbl_loss=0.6799
Epoch 23 loss=0.9667, clf_loss=0.2932, lbl_loss=0.6735
Epoch 24 loss=0.9660, clf_loss=0.2877, lbl_loss=0.6783
Epoch 25 loss=0.9632, clf_loss=0.2913, lbl_loss=0.6719
Epoch 26 loss=0.9573, clf_loss=0.2905, lbl_loss=0.6668
Epoch 27 loss=0.9575, clf_loss=0.2868, lbl_loss=0.6707
Epoch 28 loss=0.9588, clf_loss=0.2883, lbl_loss=0.6706
Epoch 29 loss=0.9648, clf_loss=0.2888, lbl_loss=0.6760
Epoch 30 loss=0.9693, clf_loss=0.2884, lbl_loss=0.6809
Epoch 31 loss=0.9538, clf_loss=0.2803, lbl_loss=0.6735
Epoch 32 loss=0.9410, clf_loss=0.2717, lbl_loss=0.6693
Epoch 33 loss=0.9351, clf_loss=0.2675, lbl_loss=0.6675
Epoch 34 loss=0.9278, clf_loss=0.2627, lbl_loss=0.6651
Epoch 35 loss=0.9270, clf_loss=0.2688, lbl_loss=0.6582
Epoch 36 loss=0.9310, clf_loss=0.2620, lbl_loss=0.6691
Epoch 37 loss=0.9278, clf_loss=0.2671, lbl_loss=0.6607
Epoch 38 loss=0.9351, clf_loss=0.2560, lbl_loss=0.6791
Epoch 39 loss=0.9069, clf_loss=0.2525, lbl_loss=0.6544
Epoch 40 loss=0.9225, clf_loss=0.2576, lbl_loss=0.6648
Epoch 41 loss=0.9218, clf_loss=0.2529, lbl_loss=0.6689
Epoch 42 loss=0.9099, clf_loss=0.2477, lbl_loss=0.6622
Epoch 43 loss=0.9124, clf_loss=0.2435, lbl_loss=0.6690
Epoch 44 loss=0.9033, clf_loss=0.2411, lbl_loss=0.6622
Epoch 45 loss=0.9074, clf_loss=0.2375, lbl_loss=0.6699
Epoch 46 loss=0.9086, clf_loss=0.2401, lbl_loss=0.6686
Epoch 47 loss=0.8963, clf_loss=0.2269, lbl_loss=0.6694
Epoch 48 loss=0.8922, clf_loss=0.2233, lbl_loss=0.6689
Epoch 49 loss=0.8930, clf_loss=0.2234, lbl_loss=0.6696
Epoch 50 loss=0.8881, clf_loss=0.2197, lbl_loss=0.6685
Epoch 51 loss=0.8858, clf_loss=0.2204, lbl_loss=0.6654
Epoch 52 loss=0.8780, clf_loss=0.2137, lbl_loss=0.6643
Epoch 53 loss=0.8700, clf_loss=0.2098, lbl_loss=0.6602
Epoch 54 loss=0.8755, clf_loss=0.2099, lbl_loss=0.6655
Epoch 55 loss=0.8820, clf_loss=0.2063, lbl_loss=0.6758
Epoch 56 loss=0.8487, clf_loss=0.2074, lbl_loss=0.6414
Epoch 57 loss=0.8693, clf_loss=0.2054, lbl_loss=0.6639
Epoch 58 loss=0.8610, clf_loss=0.1975, lbl_loss=0.6635
Epoch 59 loss=0.8423, clf_loss=0.1941, lbl_loss=0.6481
Epoch 60 loss=0.8444, clf_loss=0.1901, lbl_loss=0.6543
Epoch 61 loss=0.8552, clf_loss=0.1915, lbl_loss=0.6637
Epoch 62 loss=0.8658, clf_loss=0.1922, lbl_loss=0.6735
Epoch 63 loss=0.8343, clf_loss=0.1860, lbl_loss=0.6483
Epoch 64 loss=0.8416, clf_loss=0.1809, lbl_loss=0.6607
Epoch 65 loss=0.8339, clf_loss=0.1823, lbl_loss=0.6516
Epoch 66 loss=0.8207, clf_loss=0.1686, lbl_loss=0.6521
Epoch 67 loss=0.8394, clf_loss=0.1755, lbl_loss=0.6639
Epoch 68 loss=0.8358, clf_loss=0.1659, lbl_loss=0.6698
Epoch 69 loss=0.8211, clf_loss=0.1634, lbl_loss=0.6577
Epoch 70 loss=0.8166, clf_loss=0.1578, lbl_loss=0.6588
