# gpu=3 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset photo --seed 8 --method nsreg --tag E400_nsreg --epochs 400 --rotations 0
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] NSReg, rotations [np.int64(0)] of [np.int64(0), np.int64(7)]
[photo] n_epochs=400 eval_every=1 input_dim=745 wd=0.0 lr=0.001
Normal classes: [1, 2, 3, 4, 5, 6] in photo
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 482  num train neg edges: 3286
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.6283, clf_loss=0.9400, lbl_loss=0.6882
Epoch  1 loss=1.4277, clf_loss=0.7451, lbl_loss=0.6826
Epoch  2 loss=1.3498, clf_loss=0.6666, lbl_loss=0.6832
Epoch  3 loss=1.3045, clf_loss=0.6297, lbl_loss=0.6748
Epoch  4 loss=1.2741, clf_loss=0.5936, lbl_loss=0.6804
Epoch  5 loss=1.2228, clf_loss=0.5491, lbl_loss=0.6737
Epoch  6 loss=1.1695, clf_loss=0.4953, lbl_loss=0.6742
Epoch  7 loss=1.1187, clf_loss=0.4377, lbl_loss=0.6810
Epoch  8 loss=1.0575, clf_loss=0.3854, lbl_loss=0.6721
Epoch  9 loss=1.0156, clf_loss=0.3460, lbl_loss=0.6696
Epoch 10 loss=1.0076, clf_loss=0.3351, lbl_loss=0.6725
Epoch 11 loss=1.0092, clf_loss=0.3321, lbl_loss=0.6771
Epoch 12 loss=1.0494, clf_loss=0.3536, lbl_loss=0.6958
Epoch 13 loss=1.0427, clf_loss=0.3715, lbl_loss=0.6712
Epoch 14 loss=1.0649, clf_loss=0.3923, lbl_loss=0.6727
Epoch 15 loss=1.0456, clf_loss=0.3674, lbl_loss=0.6781
Epoch 16 loss=1.0326, clf_loss=0.3627, lbl_loss=0.6699
Epoch 17 loss=1.0360, clf_loss=0.3572, lbl_loss=0.6787
Epoch 18 loss=1.0148, clf_loss=0.3377, lbl_loss=0.6771
Epoch 19 loss=1.0102, clf_loss=0.3346, lbl_loss=0.6756
Epoch 20 loss=0.9865, clf_loss=0.3209, lbl_loss=0.6656
Epoch 21 loss=1.0007, clf_loss=0.3173, lbl_loss=0.6833
Epoch 22 loss=0.9916, clf_loss=0.3207, lbl_loss=0.6708
Epoch 23 loss=0.9911, clf_loss=0.3186, lbl_loss=0.6725
Epoch 24 loss=0.9874, clf_loss=0.3175, lbl_loss=0.6700
Epoch 25 loss=0.9868, clf_loss=0.3192, lbl_loss=0.6676
Epoch 26 loss=0.9906, clf_loss=0.3259, lbl_loss=0.6647
Epoch 27 loss=0.9922, clf_loss=0.3216, lbl_loss=0.6706
Epoch 28 loss=0.9902, clf_loss=0.3174, lbl_loss=0.6728
Epoch 29 loss=0.9773, clf_loss=0.3129, lbl_loss=0.6644
Epoch 30 loss=0.9868, clf_loss=0.3000, lbl_loss=0.6868
Epoch 31 loss=0.9794, clf_loss=0.2983, lbl_loss=0.6811
Epoch 32 loss=0.9812, clf_loss=0.3000, lbl_loss=0.6812
Epoch 33 loss=0.9637, clf_loss=0.2938, lbl_loss=0.6699
Epoch 34 loss=0.9613, clf_loss=0.2848, lbl_loss=0.6765
Epoch 35 loss=0.9681, clf_loss=0.2930, lbl_loss=0.6751
Epoch 36 loss=0.9605, clf_loss=0.2826, lbl_loss=0.6780
Epoch 37 loss=0.9696, clf_loss=0.2927, lbl_loss=0.6769
Epoch 38 loss=0.9490, clf_loss=0.2754, lbl_loss=0.6736
Epoch 39 loss=0.9532, clf_loss=0.2820, lbl_loss=0.6712
Epoch 40 loss=0.9563, clf_loss=0.2844, lbl_loss=0.6719
Epoch 41 loss=0.9459, clf_loss=0.2751, lbl_loss=0.6707
Epoch 42 loss=0.9454, clf_loss=0.2748, lbl_loss=0.6706
Epoch 43 loss=0.9341, clf_loss=0.2699, lbl_loss=0.6641
Epoch 44 loss=0.9438, clf_loss=0.2706, lbl_loss=0.6732
Epoch 45 loss=0.9428, clf_loss=0.2674, lbl_loss=0.6754
Epoch 46 loss=0.9186, clf_loss=0.2637, lbl_loss=0.6549
Epoch 47 loss=0.9415, clf_loss=0.2644, lbl_loss=0.6771
Epoch 48 loss=0.9268, clf_loss=0.2635, lbl_loss=0.6634
Epoch 49 loss=0.9270, clf_loss=0.2529, lbl_loss=0.6741
Epoch 50 loss=0.9143, clf_loss=0.2529, lbl_loss=0.6614
Epoch 51 loss=0.9124, clf_loss=0.2470, lbl_loss=0.6653
Epoch 52 loss=0.9178, clf_loss=0.2416, lbl_loss=0.6762
Epoch 53 loss=0.9221, clf_loss=0.2510, lbl_loss=0.6711
Epoch 54 loss=0.9073, clf_loss=0.2405, lbl_loss=0.6667
Epoch 55 loss=0.9042, clf_loss=0.2321, lbl_loss=0.6721
Epoch 56 loss=0.9069, clf_loss=0.2319, lbl_loss=0.6751
Epoch 57 loss=0.9104, clf_loss=0.2416, lbl_loss=0.6687
Epoch 58 loss=0.9043, clf_loss=0.2307, lbl_loss=0.6736
Epoch 59 loss=0.9007, clf_loss=0.2280, lbl_loss=0.6727
Epoch 60 loss=0.8992, clf_loss=0.2231, lbl_loss=0.6761
Epoch 61 loss=0.8843, clf_loss=0.2182, lbl_loss=0.6661
Epoch 62 loss=0.8972, clf_loss=0.2204, lbl_loss=0.6768
Epoch 63 loss=0.8805, clf_loss=0.2125, lbl_loss=0.6680
Epoch 64 loss=0.8835, clf_loss=0.2137, lbl_loss=0.6698
Epoch 65 loss=0.8869, clf_loss=0.2184, lbl_loss=0.6686
Epoch 66 loss=0.8842, clf_loss=0.2192, lbl_loss=0.6650
Epoch 67 loss=0.8842, clf_loss=0.2098, lbl_loss=0.6744
Epoch 68 loss=0.8716, clf_loss=0.2002, lbl_loss=0.6714
Epoch 69 loss=0.8737, clf_loss=0.2048, lbl_loss=0.6689
Epoch 70 loss=0.8527, clf_loss=0.1970, lbl_loss=0.6557
