# gpu=3 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset photo --seed 42 --method nsreg --tag E400_nsreg --epochs 400 --rotations 0
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] NSReg, rotations [np.int64(0)] of [np.int64(0), np.int64(7)]
[photo] n_epochs=400 eval_every=1 input_dim=745 wd=0.0 lr=0.001
Normal classes: [1, 2, 3, 4, 5, 6] in photo
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 477  num train neg edges: 3188
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.4653, clf_loss=0.6994, lbl_loss=0.7660
Epoch  1 loss=1.2937, clf_loss=0.5445, lbl_loss=0.7492
Epoch  2 loss=1.1578, clf_loss=0.4362, lbl_loss=0.7216
Epoch  3 loss=1.0603, clf_loss=0.3626, lbl_loss=0.6977
Epoch  4 loss=1.0187, clf_loss=0.3399, lbl_loss=0.6789
Epoch  5 loss=1.0187, clf_loss=0.3536, lbl_loss=0.6651
Epoch  6 loss=1.0573, clf_loss=0.3758, lbl_loss=0.6815
Epoch  7 loss=1.0660, clf_loss=0.3841, lbl_loss=0.6820
Epoch  8 loss=1.0581, clf_loss=0.3751, lbl_loss=0.6830
Epoch  9 loss=1.0504, clf_loss=0.3541, lbl_loss=0.6963
Epoch 10 loss=1.0297, clf_loss=0.3397, lbl_loss=0.6900
Epoch 11 loss=1.0129, clf_loss=0.3244, lbl_loss=0.6885
Epoch 12 loss=1.0121, clf_loss=0.3234, lbl_loss=0.6886
Epoch 13 loss=1.0075, clf_loss=0.3269, lbl_loss=0.6806
Epoch 14 loss=1.0156, clf_loss=0.3313, lbl_loss=0.6843
Epoch 15 loss=1.0022, clf_loss=0.3316, lbl_loss=0.6706
Epoch 16 loss=0.9964, clf_loss=0.3275, lbl_loss=0.6689
Epoch 17 loss=0.9976, clf_loss=0.3192, lbl_loss=0.6784
Epoch 18 loss=0.9927, clf_loss=0.3143, lbl_loss=0.6784
Epoch 19 loss=0.9814, clf_loss=0.3062, lbl_loss=0.6751
Epoch 20 loss=0.9916, clf_loss=0.3093, lbl_loss=0.6823
Epoch 21 loss=0.9791, clf_loss=0.2985, lbl_loss=0.6806
Epoch 22 loss=0.9860, clf_loss=0.3026, lbl_loss=0.6834
Epoch 23 loss=0.9811, clf_loss=0.2997, lbl_loss=0.6814
Epoch 24 loss=0.9821, clf_loss=0.2977, lbl_loss=0.6844
Epoch 25 loss=0.9677, clf_loss=0.2891, lbl_loss=0.6786
Epoch 26 loss=0.9569, clf_loss=0.2839, lbl_loss=0.6730
Epoch 27 loss=0.9530, clf_loss=0.2802, lbl_loss=0.6728
Epoch 28 loss=0.9494, clf_loss=0.2765, lbl_loss=0.6729
Epoch 29 loss=0.9381, clf_loss=0.2721, lbl_loss=0.6660
Epoch 30 loss=0.9438, clf_loss=0.2708, lbl_loss=0.6731
Epoch 31 loss=0.9418, clf_loss=0.2673, lbl_loss=0.6745
Epoch 32 loss=0.9215, clf_loss=0.2662, lbl_loss=0.6553
Epoch 33 loss=0.9280, clf_loss=0.2560, lbl_loss=0.6720
Epoch 34 loss=0.9198, clf_loss=0.2497, lbl_loss=0.6701
Epoch 35 loss=0.9184, clf_loss=0.2504, lbl_loss=0.6679
Epoch 36 loss=0.9042, clf_loss=0.2453, lbl_loss=0.6589
Epoch 37 loss=0.9150, clf_loss=0.2499, lbl_loss=0.6651
Epoch 38 loss=0.9034, clf_loss=0.2460, lbl_loss=0.6574
Epoch 39 loss=0.9063, clf_loss=0.2373, lbl_loss=0.6689
Epoch 40 loss=0.8984, clf_loss=0.2366, lbl_loss=0.6619
Epoch 41 loss=0.8954, clf_loss=0.2312, lbl_loss=0.6642
Epoch 42 loss=0.8858, clf_loss=0.2252, lbl_loss=0.6606
Epoch 43 loss=0.9022, clf_loss=0.2268, lbl_loss=0.6754
Epoch 44 loss=0.8944, clf_loss=0.2181, lbl_loss=0.6763
Epoch 45 loss=0.8829, clf_loss=0.2140, lbl_loss=0.6689
Epoch 46 loss=0.8812, clf_loss=0.2101, lbl_loss=0.6711
Epoch 47 loss=0.8742, clf_loss=0.2128, lbl_loss=0.6615
Epoch 48 loss=0.8743, clf_loss=0.2016, lbl_loss=0.6727
Epoch 49 loss=0.8760, clf_loss=0.2091, lbl_loss=0.6669
Epoch 50 loss=0.8624, clf_loss=0.1956, lbl_loss=0.6669
Epoch 51 loss=0.8699, clf_loss=0.2003, lbl_loss=0.6695
Epoch 52 loss=0.8520, clf_loss=0.1901, lbl_loss=0.6618
Epoch 53 loss=0.8576, clf_loss=0.1944, lbl_loss=0.6633
Epoch 54 loss=0.8548, clf_loss=0.1862, lbl_loss=0.6686
Epoch 55 loss=0.8443, clf_loss=0.1863, lbl_loss=0.6580
Epoch 56 loss=0.8256, clf_loss=0.1772, lbl_loss=0.6484
Epoch 57 loss=0.8323, clf_loss=0.1679, lbl_loss=0.6644
Epoch 58 loss=0.8419, clf_loss=0.1696, lbl_loss=0.6723
Epoch 59 loss=0.8220, clf_loss=0.1610, lbl_loss=0.6609
Epoch 60 loss=0.8164, clf_loss=0.1550, lbl_loss=0.6614
Epoch 61 loss=0.8129, clf_loss=0.1540, lbl_loss=0.6589
Epoch 62 loss=0.8119, clf_loss=0.1524, lbl_loss=0.6595
Epoch 63 loss=0.8137, clf_loss=0.1543, lbl_loss=0.6594
Epoch 64 loss=0.8074, clf_loss=0.1421, lbl_loss=0.6654
Epoch 65 loss=0.8085, clf_loss=0.1408, lbl_loss=0.6678
Epoch 66 loss=0.8063, clf_loss=0.1441, lbl_loss=0.6622
Epoch 67 loss=0.7862, clf_loss=0.1295, lbl_loss=0.6566
Epoch 68 loss=0.7836, clf_loss=0.1293, lbl_loss=0.6543
Epoch 69 loss=0.7937, clf_loss=0.1238, lbl_loss=0.6699
Epoch 70 loss=0.7784, clf_loss=0.1140, lbl_loss=0.6644
