# gpu=4 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset computers --seed 2 --method nsreg --tag N201_nsreg --epochs 201 --rotations 0
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.03170448 0.15575916 0.10282141 0.03941245 0.37507272 0.02239674
 0.03541303 0.05948226 0.1567772  0.02116056]
[computers] NSReg, rotations [np.int64(0)] of [np.int64(0), np.int64(3), np.int64(5), np.int64(6), np.int64(9)]
[computers] n_epochs=201 eval_every=1 input_dim=767 wd=0.0 lr=0.001
Normal classes: [1, 2, 4, 7, 8] in computers
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 1230  num train neg edges: 2310
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.5238, clf_loss=0.8207, lbl_loss=0.7031
Epoch  1 loss=1.3906, clf_loss=0.7021, lbl_loss=0.6885
Epoch  2 loss=1.2950, clf_loss=0.6170, lbl_loss=0.6780
Epoch  3 loss=1.2234, clf_loss=0.5515, lbl_loss=0.6720
Epoch  4 loss=1.1687, clf_loss=0.4923, lbl_loss=0.6764
Epoch  5 loss=1.0779, clf_loss=0.4257, lbl_loss=0.6522
Epoch  6 loss=1.0408, clf_loss=0.3592, lbl_loss=0.6816
Epoch  7 loss=0.9892, clf_loss=0.3125, lbl_loss=0.6767
Epoch  8 loss=0.9884, clf_loss=0.2949, lbl_loss=0.6935
Epoch  9 loss=0.9741, clf_loss=0.3058, lbl_loss=0.6683
Epoch 10 loss=1.0096, clf_loss=0.3338, lbl_loss=0.6758
Epoch 11 loss=1.0250, clf_loss=0.3438, lbl_loss=0.6812
Epoch 12 loss=1.0382, clf_loss=0.3597, lbl_loss=0.6785
Epoch 13 loss=1.0144, clf_loss=0.3338, lbl_loss=0.6806
Epoch 14 loss=1.0010, clf_loss=0.3213, lbl_loss=0.6798
Epoch 15 loss=0.9889, clf_loss=0.3132, lbl_loss=0.6757
Epoch 16 loss=0.9673, clf_loss=0.2915, lbl_loss=0.6758
Epoch 17 loss=0.9654, clf_loss=0.2909, lbl_loss=0.6745
Epoch 18 loss=0.9673, clf_loss=0.2952, lbl_loss=0.6720
Epoch 19 loss=0.9908, clf_loss=0.2973, lbl_loss=0.6934
Epoch 20 loss=0.9664, clf_loss=0.2922, lbl_loss=0.6742
Epoch 21 loss=0.9896, clf_loss=0.3036, lbl_loss=0.6860
Epoch 22 loss=0.9790, clf_loss=0.3037, lbl_loss=0.6753
Epoch 23 loss=0.9674, clf_loss=0.2965, lbl_loss=0.6709
Epoch 24 loss=0.9649, clf_loss=0.2897, lbl_loss=0.6753
Epoch 25 loss=0.9571, clf_loss=0.2893, lbl_loss=0.6678
Epoch 26 loss=0.9520, clf_loss=0.2801, lbl_loss=0.6719
Epoch 27 loss=0.9531, clf_loss=0.2813, lbl_loss=0.6718
Epoch 28 loss=0.9512, clf_loss=0.2817, lbl_loss=0.6695
Epoch 29 loss=0.9413, clf_loss=0.2802, lbl_loss=0.6611
Epoch 30 loss=0.9559, clf_loss=0.2807, lbl_loss=0.6752
Epoch 31 loss=0.9665, clf_loss=0.2795, lbl_loss=0.6870
Epoch 32 loss=0.9354, clf_loss=0.2766, lbl_loss=0.6588
Epoch 33 loss=0.9440, clf_loss=0.2821, lbl_loss=0.6619
Epoch 34 loss=0.9390, clf_loss=0.2726, lbl_loss=0.6664
Epoch 35 loss=0.9349, clf_loss=0.2728, lbl_loss=0.6621
Epoch 36 loss=0.9244, clf_loss=0.2689, lbl_loss=0.6556
Epoch 37 loss=0.9272, clf_loss=0.2623, lbl_loss=0.6649
Epoch 38 loss=0.9390, clf_loss=0.2687, lbl_loss=0.6703
Epoch 39 loss=0.9399, clf_loss=0.2658, lbl_loss=0.6741
Epoch 40 loss=0.9182, clf_loss=0.2620, lbl_loss=0.6563
Epoch 41 loss=0.9306, clf_loss=0.2613, lbl_loss=0.6693
Epoch 42 loss=0.9413, clf_loss=0.2596, lbl_loss=0.6817
Epoch 43 loss=0.9157, clf_loss=0.2582, lbl_loss=0.6575
Epoch 44 loss=0.9441, clf_loss=0.2562, lbl_loss=0.6879
Epoch 45 loss=0.9250, clf_loss=0.2551, lbl_loss=0.6699
Epoch 46 loss=0.9240, clf_loss=0.2478, lbl_loss=0.6761
Epoch 47 loss=0.9190, clf_loss=0.2499, lbl_loss=0.6690
Epoch 48 loss=0.9202, clf_loss=0.2538, lbl_loss=0.6664
Epoch 49 loss=0.9172, clf_loss=0.2521, lbl_loss=0.6651
Epoch 50 loss=0.8998, clf_loss=0.2440, lbl_loss=0.6558
Epoch 51 loss=0.9193, clf_loss=0.2478, lbl_loss=0.6715
Epoch 52 loss=0.8976, clf_loss=0.2421, lbl_loss=0.6555
Epoch 53 loss=0.9075, clf_loss=0.2411, lbl_loss=0.6664
Epoch 54 loss=0.9020, clf_loss=0.2344, lbl_loss=0.6676
Epoch 55 loss=0.8974, clf_loss=0.2323, lbl_loss=0.6651
Epoch 56 loss=0.9038, clf_loss=0.2320, lbl_loss=0.6718
Epoch 57 loss=0.8859, clf_loss=0.2247, lbl_loss=0.6612
Epoch 58 loss=0.9040, clf_loss=0.2238, lbl_loss=0.6803
Epoch 59 loss=0.9025, clf_loss=0.2239, lbl_loss=0.6786
Epoch 60 loss=0.8921, clf_loss=0.2244, lbl_loss=0.6677
Epoch 61 loss=0.8971, clf_loss=0.2279, lbl_loss=0.6692
Epoch 62 loss=0.8818, clf_loss=0.2141, lbl_loss=0.6677
Epoch 63 loss=0.8765, clf_loss=0.2143, lbl_loss=0.6621
Epoch 64 loss=0.8713, clf_loss=0.2144, lbl_loss=0.6568
Epoch 65 loss=0.8626, clf_loss=0.2097, lbl_loss=0.6529
Epoch 66 loss=0.8639, clf_loss=0.2127, lbl_loss=0.6512
Epoch 67 loss=0.8767, clf_loss=0.2038, lbl_loss=0.6728
Epoch 68 loss=0.8616, clf_loss=0.2063, lbl_loss=0.6553
Epoch 69 loss=0.8696, clf_loss=0.2044, lbl_loss=0.6652
Epoch 70 loss=0.8619, clf_loss=0.2002, lbl_loss=0.6617
Epoch 71 loss=0.8462, clf_loss=0.1994, lbl_loss=0.6468
Epoch 72 loss=0.8620, clf_loss=0.2007, lbl_loss=0.6613
Epoch 73 loss=0.8472, clf_loss=0.1977, lbl_loss=0.6495
Epoch 74 loss=0.8549, clf_loss=0.1892, lbl_loss=0.6657
Epoch 75 loss=0.8483, clf_loss=0.1907, lbl_loss=0.6576
Epoch 76 loss=0.8480, clf_loss=0.1919, lbl_loss=0.6561
Epoch 77 loss=0.8472, clf_loss=0.1869, lbl_loss=0.6602
Epoch 78 loss=0.8594, clf_loss=0.1868, lbl_loss=0.6726
Epoch 79 loss=0.8432, clf_loss=0.1885, lbl_loss=0.6547
Epoch 80 loss=0.8438, clf_loss=0.1786, lbl_loss=0.6652
Epoch 81 loss=0.8274, clf_loss=0.1767, lbl_loss=0.6507
Epoch 82 loss=0.8408, clf_loss=0.1800, lbl_loss=0.6608
Epoch 83 loss=0.8303, clf_loss=0.1767, lbl_loss=0.6537
Epoch 84 loss=0.8233, clf_loss=0.1764, lbl_loss=0.6469
Epoch 85 loss=0.8277, clf_loss=0.1701, lbl_loss=0.6576
Epoch 86 loss=0.8176, clf_loss=0.1727, lbl_loss=0.6449
Epoch 87 loss=0.8145, clf_loss=0.1663, lbl_loss=0.6482
Epoch 88 loss=0.8253, clf_loss=0.1649, lbl_loss=0.6604
Epoch 89 loss=0.8219, clf_loss=0.1655, lbl_loss=0.6564
Epoch 90 loss=0.8075, clf_loss=0.1647, lbl_loss=0.6427
Epoch 91 loss=0.8106, clf_loss=0.1644, lbl_loss=0.6461
Epoch 92 loss=0.8113, clf_loss=0.1595, lbl_loss=0.6518
Epoch 93 loss=0.8028, clf_loss=0.1596, lbl_loss=0.6432
Epoch 94 loss=0.7976, clf_loss=0.1563, lbl_loss=0.6412
Epoch 95 loss=0.8106, clf_loss=0.1509, lbl_loss=0.6597
Epoch 96 loss=0.7890, clf_loss=0.1518, lbl_loss=0.6372
Epoch 97 loss=0.8008, clf_loss=0.1483, lbl_loss=0.6525
Epoch 98 loss=0.7898, clf_loss=0.1517, lbl_loss=0.6381
Epoch 99 loss=0.8052, clf_loss=0.1466, lbl_loss=0.6586
Epoch 100 loss=0.7865, clf_loss=0.1424, lbl_loss=0.6441
Epoch 101 loss=0.7887, clf_loss=0.1410, lbl_loss=0.6477
Epoch 102 loss=0.7634, clf_loss=0.1367, lbl_loss=0.6267
Epoch 103 loss=0.7902, clf_loss=0.1353, lbl_loss=0.6549
Epoch 104 loss=0.7770, clf_loss=0.1323, lbl_loss=0.6448
Epoch 105 loss=0.7753, clf_loss=0.1289, lbl_loss=0.6464
Epoch 106 loss=0.7804, clf_loss=0.1273, lbl_loss=0.6531
Epoch 107 loss=0.7541, clf_loss=0.1187, lbl_loss=0.6354
Epoch 108 loss=0.7575, clf_loss=0.1162, lbl_loss=0.6413
Epoch 109 loss=0.7458, clf_loss=0.1154, lbl_loss=0.6304
Epoch 110 loss=0.7343, clf_loss=0.1096, lbl_loss=0.6248
Epoch 111 loss=0.7423, clf_loss=0.1072, lbl_loss=0.6351
Epoch 112 loss=0.7389, clf_loss=0.1030, lbl_loss=0.6359
Epoch 113 loss=0.7490, clf_loss=0.0997, lbl_loss=0.6493
Epoch 114 loss=0.7232, clf_loss=0.0951, lbl_loss=0.6282
Epoch 115 loss=0.7110, clf_loss=0.0877, lbl_loss=0.6233
Epoch 116 loss=0.7078, clf_loss=0.0774, lbl_loss=0.6305
Epoch 117 loss=0.7024, clf_loss=0.0784, lbl_loss=0.6241
Epoch 118 loss=0.6665, clf_loss=0.0645, lbl_loss=0.6020
Epoch 119 loss=0.7210, clf_loss=0.0687, lbl_loss=0.6523
Epoch 120 loss=0.6874, clf_loss=0.0569, lbl_loss=0.6306
