# gpu=6 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset yelp --seed 5 --method nsreg --tag E400_nsreg --epochs 400
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[yelp] NSReg, rotations [np.int64(1)] of [np.int64(1)]
[yelp] n_epochs=400 eval_every=1 input_dim=32 wd=0.0 lr=0.001
Normal classes: [0] in yelp
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
assertion passed...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 14150  num train neg edges: 17178
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.3070, clf_loss=0.6283, lbl_loss=0.6786
Epoch  1 loss=1.2260, clf_loss=0.5523, lbl_loss=0.6737
Epoch  2 loss=1.1756, clf_loss=0.4916, lbl_loss=0.6840
Epoch  3 loss=1.1179, clf_loss=0.4386, lbl_loss=0.6793
Epoch  4 loss=1.0477, clf_loss=0.3929, lbl_loss=0.6547
Epoch  5 loss=1.0261, clf_loss=0.3564, lbl_loss=0.6697
Epoch  6 loss=1.0132, clf_loss=0.3285, lbl_loss=0.6848
Epoch  7 loss=0.9865, clf_loss=0.3102, lbl_loss=0.6763
Epoch  8 loss=0.9642, clf_loss=0.3010, lbl_loss=0.6633
Epoch  9 loss=0.9741, clf_loss=0.3014, lbl_loss=0.6727
Epoch 10 loss=0.9972, clf_loss=0.3086, lbl_loss=0.6885
Epoch 11 loss=0.9999, clf_loss=0.3172, lbl_loss=0.6827
Epoch 12 loss=1.0029, clf_loss=0.3260, lbl_loss=0.6769
Epoch 13 loss=1.0044, clf_loss=0.3317, lbl_loss=0.6727
Epoch 14 loss=1.0023, clf_loss=0.3292, lbl_loss=0.6731
Epoch 15 loss=0.9994, clf_loss=0.3250, lbl_loss=0.6744
Epoch 16 loss=0.9973, clf_loss=0.3212, lbl_loss=0.6761
Epoch 17 loss=0.9952, clf_loss=0.3170, lbl_loss=0.6783
Epoch 18 loss=0.9883, clf_loss=0.3131, lbl_loss=0.6753
Epoch 19 loss=0.9719, clf_loss=0.3077, lbl_loss=0.6642
Epoch 20 loss=0.9821, clf_loss=0.3047, lbl_loss=0.6774
Epoch 21 loss=0.9704, clf_loss=0.3016, lbl_loss=0.6688
Epoch 22 loss=0.9695, clf_loss=0.2997, lbl_loss=0.6698
Epoch 23 loss=0.9797, clf_loss=0.2995, lbl_loss=0.6802
Epoch 24 loss=0.9789, clf_loss=0.2998, lbl_loss=0.6791
Epoch 25 loss=0.9748, clf_loss=0.3019, lbl_loss=0.6729
Epoch 26 loss=0.9680, clf_loss=0.3034, lbl_loss=0.6646
Epoch 27 loss=0.9681, clf_loss=0.3042, lbl_loss=0.6639
Epoch 28 loss=0.9808, clf_loss=0.3053, lbl_loss=0.6755
Epoch 29 loss=0.9776, clf_loss=0.3057, lbl_loss=0.6720
Epoch 30 loss=0.9810, clf_loss=0.3059, lbl_loss=0.6750
Epoch 31 loss=0.9619, clf_loss=0.3038, lbl_loss=0.6581
Epoch 32 loss=0.9711, clf_loss=0.3035, lbl_loss=0.6677
Epoch 33 loss=0.9687, clf_loss=0.3023, lbl_loss=0.6663
Epoch 34 loss=0.9754, clf_loss=0.3010, lbl_loss=0.6744
Epoch 35 loss=0.9704, clf_loss=0.2997, lbl_loss=0.6707
Epoch 36 loss=0.9819, clf_loss=0.3001, lbl_loss=0.6818
Epoch 37 loss=0.9807, clf_loss=0.3002, lbl_loss=0.6805
Epoch 38 loss=0.9790, clf_loss=0.2998, lbl_loss=0.6792
Epoch 39 loss=0.9795, clf_loss=0.2996, lbl_loss=0.6799
Epoch 40 loss=0.9737, clf_loss=0.3010, lbl_loss=0.6727
Epoch 41 loss=0.9814, clf_loss=0.2995, lbl_loss=0.6819
Epoch 42 loss=0.9700, clf_loss=0.3004, lbl_loss=0.6696
Epoch 43 loss=0.9726, clf_loss=0.3001, lbl_loss=0.6725
Epoch 44 loss=0.9662, clf_loss=0.3012, lbl_loss=0.6649
Epoch 45 loss=0.9739, clf_loss=0.3004, lbl_loss=0.6734
Epoch 46 loss=0.9820, clf_loss=0.3003, lbl_loss=0.6817
Epoch 47 loss=0.9631, clf_loss=0.3006, lbl_loss=0.6625
Epoch 48 loss=0.9789, clf_loss=0.3002, lbl_loss=0.6787
Epoch 49 loss=0.9750, clf_loss=0.2997, lbl_loss=0.6753
Epoch 50 loss=0.9734, clf_loss=0.2999, lbl_loss=0.6735
Epoch 51 loss=0.9629, clf_loss=0.2989, lbl_loss=0.6640
Epoch 52 loss=0.9716, clf_loss=0.2987, lbl_loss=0.6729
Epoch 53 loss=0.9690, clf_loss=0.2996, lbl_loss=0.6694
Epoch 54 loss=0.9857, clf_loss=0.2994, lbl_loss=0.6862
Epoch 55 loss=0.9550, clf_loss=0.2994, lbl_loss=0.6557
Epoch 56 loss=0.9682, clf_loss=0.3005, lbl_loss=0.6678
Epoch 57 loss=0.9572, clf_loss=0.3000, lbl_loss=0.6572
Epoch 58 loss=0.9750, clf_loss=0.3002, lbl_loss=0.6749
Epoch 59 loss=0.9704, clf_loss=0.2994, lbl_loss=0.6710
Epoch 60 loss=0.9749, clf_loss=0.3006, lbl_loss=0.6743
Epoch 61 loss=0.9954, clf_loss=0.2995, lbl_loss=0.6959
Epoch 62 loss=0.9729, clf_loss=0.2990, lbl_loss=0.6739
Epoch 63 loss=0.9882, clf_loss=0.2999, lbl_loss=0.6883
Epoch 64 loss=0.9761, clf_loss=0.2987, lbl_loss=0.6775
Epoch 65 loss=0.9755, clf_loss=0.2988, lbl_loss=0.6767
Epoch 66 loss=0.9732, clf_loss=0.2984, lbl_loss=0.6748
Epoch 67 loss=0.9709, clf_loss=0.2995, lbl_loss=0.6714
Epoch 68 loss=0.9797, clf_loss=0.2995, lbl_loss=0.6802
Epoch 69 loss=0.9656, clf_loss=0.2989, lbl_loss=0.6667
Epoch 70 loss=0.9742, clf_loss=0.2990, lbl_loss=0.6752
Epoch 71 loss=0.9617, clf_loss=0.2993, lbl_loss=0.6624
Epoch 72 loss=0.9637, clf_loss=0.2995, lbl_loss=0.6642
Epoch 73 loss=0.9687, clf_loss=0.3005, lbl_loss=0.6682
Epoch 74 loss=0.9618, clf_loss=0.2987, lbl_loss=0.6631
Epoch 75 loss=0.9597, clf_loss=0.2991, lbl_loss=0.6605
Epoch 76 loss=0.9691, clf_loss=0.2988, lbl_loss=0.6703
Epoch 77 loss=0.9861, clf_loss=0.2979, lbl_loss=0.6882
Epoch 78 loss=0.9626, clf_loss=0.2989, lbl_loss=0.6637
Epoch 79 loss=0.9767, clf_loss=0.3004, lbl_loss=0.6763
Epoch 80 loss=0.9749, clf_loss=0.2984, lbl_loss=0.6765
Epoch 81 loss=0.9726, clf_loss=0.2985, lbl_loss=0.6741
Epoch 82 loss=0.9688, clf_loss=0.2994, lbl_loss=0.6694
Epoch 83 loss=0.9788, clf_loss=0.2989, lbl_loss=0.6799
Epoch 84 loss=0.9733, clf_loss=0.2981, lbl_loss=0.6751
Epoch 85 loss=0.9707, clf_loss=0.2990, lbl_loss=0.6717
Epoch 86 loss=0.9734, clf_loss=0.2983, lbl_loss=0.6750
Epoch 87 loss=0.9648, clf_loss=0.2977, lbl_loss=0.6671
Epoch 88 loss=0.9667, clf_loss=0.2984, lbl_loss=0.6682
Epoch 89 loss=0.9687, clf_loss=0.2980, lbl_loss=0.6707
Epoch 90 loss=0.9689, clf_loss=0.2987, lbl_loss=0.6702
Epoch 91 loss=0.9641, clf_loss=0.2985, lbl_loss=0.6656
Epoch 92 loss=0.9690, clf_loss=0.2978, lbl_loss=0.6712
Epoch 93 loss=0.9462, clf_loss=0.2983, lbl_loss=0.6479
Epoch 94 loss=0.9789, clf_loss=0.2980, lbl_loss=0.6809
Epoch 95 loss=0.9724, clf_loss=0.2988, lbl_loss=0.6736
Epoch 96 loss=0.9750, clf_loss=0.2976, lbl_loss=0.6775
Epoch 97 loss=0.9871, clf_loss=0.2983, lbl_loss=0.6888
Epoch 98 loss=0.9594, clf_loss=0.2980, lbl_loss=0.6614
Epoch 99 loss=0.9687, clf_loss=0.2971, lbl_loss=0.6716
Epoch 100 loss=0.9601, clf_loss=0.2978, lbl_loss=0.6622
Epoch 101 loss=0.9789, clf_loss=0.2970, lbl_loss=0.6819
Epoch 102 loss=0.9719, clf_loss=0.2982, lbl_loss=0.6737
Epoch 103 loss=0.9742, clf_loss=0.2969, lbl_loss=0.6773
Epoch 104 loss=0.9575, clf_loss=0.2962, lbl_loss=0.6613
