# gpu=5 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset yelp --seed 1 --method nsreg --tag N201_nsreg --epochs 201
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[yelp] NSReg, rotations [np.int64(1)] of [np.int64(1)]
[yelp] n_epochs=201 eval_every=1 input_dim=32 wd=0.0 lr=0.001
Normal classes: [0] in yelp
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
assertion passed...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 14924  num train neg edges: 18082
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.3235, clf_loss=0.6214, lbl_loss=0.7022
Epoch  1 loss=1.2080, clf_loss=0.5195, lbl_loss=0.6885
Epoch  2 loss=1.1166, clf_loss=0.4404, lbl_loss=0.6762
Epoch  3 loss=1.0563, clf_loss=0.3825, lbl_loss=0.6738
Epoch  4 loss=1.0152, clf_loss=0.3404, lbl_loss=0.6747
Epoch  5 loss=0.9799, clf_loss=0.3126, lbl_loss=0.6673
Epoch  6 loss=0.9897, clf_loss=0.3002, lbl_loss=0.6895
Epoch  7 loss=1.0074, clf_loss=0.3014, lbl_loss=0.7060
Epoch  8 loss=0.9719, clf_loss=0.3106, lbl_loss=0.6614
Epoch  9 loss=1.0120, clf_loss=0.3199, lbl_loss=0.6921
Epoch 10 loss=1.0124, clf_loss=0.3274, lbl_loss=0.6850
Epoch 11 loss=1.0056, clf_loss=0.3313, lbl_loss=0.6743
Epoch 12 loss=1.0059, clf_loss=0.3300, lbl_loss=0.6758
Epoch 13 loss=0.9954, clf_loss=0.3262, lbl_loss=0.6692
Epoch 14 loss=0.9969, clf_loss=0.3197, lbl_loss=0.6772
Epoch 15 loss=0.9903, clf_loss=0.3122, lbl_loss=0.6781
Epoch 16 loss=0.9894, clf_loss=0.3067, lbl_loss=0.6827
Epoch 17 loss=0.9829, clf_loss=0.3033, lbl_loss=0.6796
Epoch 18 loss=0.9776, clf_loss=0.3005, lbl_loss=0.6771
Epoch 19 loss=0.9793, clf_loss=0.3005, lbl_loss=0.6789
Epoch 20 loss=0.9815, clf_loss=0.3010, lbl_loss=0.6805
Epoch 21 loss=0.9766, clf_loss=0.3029, lbl_loss=0.6737
Epoch 22 loss=0.9849, clf_loss=0.3054, lbl_loss=0.6795
Epoch 23 loss=0.9876, clf_loss=0.3062, lbl_loss=0.6814
Epoch 24 loss=0.9848, clf_loss=0.3069, lbl_loss=0.6779
Epoch 25 loss=0.9818, clf_loss=0.3066, lbl_loss=0.6752
Epoch 26 loss=0.9754, clf_loss=0.3058, lbl_loss=0.6696
Epoch 27 loss=0.9702, clf_loss=0.3035, lbl_loss=0.6666
Epoch 28 loss=0.9651, clf_loss=0.3018, lbl_loss=0.6633
Epoch 29 loss=0.9834, clf_loss=0.3003, lbl_loss=0.6831
Epoch 30 loss=0.9833, clf_loss=0.2998, lbl_loss=0.6835
Epoch 31 loss=0.9583, clf_loss=0.2999, lbl_loss=0.6584
Epoch 32 loss=0.9703, clf_loss=0.3000, lbl_loss=0.6703
Epoch 33 loss=0.9562, clf_loss=0.3005, lbl_loss=0.6557
Epoch 34 loss=0.9751, clf_loss=0.3005, lbl_loss=0.6745
Epoch 35 loss=0.9831, clf_loss=0.3011, lbl_loss=0.6820
Epoch 36 loss=0.9722, clf_loss=0.3014, lbl_loss=0.6708
Epoch 37 loss=0.9751, clf_loss=0.3017, lbl_loss=0.6734
Epoch 38 loss=0.9748, clf_loss=0.3008, lbl_loss=0.6740
Epoch 39 loss=0.9635, clf_loss=0.3006, lbl_loss=0.6630
Epoch 40 loss=0.9825, clf_loss=0.2997, lbl_loss=0.6828
Epoch 41 loss=0.9735, clf_loss=0.3000, lbl_loss=0.6734
Epoch 42 loss=0.9751, clf_loss=0.2993, lbl_loss=0.6758
Epoch 43 loss=0.9626, clf_loss=0.2994, lbl_loss=0.6632
Epoch 44 loss=0.9803, clf_loss=0.2998, lbl_loss=0.6806
Epoch 45 loss=0.9837, clf_loss=0.2999, lbl_loss=0.6838
Epoch 46 loss=0.9790, clf_loss=0.2994, lbl_loss=0.6796
Epoch 47 loss=0.9690, clf_loss=0.2999, lbl_loss=0.6691
Epoch 48 loss=0.9764, clf_loss=0.2994, lbl_loss=0.6770
Epoch 49 loss=0.9759, clf_loss=0.2996, lbl_loss=0.6763
Epoch 50 loss=0.9627, clf_loss=0.3000, lbl_loss=0.6627
Epoch 51 loss=0.9721, clf_loss=0.2993, lbl_loss=0.6729
Epoch 52 loss=0.9798, clf_loss=0.2986, lbl_loss=0.6812
Epoch 53 loss=0.9759, clf_loss=0.2992, lbl_loss=0.6767
Epoch 54 loss=0.9609, clf_loss=0.2992, lbl_loss=0.6617
Epoch 55 loss=0.9758, clf_loss=0.2991, lbl_loss=0.6767
Epoch 56 loss=0.9721, clf_loss=0.2996, lbl_loss=0.6725
Epoch 57 loss=0.9849, clf_loss=0.2993, lbl_loss=0.6857
Epoch 58 loss=0.9722, clf_loss=0.2988, lbl_loss=0.6734
Epoch 59 loss=0.9717, clf_loss=0.2988, lbl_loss=0.6729
Epoch 60 loss=0.9793, clf_loss=0.2990, lbl_loss=0.6803
Epoch 61 loss=0.9782, clf_loss=0.2983, lbl_loss=0.6799
Epoch 62 loss=0.9770, clf_loss=0.2986, lbl_loss=0.6783
Epoch 63 loss=0.9786, clf_loss=0.2980, lbl_loss=0.6806
Epoch 64 loss=0.9666, clf_loss=0.2985, lbl_loss=0.6681
Epoch 65 loss=0.9824, clf_loss=0.2987, lbl_loss=0.6837
Epoch 66 loss=0.9741, clf_loss=0.2978, lbl_loss=0.6764
Epoch 67 loss=0.9773, clf_loss=0.2984, lbl_loss=0.6789
Epoch 68 loss=0.9719, clf_loss=0.2986, lbl_loss=0.6733
Epoch 69 loss=0.9699, clf_loss=0.2976, lbl_loss=0.6723
Epoch 70 loss=0.9761, clf_loss=0.2984, lbl_loss=0.6777
Epoch 71 loss=0.9739, clf_loss=0.2980, lbl_loss=0.6759
Epoch 72 loss=0.9737, clf_loss=0.2975, lbl_loss=0.6762
Epoch 73 loss=0.9834, clf_loss=0.2983, lbl_loss=0.6851
Epoch 74 loss=0.9599, clf_loss=0.2978, lbl_loss=0.6621
Epoch 75 loss=0.9648, clf_loss=0.2987, lbl_loss=0.6661
Epoch 76 loss=0.9740, clf_loss=0.2978, lbl_loss=0.6762
Epoch 77 loss=0.9608, clf_loss=0.2987, lbl_loss=0.6621
Epoch 78 loss=0.9729, clf_loss=0.2981, lbl_loss=0.6747
Epoch 79 loss=0.9604, clf_loss=0.2970, lbl_loss=0.6635
Epoch 80 loss=0.9732, clf_loss=0.2981, lbl_loss=0.6751
Epoch 81 loss=0.9787, clf_loss=0.2958, lbl_loss=0.6829
Epoch 82 loss=0.9583, clf_loss=0.2976, lbl_loss=0.6606
Epoch 83 loss=0.9718, clf_loss=0.2966, lbl_loss=0.6752
Epoch 84 loss=0.9787, clf_loss=0.2969, lbl_loss=0.6818
Epoch 85 loss=0.9633, clf_loss=0.2950, lbl_loss=0.6683
Epoch 86 loss=0.9703, clf_loss=0.2945, lbl_loss=0.6758
Epoch 87 loss=0.9716, clf_loss=0.2957, lbl_loss=0.6759
Epoch 88 loss=0.9614, clf_loss=0.2953, lbl_loss=0.6660
Epoch 89 loss=0.9688, clf_loss=0.2952, lbl_loss=0.6736
Epoch 90 loss=0.9682, clf_loss=0.2973, lbl_loss=0.6709
Epoch 91 loss=0.9725, clf_loss=0.2959, lbl_loss=0.6766
Epoch 92 loss=0.9619, clf_loss=0.2938, lbl_loss=0.6681
Epoch 93 loss=0.9712, clf_loss=0.2950, lbl_loss=0.6762
Epoch 94 loss=0.9764, clf_loss=0.2941, lbl_loss=0.6823
Epoch 95 loss=0.9596, clf_loss=0.2944, lbl_loss=0.6653
Epoch 96 loss=0.9740, clf_loss=0.2956, lbl_loss=0.6785
Epoch 97 loss=0.9694, clf_loss=0.2924, lbl_loss=0.6769
Epoch 98 loss=0.9746, clf_loss=0.2940, lbl_loss=0.6806
Epoch 99 loss=0.9641, clf_loss=0.2924, lbl_loss=0.6718
Epoch 100 loss=0.9788, clf_loss=0.2941, lbl_loss=0.6848
Epoch 101 loss=0.9587, clf_loss=0.2922, lbl_loss=0.6664
Epoch 102 loss=0.9638, clf_loss=0.2946, lbl_loss=0.6692
Epoch 103 loss=0.9680, clf_loss=0.2940, lbl_loss=0.6740
Epoch 104 loss=0.9656, clf_loss=0.2946, lbl_loss=0.6710
Epoch 105 loss=0.9636, clf_loss=0.2939, lbl_loss=0.6697
Epoch 106 loss=0.9604, clf_loss=0.2884, lbl_loss=0.6719
Epoch 107 loss=0.9685, clf_loss=0.2895, lbl_loss=0.6789
Epoch 108 loss=0.9499, clf_loss=0.2939, lbl_loss=0.6561
Epoch 109 loss=0.9513, clf_loss=0.2895, lbl_loss=0.6618
Epoch 110 loss=0.9740, clf_loss=0.2938, lbl_loss=0.6802
Epoch 111 loss=0.9734, clf_loss=0.2898, lbl_loss=0.6836
Epoch 112 loss=0.9839, clf_loss=0.2971, lbl_loss=0.6868
Epoch 113 loss=0.9801, clf_loss=0.2898, lbl_loss=0.6903
Epoch 114 loss=0.9536, clf_loss=0.2911, lbl_loss=0.6625
Epoch 115 loss=0.9574, clf_loss=0.2872, lbl_loss=0.6702
Epoch 116 loss=0.9760, clf_loss=0.2911, lbl_loss=0.6850
Epoch 117 loss=0.9689, clf_loss=0.2888, lbl_loss=0.6801
Epoch 118 loss=0.9634, clf_loss=0.2882, lbl_loss=0.6752
Epoch 119 loss=0.9677, clf_loss=0.2900, lbl_loss=0.6777
Epoch 120 loss=0.9563, clf_loss=0.2861, lbl_loss=0.6702
Epoch 121 loss=0.9594, clf_loss=0.2892, lbl_loss=0.6701
Epoch 122 loss=0.9639, clf_loss=0.2880, lbl_loss=0.6759
Epoch 123 loss=0.9603, clf_loss=0.2888, lbl_loss=0.6715
Epoch 124 loss=0.9546, clf_loss=0.2868, lbl_loss=0.6677
Epoch 125 loss=0.9643, clf_loss=0.2852, lbl_loss=0.6791
Epoch 126 loss=0.9567, clf_loss=0.2844, lbl_loss=0.6723
Epoch 127 loss=0.9323, clf_loss=0.2813, lbl_loss=0.6510
Epoch 128 loss=0.9716, clf_loss=0.2875, lbl_loss=0.6841
Epoch 129 loss=0.9446, clf_loss=0.2867, lbl_loss=0.6579
Epoch 130 loss=0.9446, clf_loss=0.2859, lbl_loss=0.6587
Epoch 131 loss=0.9668, clf_loss=0.2840, lbl_loss=0.6829
Epoch 132 loss=0.9400, clf_loss=0.2779, lbl_loss=0.6621
Epoch 133 loss=0.9552, clf_loss=0.2858, lbl_loss=0.6694
Epoch 134 loss=0.9424, clf_loss=0.2789, lbl_loss=0.6635
Epoch 135 loss=0.9680, clf_loss=0.2789, lbl_loss=0.6891
Epoch 136 loss=0.9628, clf_loss=0.2811, lbl_loss=0.6817
Epoch 137 loss=0.9439, clf_loss=0.2749, lbl_loss=0.6689
Epoch 138 loss=0.9464, clf_loss=0.2782, lbl_loss=0.6683
Epoch 139 loss=0.9483, clf_loss=0.2720, lbl_loss=0.6763
Epoch 140 loss=0.9564, clf_loss=0.2782, lbl_loss=0.6782
Epoch 141 loss=0.9421, clf_loss=0.2736, lbl_loss=0.6684
Epoch 142 loss=0.9586, clf_loss=0.2757, lbl_loss=0.6829
Epoch 143 loss=0.9527, clf_loss=0.2754, lbl_loss=0.6773
Epoch 144 loss=0.9386, clf_loss=0.2675, lbl_loss=0.6711
Epoch 145 loss=0.9413, clf_loss=0.2765, lbl_loss=0.6647
Epoch 146 loss=0.9465, clf_loss=0.2756, lbl_loss=0.6709
Epoch 147 loss=0.9464, clf_loss=0.2706, lbl_loss=0.6758
Epoch 148 loss=0.9397, clf_loss=0.2655, lbl_loss=0.6742
Epoch 149 loss=0.9412, clf_loss=0.2652, lbl_loss=0.6759
Epoch 150 loss=0.9440, clf_loss=0.2723, lbl_loss=0.6717
Epoch 151 loss=0.9318, clf_loss=0.2637, lbl_loss=0.6681
Epoch 152 loss=0.9333, clf_loss=0.2637, lbl_loss=0.6696
Epoch 153 loss=0.9416, clf_loss=0.2690, lbl_loss=0.6726
Epoch 154 loss=0.9394, clf_loss=0.2643, lbl_loss=0.6751
Epoch 155 loss=0.9265, clf_loss=0.2562, lbl_loss=0.6704
Epoch 156 loss=0.9296, clf_loss=0.2582, lbl_loss=0.6715
Epoch 157 loss=0.9275, clf_loss=0.2564, lbl_loss=0.6712
Epoch 158 loss=0.9355, clf_loss=0.2605, lbl_loss=0.6750
Epoch 159 loss=0.9184, clf_loss=0.2485, lbl_loss=0.6699
Epoch 160 loss=0.9216, clf_loss=0.2554, lbl_loss=0.6662
Epoch 161 loss=0.9139, clf_loss=0.2555, lbl_loss=0.6585
Epoch 162 loss=0.9193, clf_loss=0.2568, lbl_loss=0.6626
Epoch 163 loss=0.9190, clf_loss=0.2554, lbl_loss=0.6635
Epoch 164 loss=0.9293, clf_loss=0.2486, lbl_loss=0.6807
Epoch 165 loss=0.9205, clf_loss=0.2474, lbl_loss=0.6731
Epoch 166 loss=0.9396, clf_loss=0.2644, lbl_loss=0.6752
Epoch 167 loss=0.9315, clf_loss=0.2518, lbl_loss=0.6797
Epoch 168 loss=0.9377, clf_loss=0.2579, lbl_loss=0.6798
Epoch 169 loss=0.9110, clf_loss=0.2639, lbl_loss=0.6471
Epoch 170 loss=0.9335, clf_loss=0.2536, lbl_loss=0.6800
Epoch 171 loss=0.9260, clf_loss=0.2498, lbl_loss=0.6762
Epoch 172 loss=0.9222, clf_loss=0.2561, lbl_loss=0.6661
Epoch 173 loss=0.9225, clf_loss=0.2468, lbl_loss=0.6757
Epoch 174 loss=0.9176, clf_loss=0.2550, lbl_loss=0.6626
Epoch 175 loss=0.9394, clf_loss=0.2551, lbl_loss=0.6843
Epoch 176 loss=0.9220, clf_loss=0.2483, lbl_loss=0.6736
Epoch 177 loss=0.9340, clf_loss=0.2547, lbl_loss=0.6793
Epoch 178 loss=0.9229, clf_loss=0.2463, lbl_loss=0.6766
Epoch 179 loss=0.9124, clf_loss=0.2513, lbl_loss=0.6611
Epoch 180 loss=0.9138, clf_loss=0.2425, lbl_loss=0.6713
Epoch 181 loss=0.9265, clf_loss=0.2377, lbl_loss=0.6888
Epoch 182 loss=0.9033, clf_loss=0.2358, lbl_loss=0.6675
Epoch 183 loss=0.9086, clf_loss=0.2357, lbl_loss=0.6730
Epoch 184 loss=0.9212, clf_loss=0.2434, lbl_loss=0.6778
Epoch 185 loss=0.9125, clf_loss=0.2466, lbl_loss=0.6659
Epoch 186 loss=0.8995, clf_loss=0.2353, lbl_loss=0.6642
Epoch 187 loss=0.9052, clf_loss=0.2333, lbl_loss=0.6720
Epoch 188 loss=0.9263, clf_loss=0.2536, lbl_loss=0.6727
Epoch 189 loss=0.9021, clf_loss=0.2320, lbl_loss=0.6701
Epoch 190 loss=0.9089, clf_loss=0.2462, lbl_loss=0.6626
Epoch 191 loss=0.9076, clf_loss=0.2349, lbl_loss=0.6728
Epoch 192 loss=0.9034, clf_loss=0.2327, lbl_loss=0.6707
Epoch 193 loss=0.8933, clf_loss=0.2277, lbl_loss=0.6656
Epoch 194 loss=0.9193, clf_loss=0.2343, lbl_loss=0.6851
Epoch 195 loss=0.9146, clf_loss=0.2299, lbl_loss=0.6846
Epoch 196 loss=0.8963, clf_loss=0.2238, lbl_loss=0.6725
Epoch 197 loss=0.8980, clf_loss=0.2317, lbl_loss=0.6663
Epoch 198 loss=0.9185, clf_loss=0.2389, lbl_loss=0.6796
Epoch 199 loss=0.8928, clf_loss=0.2284, lbl_loss=0.6645
Epoch 200 loss=0.8950, clf_loss=0.2308, lbl_loss=0.6642
  rotation 1: best ROC 0.7285 PR 0.3282 | valsel ROC 0.7269 (epoch 194) | 157s
  wrote results/rotations/yelp_nsreg_s1_N201_nsreg_rot1.json
