# gpu=4 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset photo --seed 6 --method nsreg --tag E400_nsreg --epochs 400 --rotations 0
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] NSReg, rotations [np.int64(0)] of [np.int64(0), np.int64(7)]
[photo] n_epochs=400 eval_every=1 input_dim=745 wd=0.0 lr=0.001
Normal classes: [1, 2, 3, 4, 5, 6] in photo
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 465  num train neg edges: 3496
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.4902, clf_loss=0.7787, lbl_loss=0.7115
Epoch  1 loss=1.3104, clf_loss=0.6125, lbl_loss=0.6979
Epoch  2 loss=1.1733, clf_loss=0.4877, lbl_loss=0.6857
Epoch  3 loss=1.0791, clf_loss=0.4013, lbl_loss=0.6779
Epoch  4 loss=1.0265, clf_loss=0.3507, lbl_loss=0.6758
Epoch  5 loss=1.0040, clf_loss=0.3386, lbl_loss=0.6655
Epoch  6 loss=1.0301, clf_loss=0.3588, lbl_loss=0.6713
Epoch  7 loss=1.0520, clf_loss=0.3801, lbl_loss=0.6719
Epoch  8 loss=1.0607, clf_loss=0.3729, lbl_loss=0.6878
Epoch  9 loss=1.0336, clf_loss=0.3518, lbl_loss=0.6818
Epoch 10 loss=1.0195, clf_loss=0.3494, lbl_loss=0.6701
Epoch 11 loss=1.0086, clf_loss=0.3342, lbl_loss=0.6744
Epoch 12 loss=0.9901, clf_loss=0.3253, lbl_loss=0.6648
Epoch 13 loss=1.0118, clf_loss=0.3258, lbl_loss=0.6860
Epoch 14 loss=0.9938, clf_loss=0.3265, lbl_loss=0.6673
Epoch 15 loss=0.9935, clf_loss=0.3251, lbl_loss=0.6684
Epoch 16 loss=0.9963, clf_loss=0.3264, lbl_loss=0.6699
Epoch 17 loss=0.9908, clf_loss=0.3235, lbl_loss=0.6673
Epoch 18 loss=0.9864, clf_loss=0.3177, lbl_loss=0.6688
Epoch 19 loss=0.9854, clf_loss=0.3155, lbl_loss=0.6699
Epoch 20 loss=0.9865, clf_loss=0.3118, lbl_loss=0.6747
Epoch 21 loss=0.9830, clf_loss=0.3024, lbl_loss=0.6806
Epoch 22 loss=0.9785, clf_loss=0.3016, lbl_loss=0.6769
Epoch 23 loss=0.9749, clf_loss=0.3004, lbl_loss=0.6744
Epoch 24 loss=0.9734, clf_loss=0.3017, lbl_loss=0.6717
Epoch 25 loss=0.9777, clf_loss=0.2995, lbl_loss=0.6782
Epoch 26 loss=0.9649, clf_loss=0.2935, lbl_loss=0.6714
Epoch 27 loss=0.9543, clf_loss=0.2868, lbl_loss=0.6675
Epoch 28 loss=0.9594, clf_loss=0.2858, lbl_loss=0.6736
Epoch 29 loss=0.9460, clf_loss=0.2765, lbl_loss=0.6694
Epoch 30 loss=0.9517, clf_loss=0.2768, lbl_loss=0.6749
Epoch 31 loss=0.9586, clf_loss=0.2753, lbl_loss=0.6832
Epoch 32 loss=0.9462, clf_loss=0.2765, lbl_loss=0.6697
Epoch 33 loss=0.9318, clf_loss=0.2676, lbl_loss=0.6642
Epoch 34 loss=0.9422, clf_loss=0.2655, lbl_loss=0.6767
Epoch 35 loss=0.9423, clf_loss=0.2670, lbl_loss=0.6753
Epoch 36 loss=0.9401, clf_loss=0.2567, lbl_loss=0.6834
Epoch 37 loss=0.9216, clf_loss=0.2496, lbl_loss=0.6719
Epoch 38 loss=0.9270, clf_loss=0.2559, lbl_loss=0.6711
Epoch 39 loss=0.9283, clf_loss=0.2451, lbl_loss=0.6831
Epoch 40 loss=0.9125, clf_loss=0.2446, lbl_loss=0.6679
Epoch 41 loss=0.9136, clf_loss=0.2380, lbl_loss=0.6756
Epoch 42 loss=0.9031, clf_loss=0.2331, lbl_loss=0.6700
Epoch 43 loss=0.8977, clf_loss=0.2314, lbl_loss=0.6663
Epoch 44 loss=0.8854, clf_loss=0.2158, lbl_loss=0.6697
Epoch 45 loss=0.8916, clf_loss=0.2159, lbl_loss=0.6757
Epoch 46 loss=0.8937, clf_loss=0.2128, lbl_loss=0.6809
Epoch 47 loss=0.8735, clf_loss=0.2086, lbl_loss=0.6649
Epoch 48 loss=0.8868, clf_loss=0.2070, lbl_loss=0.6797
Epoch 49 loss=0.8730, clf_loss=0.1986, lbl_loss=0.6744
Epoch 50 loss=0.8721, clf_loss=0.1939, lbl_loss=0.6782
Epoch 51 loss=0.8564, clf_loss=0.1840, lbl_loss=0.6723
Epoch 52 loss=0.8336, clf_loss=0.1737, lbl_loss=0.6599
Epoch 53 loss=0.8490, clf_loss=0.1731, lbl_loss=0.6759
Epoch 54 loss=0.8507, clf_loss=0.1723, lbl_loss=0.6784
Epoch 55 loss=0.8427, clf_loss=0.1672, lbl_loss=0.6755
Epoch 56 loss=0.8164, clf_loss=0.1561, lbl_loss=0.6603
Epoch 57 loss=0.8099, clf_loss=0.1447, lbl_loss=0.6653
Epoch 58 loss=0.8201, clf_loss=0.1484, lbl_loss=0.6717
Epoch 59 loss=0.8056, clf_loss=0.1298, lbl_loss=0.6758
Epoch 60 loss=0.8089, clf_loss=0.1328, lbl_loss=0.6761
Epoch 61 loss=0.7946, clf_loss=0.1295, lbl_loss=0.6652
Epoch 62 loss=0.7944, clf_loss=0.1235, lbl_loss=0.6708
Epoch 63 loss=0.7948, clf_loss=0.1165, lbl_loss=0.6783
Epoch 64 loss=0.7751, clf_loss=0.1099, lbl_loss=0.6653
Epoch 65 loss=0.7973, clf_loss=0.1128, lbl_loss=0.6845
Epoch 66 loss=0.7764, clf_loss=0.1050, lbl_loss=0.6714
Epoch 67 loss=0.7545, clf_loss=0.0880, lbl_loss=0.6665
Epoch 68 loss=0.7645, clf_loss=0.0873, lbl_loss=0.6772
Epoch 69 loss=0.7430, clf_loss=0.0796, lbl_loss=0.6634
Epoch 70 loss=0.7449, clf_loss=0.0708, lbl_loss=0.6741
