# gpu=5 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset amazon --seed 7 --method nsreg --tag E400_nsreg --epochs 400
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[amazon] NSReg, rotations [np.int64(1)] of [np.int64(1)]
[amazon] n_epochs=400 eval_every=1 input_dim=25 wd=0.0 lr=0.001
Normal classes: [0] in amazon
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 20492  num train neg edges: 32046
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=4.9176, clf_loss=4.2162, lbl_loss=0.7014
Epoch  1 loss=1.0081, clf_loss=0.3142, lbl_loss=0.6939
Epoch  2 loss=1.2741, clf_loss=0.5885, lbl_loss=0.6855
Epoch  3 loss=1.4277, clf_loss=0.7509, lbl_loss=0.6768
Epoch  4 loss=1.5219, clf_loss=0.8501, lbl_loss=0.6717
Epoch  5 loss=1.4183, clf_loss=0.7373, lbl_loss=0.6810
Epoch  6 loss=1.4387, clf_loss=0.7625, lbl_loss=0.6762
Epoch  7 loss=1.3395, clf_loss=0.6664, lbl_loss=0.6730
Epoch  8 loss=1.2465, clf_loss=0.5820, lbl_loss=0.6645
Epoch  9 loss=1.1326, clf_loss=0.4601, lbl_loss=0.6725
Epoch 10 loss=1.0799, clf_loss=0.4057, lbl_loss=0.6742
Epoch 11 loss=1.0073, clf_loss=0.3316, lbl_loss=0.6756
Epoch 12 loss=1.0520, clf_loss=0.3819, lbl_loss=0.6701
Epoch 13 loss=1.1013, clf_loss=0.4339, lbl_loss=0.6674
Epoch 14 loss=1.0833, clf_loss=0.4034, lbl_loss=0.6799
Epoch 15 loss=1.0172, clf_loss=0.3480, lbl_loss=0.6692
Epoch 16 loss=0.9825, clf_loss=0.3090, lbl_loss=0.6735
Epoch 17 loss=0.9792, clf_loss=0.3064, lbl_loss=0.6728
Epoch 18 loss=0.9713, clf_loss=0.2990, lbl_loss=0.6723
Epoch 19 loss=0.9888, clf_loss=0.3285, lbl_loss=0.6603
Epoch 20 loss=1.0136, clf_loss=0.3442, lbl_loss=0.6694
Epoch 21 loss=1.0138, clf_loss=0.3445, lbl_loss=0.6693
Epoch 22 loss=0.9779, clf_loss=0.3083, lbl_loss=0.6696
Epoch 23 loss=0.9882, clf_loss=0.3131, lbl_loss=0.6750
Epoch 24 loss=0.9524, clf_loss=0.2779, lbl_loss=0.6744
Epoch 25 loss=0.9393, clf_loss=0.2836, lbl_loss=0.6556
Epoch 26 loss=0.9620, clf_loss=0.3063, lbl_loss=0.6557
Epoch 27 loss=0.9477, clf_loss=0.2877, lbl_loss=0.6600
Epoch 28 loss=0.9803, clf_loss=0.2949, lbl_loss=0.6855
Epoch 29 loss=0.9709, clf_loss=0.3070, lbl_loss=0.6639
Epoch 30 loss=0.9810, clf_loss=0.3117, lbl_loss=0.6692
Epoch 31 loss=0.9346, clf_loss=0.2770, lbl_loss=0.6576
Epoch 32 loss=0.9506, clf_loss=0.2793, lbl_loss=0.6714
Epoch 33 loss=0.9416, clf_loss=0.2734, lbl_loss=0.6681
Epoch 34 loss=0.9652, clf_loss=0.2947, lbl_loss=0.6705
Epoch 35 loss=0.9421, clf_loss=0.2846, lbl_loss=0.6576
Epoch 36 loss=0.9320, clf_loss=0.2650, lbl_loss=0.6670
Epoch 37 loss=0.9536, clf_loss=0.2875, lbl_loss=0.6661
Epoch 38 loss=0.9590, clf_loss=0.2862, lbl_loss=0.6729
Epoch 39 loss=0.9643, clf_loss=0.2789, lbl_loss=0.6854
Epoch 40 loss=0.9429, clf_loss=0.2767, lbl_loss=0.6662
Epoch 41 loss=0.9289, clf_loss=0.2666, lbl_loss=0.6623
Epoch 42 loss=0.9395, clf_loss=0.2707, lbl_loss=0.6688
Epoch 43 loss=0.9400, clf_loss=0.2714, lbl_loss=0.6686
Epoch 44 loss=0.9438, clf_loss=0.2840, lbl_loss=0.6597
Epoch 45 loss=0.9349, clf_loss=0.2729, lbl_loss=0.6620
Epoch 46 loss=0.9120, clf_loss=0.2664, lbl_loss=0.6456
Epoch 47 loss=0.9276, clf_loss=0.2583, lbl_loss=0.6693
Epoch 48 loss=0.9125, clf_loss=0.2676, lbl_loss=0.6449
Epoch 49 loss=0.9112, clf_loss=0.2564, lbl_loss=0.6547
Epoch 50 loss=0.9206, clf_loss=0.2536, lbl_loss=0.6669
Epoch 51 loss=0.9058, clf_loss=0.2582, lbl_loss=0.6476
Epoch 52 loss=0.9494, clf_loss=0.2631, lbl_loss=0.6863
Epoch 53 loss=0.9143, clf_loss=0.2682, lbl_loss=0.6461
Epoch 54 loss=0.9280, clf_loss=0.2747, lbl_loss=0.6533
Epoch 55 loss=0.9343, clf_loss=0.2731, lbl_loss=0.6612
Epoch 56 loss=0.9021, clf_loss=0.2574, lbl_loss=0.6447
Epoch 57 loss=0.9363, clf_loss=0.2751, lbl_loss=0.6612
Epoch 58 loss=0.9611, clf_loss=0.2779, lbl_loss=0.6832
Epoch 59 loss=0.9216, clf_loss=0.2580, lbl_loss=0.6636
Epoch 60 loss=0.8979, clf_loss=0.2658, lbl_loss=0.6321
Epoch 61 loss=0.9275, clf_loss=0.2678, lbl_loss=0.6597
Epoch 62 loss=0.9284, clf_loss=0.2637, lbl_loss=0.6647
Epoch 63 loss=0.9238, clf_loss=0.2716, lbl_loss=0.6521
Epoch 64 loss=0.9259, clf_loss=0.2641, lbl_loss=0.6618
Epoch 65 loss=0.9411, clf_loss=0.2637, lbl_loss=0.6773
Epoch 66 loss=0.9223, clf_loss=0.2690, lbl_loss=0.6533
Epoch 67 loss=0.9243, clf_loss=0.2635, lbl_loss=0.6608
Epoch 68 loss=0.9009, clf_loss=0.2491, lbl_loss=0.6517
Epoch 69 loss=0.9235, clf_loss=0.2629, lbl_loss=0.6606
Epoch 70 loss=0.9106, clf_loss=0.2683, lbl_loss=0.6422
Epoch 71 loss=0.9079, clf_loss=0.2595, lbl_loss=0.6485
Epoch 72 loss=0.9161, clf_loss=0.2544, lbl_loss=0.6617
Epoch 73 loss=0.9271, clf_loss=0.2676, lbl_loss=0.6595
Epoch 74 loss=0.9053, clf_loss=0.2489, lbl_loss=0.6565
