# gpu=3 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset amazon --seed 2 --method nsreg --tag E400_nsreg --epochs 400
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[amazon] NSReg, rotations [np.int64(1)] of [np.int64(1)]
[amazon] n_epochs=400 eval_every=1 input_dim=25 wd=0.0 lr=0.001
Normal classes: [0] in amazon
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 20898  num train neg edges: 24138
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.1903, clf_loss=0.5018, lbl_loss=0.6885
Epoch  1 loss=2.3406, clf_loss=1.6594, lbl_loss=0.6812
Epoch  2 loss=0.9971, clf_loss=0.3229, lbl_loss=0.6742
Epoch  3 loss=1.2461, clf_loss=0.5679, lbl_loss=0.6782
Epoch  4 loss=1.3706, clf_loss=0.7013, lbl_loss=0.6694
Epoch  5 loss=1.4335, clf_loss=0.7739, lbl_loss=0.6597
Epoch  6 loss=1.4448, clf_loss=0.7842, lbl_loss=0.6606
Epoch  7 loss=1.4392, clf_loss=0.7710, lbl_loss=0.6682
Epoch  8 loss=1.4552, clf_loss=0.7723, lbl_loss=0.6829
Epoch  9 loss=1.2924, clf_loss=0.6156, lbl_loss=0.6768
Epoch 10 loss=1.2561, clf_loss=0.5785, lbl_loss=0.6776
Epoch 11 loss=1.1114, clf_loss=0.4426, lbl_loss=0.6688
Epoch 12 loss=1.0369, clf_loss=0.3638, lbl_loss=0.6731
Epoch 13 loss=0.9908, clf_loss=0.3217, lbl_loss=0.6691
Epoch 14 loss=1.0136, clf_loss=0.3443, lbl_loss=0.6693
Epoch 15 loss=1.0914, clf_loss=0.4096, lbl_loss=0.6818
Epoch 16 loss=1.1031, clf_loss=0.4200, lbl_loss=0.6831
Epoch 17 loss=1.0514, clf_loss=0.3805, lbl_loss=0.6709
Epoch 18 loss=1.0051, clf_loss=0.3368, lbl_loss=0.6683
Epoch 19 loss=0.9840, clf_loss=0.3152, lbl_loss=0.6689
Epoch 20 loss=0.9600, clf_loss=0.2998, lbl_loss=0.6602
Epoch 21 loss=0.9884, clf_loss=0.3251, lbl_loss=0.6633
Epoch 22 loss=0.9946, clf_loss=0.3184, lbl_loss=0.6762
Epoch 23 loss=1.0147, clf_loss=0.3445, lbl_loss=0.6702
Epoch 24 loss=1.0110, clf_loss=0.3353, lbl_loss=0.6757
Epoch 25 loss=0.9943, clf_loss=0.3333, lbl_loss=0.6610
Epoch 26 loss=0.9902, clf_loss=0.3189, lbl_loss=0.6713
Epoch 27 loss=1.0001, clf_loss=0.3296, lbl_loss=0.6704
Epoch 28 loss=0.9732, clf_loss=0.3000, lbl_loss=0.6731
Epoch 29 loss=0.9845, clf_loss=0.3095, lbl_loss=0.6750
Epoch 30 loss=0.9762, clf_loss=0.3063, lbl_loss=0.6699
Epoch 31 loss=0.9804, clf_loss=0.3087, lbl_loss=0.6717
Epoch 32 loss=0.9674, clf_loss=0.3091, lbl_loss=0.6583
Epoch 33 loss=0.9752, clf_loss=0.3063, lbl_loss=0.6690
