dataset,class,n,med_same_frac,med_feat_dissim,med_dirichlet,auc_hop0,auc_hop1,auc_hop2,auc_hop3,smoothing_gain,p2_spearman,p2_p
tfinance,1,1804,0.6285294890403748,0.4717710018157959,226.24412536621094,0.8003926365002061,0.7388690429130672,0.7930282776100686,0.7942386438253741,-0.006153992674831965,0.19308719201942715,1.3021245055894966e-16
