dataset,class,n,med_same_frac,med_feat_dissim,med_dirichlet,auc_hop0,auc_hop1,auc_hop2,auc_hop3,smoothing_gain,p2_spearman,p2_p
photo,0,367,0.9382715821266174,0.47290903329849243,1.4024219512939453,0.644460823711603,0.811597043890773,0.8769574422206105,0.9123345029698312,0.26787367925822825,0.6428641259919472,3.5491372523819264e-44
photo,7,331,0.5555555820465088,0.45764780044555664,1.0427531003952026,0.5296691951574692,0.5558358147319002,0.5210413180029994,0.4350246690864831,-0.09464452607098617,0.4432976935174581,2.2916202036007153e-17
