dataset,class,n,med_same_frac,med_feat_dissim,med_dirichlet,auc_hop0,auc_hop1,auc_hop2,auc_hop3,smoothing_gain,p2_spearman,p2_p
cs,0,708,1.0,0.22043341398239136,0.8480424284934998,0.98944036147988,0.9834581142044916,0.9829467139243573,0.9721183212040189,-0.01732204027586115,0.3021681018227137,2.0546552616732386e-16
cs,1,462,0.6449580192565918,0.5470722317695618,1.9185428619384766,0.9162010558934505,0.8194338820485286,0.8090508687023432,0.7302803376953229,-0.1859207181981276,0.4822410981568654,2.7841321915371505e-28
cs,3,429,0.9090909361839294,0.5180211067199707,1.5949965715408325,0.974883589671229,0.9656630233037741,0.9643861852836031,0.9393299659279623,-0.03555362374326676,0.29947298618168827,2.442898603357017e-10
cs,6,371,0.692307710647583,0.46387314796447754,1.530655026435852,0.8892424609502916,0.8767978801777068,0.8980567661756447,0.8504242801348051,-0.03881818081548649,0.6421342337427872,1.6335017649853416e-44
cs,8,775,0.6428571343421936,0.43959033489227295,1.6208430528640747,0.870935788836443,0.8838352367123811,0.8241537663236185,0.8431236657760461,-0.02781212306039682,0.39740815278452146,1.0045382269347366e-30
cs,9,118,1.0,0.4911927878856659,1.2240854501724243,0.9955080082174811,0.9897753824739974,0.9912252799946428,0.9824720842411385,-0.013035923976342567,0.10900658880538702,0.2399888727154977
cs,12,420,1.0,0.4328206181526184,1.4477955102920532,0.9806484206494789,0.9883309144174108,0.9908165185080664,0.9869245835769047,0.006276162927425832,0.6305252908901722,6.187253989104869e-48
cs,14,876,0.9200000166893005,0.42134425044059753,1.537433385848999,0.8913286546915602,0.8974795802720655,0.933559090765586,0.9120826173461859,0.0207539626546257,0.5491961038253999,3.624892156310643e-70
