dataset,class,n,med_same_frac,med_feat_dissim,med_dirichlet,auc_hop0,auc_hop1,auc_hop2,auc_hop3,smoothing_gain,p2_spearman,p2_p
amazon,1,821,0.07971014827489853,0.9413981437683105,34.42716598510742,0.8777501556890765,0.8097471272121293,0.7686025039687436,0.7032547585776276,-0.1744953971114489,0.3884356785969445,5.824735605643658e-31
