dataset,class,n,med_same_frac,med_feat_dissim,med_dirichlet,auc_hop0,auc_hop1,auc_hop2,auc_hop3,smoothing_gain,p2_spearman,p2_p
yelp,1,6674,0.1603773534297943,0.07766833901405334,0.31960201263427734,0.6313725834952226,0.5375271990890729,0.5582490132611135,0.5501502323053776,-0.081222351189845,-0.019157362835339413,0.11760573880901355
