# gpu=6 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset photo --seed 42 --method nsreg --tag NT_lr0.001_wd0.0001 --rotations 7 --set lr=0.001 lbl_lr=0.001 clf_lr=0.001 weight_decay=0.0001 n_epochs=400
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] NSReg, rotations [np.int64(7)] of [np.int64(0), np.int64(7)]
[photo] n_epochs=400 eval_every=1 input_dim=745 wd=0.0001 lr=0.001
Normal classes: [1, 2, 3, 4, 5, 6] in photo
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 477  num train neg edges: 3564
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.2443, clf_loss=0.5340, lbl_loss=0.7103
Epoch  1 loss=1.1402, clf_loss=0.4504, lbl_loss=0.6898
Epoch  2 loss=1.0687, clf_loss=0.4002, lbl_loss=0.6685
Epoch  3 loss=1.0607, clf_loss=0.3924, lbl_loss=0.6683
Epoch  4 loss=1.0844, clf_loss=0.4087, lbl_loss=0.6757
Epoch  5 loss=1.0825, clf_loss=0.4065, lbl_loss=0.6760
Epoch  6 loss=1.0871, clf_loss=0.4024, lbl_loss=0.6847
Epoch  7 loss=1.0652, clf_loss=0.3842, lbl_loss=0.6810
Epoch  8 loss=1.0466, clf_loss=0.3785, lbl_loss=0.6681
Epoch  9 loss=1.0584, clf_loss=0.3765, lbl_loss=0.6820
Epoch 10 loss=1.0511, clf_loss=0.3776, lbl_loss=0.6735
Epoch 11 loss=1.0509, clf_loss=0.3786, lbl_loss=0.6723
Epoch 12 loss=1.0545, clf_loss=0.3775, lbl_loss=0.6770
Epoch 13 loss=1.0535, clf_loss=0.3777, lbl_loss=0.6759
Epoch 14 loss=1.0488, clf_loss=0.3749, lbl_loss=0.6739
Epoch 15 loss=1.0501, clf_loss=0.3742, lbl_loss=0.6759
Epoch 16 loss=1.0500, clf_loss=0.3720, lbl_loss=0.6780
Epoch 17 loss=1.0423, clf_loss=0.3722, lbl_loss=0.6701
Epoch 18 loss=1.0447, clf_loss=0.3716, lbl_loss=0.6731
Epoch 19 loss=1.0414, clf_loss=0.3684, lbl_loss=0.6731
Epoch 20 loss=1.0379, clf_loss=0.3673, lbl_loss=0.6706
Epoch 21 loss=1.0452, clf_loss=0.3671, lbl_loss=0.6782
Epoch 22 loss=1.0382, clf_loss=0.3654, lbl_loss=0.6728
Epoch 23 loss=1.0347, clf_loss=0.3635, lbl_loss=0.6712
Epoch 24 loss=1.0349, clf_loss=0.3626, lbl_loss=0.6724
Epoch 25 loss=1.0245, clf_loss=0.3619, lbl_loss=0.6626
Epoch 26 loss=1.0290, clf_loss=0.3584, lbl_loss=0.6706
Epoch 27 loss=1.0216, clf_loss=0.3549, lbl_loss=0.6667
Epoch 28 loss=1.0278, clf_loss=0.3510, lbl_loss=0.6768
Epoch 29 loss=0.9986, clf_loss=0.3501, lbl_loss=0.6484
Epoch 30 loss=1.0150, clf_loss=0.3485, lbl_loss=0.6665
Epoch 31 loss=1.0073, clf_loss=0.3459, lbl_loss=0.6614
Epoch 32 loss=1.0161, clf_loss=0.3433, lbl_loss=0.6729
Epoch 33 loss=0.9929, clf_loss=0.3348, lbl_loss=0.6581
Epoch 34 loss=0.9984, clf_loss=0.3449, lbl_loss=0.6535
Epoch 35 loss=0.9912, clf_loss=0.3319, lbl_loss=0.6593
Epoch 36 loss=0.9882, clf_loss=0.3231, lbl_loss=0.6650
Epoch 37 loss=0.9817, clf_loss=0.3282, lbl_loss=0.6535
Epoch 38 loss=0.9751, clf_loss=0.3201, lbl_loss=0.6550
Epoch 39 loss=0.9676, clf_loss=0.3091, lbl_loss=0.6586
Epoch 40 loss=0.9643, clf_loss=0.3115, lbl_loss=0.6529
Epoch 41 loss=0.9638, clf_loss=0.2990, lbl_loss=0.6649
Epoch 42 loss=0.9644, clf_loss=0.3009, lbl_loss=0.6635
Epoch 43 loss=0.9392, clf_loss=0.2860, lbl_loss=0.6532
Epoch 44 loss=0.9285, clf_loss=0.2724, lbl_loss=0.6561
Epoch 45 loss=0.9099, clf_loss=0.2638, lbl_loss=0.6461
Epoch 46 loss=0.9071, clf_loss=0.2456, lbl_loss=0.6615
Epoch 47 loss=0.8989, clf_loss=0.2413, lbl_loss=0.6576
Epoch 48 loss=0.8865, clf_loss=0.2306, lbl_loss=0.6559
Epoch 49 loss=0.8708, clf_loss=0.2129, lbl_loss=0.6579
Epoch 50 loss=0.8624, clf_loss=0.2016, lbl_loss=0.6608
Epoch 51 loss=0.8498, clf_loss=0.1895, lbl_loss=0.6602
Epoch 52 loss=0.8197, clf_loss=0.1700, lbl_loss=0.6497
Epoch 53 loss=0.8108, clf_loss=0.1626, lbl_loss=0.6482
Epoch 54 loss=0.8014, clf_loss=0.1547, lbl_loss=0.6467
Epoch 55 loss=0.8012, clf_loss=0.1466, lbl_loss=0.6546
Epoch 56 loss=0.7627, clf_loss=0.1229, lbl_loss=0.6398
Epoch 57 loss=0.7543, clf_loss=0.1096, lbl_loss=0.6447
Epoch 58 loss=0.7612, clf_loss=0.1017, lbl_loss=0.6596
Epoch 59 loss=0.7241, clf_loss=0.0888, lbl_loss=0.6353
Epoch 60 loss=0.7540, clf_loss=0.0967, lbl_loss=0.6573
Epoch 61 loss=0.7303, clf_loss=0.0758, lbl_loss=0.6545
Epoch 62 loss=0.7209, clf_loss=0.0686, lbl_loss=0.6523
Epoch 63 loss=0.7058, clf_loss=0.0572, lbl_loss=0.6486
Epoch 64 loss=0.7244, clf_loss=0.0629, lbl_loss=0.6615
Epoch 65 loss=0.6889, clf_loss=0.0475, lbl_loss=0.6414
Epoch 66 loss=0.7111, clf_loss=0.0577, lbl_loss=0.6534
Epoch 67 loss=0.6770, clf_loss=0.0374, lbl_loss=0.6397
Epoch 68 loss=0.6742, clf_loss=0.0405, lbl_loss=0.6337
Epoch 69 loss=0.6720, clf_loss=0.0394, lbl_loss=0.6327
Epoch 70 loss=0.6679, clf_loss=0.0289, lbl_loss=0.6390
Epoch 71 loss=0.6785, clf_loss=0.0323, lbl_loss=0.6463
Epoch 72 loss=0.6936, clf_loss=0.0420, lbl_loss=0.6517
Epoch 73 loss=0.6878, clf_loss=0.0279, lbl_loss=0.6599
Epoch 74 loss=0.6523, clf_loss=0.0226, lbl_loss=0.6297
Epoch 75 loss=0.6462, clf_loss=0.0284, lbl_loss=0.6177
Epoch 76 loss=0.6462, clf_loss=0.0204, lbl_loss=0.6258
Epoch 77 loss=0.6560, clf_loss=0.0224, lbl_loss=0.6336
Epoch 78 loss=0.6752, clf_loss=0.0317, lbl_loss=0.6435
Epoch 79 loss=0.6162, clf_loss=0.0107, lbl_loss=0.6056
Epoch 80 loss=0.6708, clf_loss=0.0276, lbl_loss=0.6432
Epoch 81 loss=0.6583, clf_loss=0.0188, lbl_loss=0.6395
Epoch 82 loss=0.6305, clf_loss=0.0164, lbl_loss=0.6142
Epoch 83 loss=0.6241, clf_loss=0.0064, lbl_loss=0.6178
Epoch 84 loss=0.6759, clf_loss=0.0159, lbl_loss=0.6600
Epoch 85 loss=0.6247, clf_loss=0.0133, lbl_loss=0.6114
Epoch 86 loss=0.6468, clf_loss=0.0082, lbl_loss=0.6386
Epoch 87 loss=0.6480, clf_loss=0.0121, lbl_loss=0.6359
Epoch 88 loss=0.6285, clf_loss=0.0122, lbl_loss=0.6164
Epoch 89 loss=0.6305, clf_loss=0.0086, lbl_loss=0.6219
Epoch 90 loss=0.6384, clf_loss=0.0085, lbl_loss=0.6299
Epoch 91 loss=0.6304, clf_loss=0.0175, lbl_loss=0.6130
Epoch 92 loss=0.6328, clf_loss=0.0109, lbl_loss=0.6219
Epoch 93 loss=0.6298, clf_loss=0.0115, lbl_loss=0.6183
Epoch 94 loss=0.6370, clf_loss=0.0052, lbl_loss=0.6318
Epoch 95 loss=0.6529, clf_loss=0.0087, lbl_loss=0.6442
Epoch 96 loss=0.6336, clf_loss=0.0059, lbl_loss=0.6277
Epoch 97 loss=0.6080, clf_loss=0.0067, lbl_loss=0.6013
Epoch 98 loss=0.6314, clf_loss=0.0068, lbl_loss=0.6247
Epoch 99 loss=0.6075, clf_loss=0.0050, lbl_loss=0.6024
Epoch 100 loss=0.6184, clf_loss=0.0035, lbl_loss=0.6148
Epoch 101 loss=0.6282, clf_loss=0.0176, lbl_loss=0.6106
Epoch 102 loss=0.6240, clf_loss=0.0049, lbl_loss=0.6191
Epoch 103 loss=0.6266, clf_loss=0.0049, lbl_loss=0.6217
Epoch 104 loss=0.5967, clf_loss=0.0047, lbl_loss=0.5920
Epoch 105 loss=0.6303, clf_loss=0.0054, lbl_loss=0.6249
Epoch 106 loss=0.6212, clf_loss=0.0141, lbl_loss=0.6070
Epoch 107 loss=0.6062, clf_loss=0.0095, lbl_loss=0.5967
Epoch 108 loss=0.6328, clf_loss=0.0065, lbl_loss=0.6263
Epoch 109 loss=0.6202, clf_loss=0.0072, lbl_loss=0.6130
Epoch 110 loss=0.6026, clf_loss=0.0055, lbl_loss=0.5972
Epoch 111 loss=0.6231, clf_loss=0.0023, lbl_loss=0.6209
Epoch 112 loss=0.5955, clf_loss=0.0048, lbl_loss=0.5907
Epoch 113 loss=0.6085, clf_loss=0.0073, lbl_loss=0.6012
Epoch 114 loss=0.5994, clf_loss=0.0037, lbl_loss=0.5958
Epoch 115 loss=0.5989, clf_loss=0.0085, lbl_loss=0.5904
Epoch 116 loss=0.5970, clf_loss=0.0026, lbl_loss=0.5945
Epoch 117 loss=0.5999, clf_loss=0.0043, lbl_loss=0.5957
Epoch 118 loss=0.6002, clf_loss=0.0137, lbl_loss=0.5865
Epoch 119 loss=0.6191, clf_loss=0.0063, lbl_loss=0.6129
