# gpu=3 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset photo --seed 42 --method nsreg --tag NT_lr0.003_wd0.0001 --rotations 0 --set lr=0.003 lbl_lr=0.003 clf_lr=0.003 weight_decay=0.0001 n_epochs=400
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] NSReg, rotations [np.int64(0)] of [np.int64(0), np.int64(7)]
[photo] n_epochs=400 eval_every=1 input_dim=745 wd=0.0001 lr=0.003
Normal classes: [1, 2, 3, 4, 5, 6] in photo
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 477  num train neg edges: 3188
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.4653, clf_loss=0.6994, lbl_loss=0.7660
Epoch  1 loss=1.0712, clf_loss=0.3690, lbl_loss=0.7023
Epoch  2 loss=1.0981, clf_loss=0.4258, lbl_loss=0.6723
Epoch  3 loss=1.1118, clf_loss=0.4122, lbl_loss=0.6996
Epoch  4 loss=1.0201, clf_loss=0.3428, lbl_loss=0.6774
Epoch  5 loss=0.9975, clf_loss=0.3324, lbl_loss=0.6652
Epoch  6 loss=1.0292, clf_loss=0.3471, lbl_loss=0.6821
Epoch  7 loss=1.0136, clf_loss=0.3409, lbl_loss=0.6727
Epoch  8 loss=0.9862, clf_loss=0.3157, lbl_loss=0.6705
Epoch  9 loss=0.9873, clf_loss=0.3110, lbl_loss=0.6764
Epoch 10 loss=0.9926, clf_loss=0.3166, lbl_loss=0.6760
Epoch 11 loss=0.9863, clf_loss=0.3097, lbl_loss=0.6766
Epoch 12 loss=0.9621, clf_loss=0.2867, lbl_loss=0.6754
Epoch 13 loss=0.9547, clf_loss=0.2812, lbl_loss=0.6735
Epoch 14 loss=0.9568, clf_loss=0.2799, lbl_loss=0.6770
Epoch 15 loss=0.9382, clf_loss=0.2704, lbl_loss=0.6678
Epoch 16 loss=0.9271, clf_loss=0.2624, lbl_loss=0.6647
Epoch 17 loss=0.9303, clf_loss=0.2547, lbl_loss=0.6756
Epoch 18 loss=0.9272, clf_loss=0.2532, lbl_loss=0.6740
Epoch 19 loss=0.9118, clf_loss=0.2442, lbl_loss=0.6676
Epoch 20 loss=0.9190, clf_loss=0.2389, lbl_loss=0.6800
Epoch 21 loss=0.8971, clf_loss=0.2249, lbl_loss=0.6722
Epoch 22 loss=0.9155, clf_loss=0.2361, lbl_loss=0.6794
Epoch 23 loss=0.8996, clf_loss=0.2257, lbl_loss=0.6739
Epoch 24 loss=0.8979, clf_loss=0.2201, lbl_loss=0.6778
Epoch 25 loss=0.8928, clf_loss=0.2186, lbl_loss=0.6741
Epoch 26 loss=0.8771, clf_loss=0.2087, lbl_loss=0.6684
Epoch 27 loss=0.8788, clf_loss=0.2111, lbl_loss=0.6677
Epoch 28 loss=0.8703, clf_loss=0.2058, lbl_loss=0.6645
Epoch 29 loss=0.8566, clf_loss=0.1959, lbl_loss=0.6606
Epoch 30 loss=0.8621, clf_loss=0.1978, lbl_loss=0.6643
Epoch 31 loss=0.8630, clf_loss=0.1956, lbl_loss=0.6674
Epoch 32 loss=0.8425, clf_loss=0.1972, lbl_loss=0.6453
Epoch 33 loss=0.8518, clf_loss=0.1867, lbl_loss=0.6651
Epoch 34 loss=0.8439, clf_loss=0.1810, lbl_loss=0.6628
Epoch 35 loss=0.8324, clf_loss=0.1754, lbl_loss=0.6571
Epoch 36 loss=0.8329, clf_loss=0.1801, lbl_loss=0.6528
Epoch 37 loss=0.8338, clf_loss=0.1753, lbl_loss=0.6584
Epoch 38 loss=0.8228, clf_loss=0.1741, lbl_loss=0.6487
Epoch 39 loss=0.8315, clf_loss=0.1722, lbl_loss=0.6593
