# gpu=3 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset amazon --seed 1 --method nsreg --tag NT_lr0.001_wd0.0001 --set lr=0.001 lbl_lr=0.001 clf_lr=0.001 weight_decay=0.0001 n_epochs=400
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[amazon] NSReg, rotations [np.int64(1)] of [np.int64(1)]
[amazon] n_epochs=400 eval_every=1 input_dim=25 wd=0.0001 lr=0.001
Normal classes: [0] in amazon
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 21750  num train neg edges: 22920
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=2.2189, clf_loss=1.5123, lbl_loss=0.7066
Epoch  1 loss=1.3243, clf_loss=0.6353, lbl_loss=0.6889
Epoch  2 loss=1.5145, clf_loss=0.8340, lbl_loss=0.6804
Epoch  3 loss=1.5870, clf_loss=0.9171, lbl_loss=0.6700
Epoch  4 loss=1.7083, clf_loss=1.0283, lbl_loss=0.6800
Epoch  5 loss=1.5833, clf_loss=0.9230, lbl_loss=0.6604
Epoch  6 loss=1.5640, clf_loss=0.9012, lbl_loss=0.6627
Epoch  7 loss=1.4253, clf_loss=0.7520, lbl_loss=0.6732
Epoch  8 loss=1.3333, clf_loss=0.6513, lbl_loss=0.6820
Epoch  9 loss=1.2249, clf_loss=0.5603, lbl_loss=0.6646
Epoch 10 loss=1.0697, clf_loss=0.3898, lbl_loss=0.6798
Epoch 11 loss=0.9825, clf_loss=0.3155, lbl_loss=0.6670
Epoch 12 loss=0.9952, clf_loss=0.3331, lbl_loss=0.6621
Epoch 13 loss=1.2208, clf_loss=0.5386, lbl_loss=0.6822
Epoch 14 loss=1.0874, clf_loss=0.4231, lbl_loss=0.6644
Epoch 15 loss=0.9721, clf_loss=0.3052, lbl_loss=0.6669
Epoch 16 loss=0.9913, clf_loss=0.3144, lbl_loss=0.6769
Epoch 17 loss=0.9920, clf_loss=0.3292, lbl_loss=0.6627
Epoch 18 loss=1.0108, clf_loss=0.3462, lbl_loss=0.6645
Epoch 19 loss=1.0675, clf_loss=0.3935, lbl_loss=0.6741
Epoch 20 loss=1.0414, clf_loss=0.3792, lbl_loss=0.6622
Epoch 21 loss=1.0686, clf_loss=0.3884, lbl_loss=0.6802
Epoch 22 loss=1.0407, clf_loss=0.3680, lbl_loss=0.6727
Epoch 23 loss=0.9995, clf_loss=0.3366, lbl_loss=0.6629
Epoch 24 loss=1.0075, clf_loss=0.3397, lbl_loss=0.6678
Epoch 25 loss=0.9839, clf_loss=0.3195, lbl_loss=0.6644
Epoch 26 loss=0.9583, clf_loss=0.2872, lbl_loss=0.6711
Epoch 27 loss=0.9505, clf_loss=0.2896, lbl_loss=0.6609
Epoch 28 loss=0.9604, clf_loss=0.2958, lbl_loss=0.6646
Epoch 29 loss=0.9945, clf_loss=0.3185, lbl_loss=0.6759
Epoch 30 loss=0.9830, clf_loss=0.3218, lbl_loss=0.6611
Epoch 31 loss=0.9939, clf_loss=0.3233, lbl_loss=0.6706
Epoch 32 loss=0.9852, clf_loss=0.3239, lbl_loss=0.6613
Epoch 33 loss=0.9526, clf_loss=0.2877, lbl_loss=0.6648
Epoch 34 loss=0.9691, clf_loss=0.3106, lbl_loss=0.6586
Epoch 35 loss=0.9506, clf_loss=0.2942, lbl_loss=0.6565
Epoch 36 loss=0.9708, clf_loss=0.3006, lbl_loss=0.6701
Epoch 37 loss=0.9701, clf_loss=0.3136, lbl_loss=0.6565
Epoch 38 loss=0.9533, clf_loss=0.3080, lbl_loss=0.6454
Epoch 39 loss=0.9617, clf_loss=0.3091, lbl_loss=0.6526
Epoch 40 loss=0.9335, clf_loss=0.2827, lbl_loss=0.6508
Epoch 41 loss=0.9550, clf_loss=0.2865, lbl_loss=0.6686
Epoch 42 loss=0.9558, clf_loss=0.2896, lbl_loss=0.6662
Epoch 43 loss=0.9362, clf_loss=0.3010, lbl_loss=0.6352
Epoch 44 loss=0.9351, clf_loss=0.2864, lbl_loss=0.6487
Epoch 45 loss=0.9219, clf_loss=0.2751, lbl_loss=0.6469
Epoch 46 loss=0.9344, clf_loss=0.2829, lbl_loss=0.6515
Epoch 47 loss=0.9483, clf_loss=0.2794, lbl_loss=0.6689
Epoch 48 loss=0.9413, clf_loss=0.2860, lbl_loss=0.6553
Epoch 49 loss=0.9725, clf_loss=0.3010, lbl_loss=0.6715
Epoch 50 loss=0.9430, clf_loss=0.2944, lbl_loss=0.6486
Epoch 51 loss=0.9318, clf_loss=0.2854, lbl_loss=0.6464
Epoch 52 loss=0.9463, clf_loss=0.2811, lbl_loss=0.6651
