# gpu=3 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset computers --seed 1 --method nsreg --tag NT_lr0.003_wd0.0 --rotations 3 --set lr=0.003 lbl_lr=0.003 clf_lr=0.003 weight_decay=0.0 n_epochs=400
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.03170448 0.15575916 0.10282141 0.03941245 0.37507272 0.02239674
 0.03541303 0.05948226 0.1567772  0.02116056]
[computers] NSReg, rotations [np.int64(3)] of [np.int64(0), np.int64(3), np.int64(5), np.int64(6), np.int64(9)]
[computers] n_epochs=400 eval_every=1 input_dim=767 wd=0.0 lr=0.003
Normal classes: [1, 2, 4, 7, 8] in computers
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 848  num train neg edges: 3232
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.4392, clf_loss=0.7506, lbl_loss=0.6886
Epoch  1 loss=1.0493, clf_loss=0.3652, lbl_loss=0.6841
Epoch  2 loss=1.0718, clf_loss=0.4032, lbl_loss=0.6686
Epoch  3 loss=1.0605, clf_loss=0.3878, lbl_loss=0.6727
Epoch  4 loss=0.9944, clf_loss=0.3246, lbl_loss=0.6697
Epoch  5 loss=0.9920, clf_loss=0.3008, lbl_loss=0.6911
Epoch  6 loss=0.9920, clf_loss=0.3177, lbl_loss=0.6744
Epoch  7 loss=0.9940, clf_loss=0.3168, lbl_loss=0.6772
Epoch  8 loss=0.9708, clf_loss=0.3010, lbl_loss=0.6697
Epoch  9 loss=0.9782, clf_loss=0.2991, lbl_loss=0.6792
Epoch 10 loss=0.9769, clf_loss=0.3013, lbl_loss=0.6757
Epoch 11 loss=0.9849, clf_loss=0.3001, lbl_loss=0.6848
Epoch 12 loss=0.9660, clf_loss=0.2848, lbl_loss=0.6811
Epoch 13 loss=0.9538, clf_loss=0.2841, lbl_loss=0.6696
Epoch 14 loss=0.9575, clf_loss=0.2803, lbl_loss=0.6773
Epoch 15 loss=0.9576, clf_loss=0.2846, lbl_loss=0.6730
Epoch 16 loss=0.9515, clf_loss=0.2767, lbl_loss=0.6748
Epoch 17 loss=0.9483, clf_loss=0.2737, lbl_loss=0.6746
Epoch 18 loss=0.9576, clf_loss=0.2685, lbl_loss=0.6891
Epoch 19 loss=0.9245, clf_loss=0.2646, lbl_loss=0.6599
Epoch 20 loss=0.9321, clf_loss=0.2554, lbl_loss=0.6768
Epoch 21 loss=0.9212, clf_loss=0.2495, lbl_loss=0.6717
Epoch 22 loss=0.9035, clf_loss=0.2481, lbl_loss=0.6554
Epoch 23 loss=0.9147, clf_loss=0.2422, lbl_loss=0.6724
Epoch 24 loss=0.9030, clf_loss=0.2403, lbl_loss=0.6628
Epoch 25 loss=0.9016, clf_loss=0.2284, lbl_loss=0.6732
Epoch 26 loss=0.9022, clf_loss=0.2330, lbl_loss=0.6692
Epoch 27 loss=0.9052, clf_loss=0.2302, lbl_loss=0.6750
Epoch 28 loss=0.8719, clf_loss=0.2142, lbl_loss=0.6577
Epoch 29 loss=0.8945, clf_loss=0.2143, lbl_loss=0.6802
Epoch 30 loss=0.8679, clf_loss=0.2038, lbl_loss=0.6641
Epoch 31 loss=0.8686, clf_loss=0.2058, lbl_loss=0.6628
Epoch 32 loss=0.8754, clf_loss=0.1932, lbl_loss=0.6822
Epoch 33 loss=0.8607, clf_loss=0.1984, lbl_loss=0.6623
Epoch 34 loss=0.8531, clf_loss=0.1869, lbl_loss=0.6662
Epoch 35 loss=0.8581, clf_loss=0.1887, lbl_loss=0.6694
Epoch 36 loss=0.8539, clf_loss=0.1805, lbl_loss=0.6734
Epoch 37 loss=0.8348, clf_loss=0.1761, lbl_loss=0.6587
Epoch 38 loss=0.8373, clf_loss=0.1699, lbl_loss=0.6674
Epoch 39 loss=0.8272, clf_loss=0.1696, lbl_loss=0.6576
Epoch 40 loss=0.8468, clf_loss=0.1640, lbl_loss=0.6828
Epoch 41 loss=0.8215, clf_loss=0.1628, lbl_loss=0.6587
Epoch 42 loss=0.8248, clf_loss=0.1577, lbl_loss=0.6671
Epoch 43 loss=0.8168, clf_loss=0.1495, lbl_loss=0.6673
Epoch 44 loss=0.8040, clf_loss=0.1446, lbl_loss=0.6594
Epoch 45 loss=0.8011, clf_loss=0.1480, lbl_loss=0.6531
Epoch 46 loss=0.8060, clf_loss=0.1449, lbl_loss=0.6611
Epoch 47 loss=0.7998, clf_loss=0.1411, lbl_loss=0.6588
Epoch 48 loss=0.7974, clf_loss=0.1327, lbl_loss=0.6647
Epoch 49 loss=0.7971, clf_loss=0.1267, lbl_loss=0.6704
Epoch 50 loss=0.7771, clf_loss=0.1231, lbl_loss=0.6539
Epoch 51 loss=0.7879, clf_loss=0.1185, lbl_loss=0.6693
Epoch 52 loss=0.7711, clf_loss=0.1112, lbl_loss=0.6599
Epoch 53 loss=0.7635, clf_loss=0.1072, lbl_loss=0.6563
Epoch 54 loss=0.7621, clf_loss=0.0949, lbl_loss=0.6671
Epoch 55 loss=0.7438, clf_loss=0.0931, lbl_loss=0.6507
Epoch 56 loss=0.7524, clf_loss=0.0843, lbl_loss=0.6681
Epoch 57 loss=0.7502, clf_loss=0.0925, lbl_loss=0.6577
Epoch 58 loss=0.7324, clf_loss=0.0815, lbl_loss=0.6509
Epoch 59 loss=0.7187, clf_loss=0.0713, lbl_loss=0.6474
Epoch 60 loss=0.7238, clf_loss=0.0635, lbl_loss=0.6603
Epoch 61 loss=0.6957, clf_loss=0.0556, lbl_loss=0.6402
Epoch 62 loss=0.7125, clf_loss=0.0504, lbl_loss=0.6621
Epoch 63 loss=0.7093, clf_loss=0.0529, lbl_loss=0.6564
Epoch 64 loss=0.7162, clf_loss=0.0684, lbl_loss=0.6478
Epoch 65 loss=0.7021, clf_loss=0.0433, lbl_loss=0.6588
Epoch 66 loss=0.6990, clf_loss=0.0627, lbl_loss=0.6363
Epoch 67 loss=0.7072, clf_loss=0.0504, lbl_loss=0.6568
Epoch 68 loss=0.6909, clf_loss=0.0364, lbl_loss=0.6545
Epoch 69 loss=0.7191, clf_loss=0.0769, lbl_loss=0.6423
Epoch 70 loss=0.6925, clf_loss=0.0294, lbl_loss=0.6630
Epoch 71 loss=0.6904, clf_loss=0.0568, lbl_loss=0.6335
