# gpu=6 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset photo --seed 1 --method nsreg --tag NT_lr0.003_wd0.0001 --rotations 0 --set lr=0.003 lbl_lr=0.003 clf_lr=0.003 weight_decay=0.0001 n_epochs=400
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] NSReg, rotations [np.int64(0)] of [np.int64(0), np.int64(7)]
[photo] n_epochs=400 eval_every=1 input_dim=745 wd=0.0001 lr=0.003
Normal classes: [1, 2, 3, 4, 5, 6] in photo
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 764  num train neg edges: 3868
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.6434, clf_loss=0.9473, lbl_loss=0.6960
Epoch  1 loss=1.2592, clf_loss=0.5875, lbl_loss=0.6716
Epoch  2 loss=1.0103, clf_loss=0.3382, lbl_loss=0.6721
Epoch  3 loss=1.0963, clf_loss=0.4117, lbl_loss=0.6846
Epoch  4 loss=1.1130, clf_loss=0.4381, lbl_loss=0.6749
Epoch  5 loss=1.0305, clf_loss=0.3569, lbl_loss=0.6736
Epoch  6 loss=0.9970, clf_loss=0.3194, lbl_loss=0.6776
Epoch  7 loss=0.9923, clf_loss=0.3235, lbl_loss=0.6687
Epoch  8 loss=1.0230, clf_loss=0.3414, lbl_loss=0.6816
Epoch  9 loss=0.9961, clf_loss=0.3347, lbl_loss=0.6614
Epoch 10 loss=0.9997, clf_loss=0.3198, lbl_loss=0.6800
Epoch 11 loss=0.9737, clf_loss=0.3023, lbl_loss=0.6714
Epoch 12 loss=0.9778, clf_loss=0.3027, lbl_loss=0.6751
Epoch 13 loss=0.9796, clf_loss=0.3019, lbl_loss=0.6777
Epoch 14 loss=0.9727, clf_loss=0.2916, lbl_loss=0.6811
Epoch 15 loss=0.9567, clf_loss=0.2811, lbl_loss=0.6756
Epoch 16 loss=0.9346, clf_loss=0.2686, lbl_loss=0.6660
Epoch 17 loss=0.9474, clf_loss=0.2641, lbl_loss=0.6833
Epoch 18 loss=0.9299, clf_loss=0.2612, lbl_loss=0.6687
Epoch 19 loss=0.9163, clf_loss=0.2544, lbl_loss=0.6619
Epoch 20 loss=0.9088, clf_loss=0.2505, lbl_loss=0.6583
Epoch 21 loss=0.9054, clf_loss=0.2471, lbl_loss=0.6584
Epoch 22 loss=0.9106, clf_loss=0.2408, lbl_loss=0.6698
Epoch 23 loss=0.9087, clf_loss=0.2293, lbl_loss=0.6795
Epoch 24 loss=0.9032, clf_loss=0.2276, lbl_loss=0.6756
Epoch 25 loss=0.8911, clf_loss=0.2222, lbl_loss=0.6689
Epoch 26 loss=0.8861, clf_loss=0.2150, lbl_loss=0.6711
Epoch 27 loss=0.8804, clf_loss=0.2090, lbl_loss=0.6713
Epoch 28 loss=0.8683, clf_loss=0.2038, lbl_loss=0.6646
Epoch 29 loss=0.8690, clf_loss=0.1996, lbl_loss=0.6694
Epoch 30 loss=0.8804, clf_loss=0.1984, lbl_loss=0.6820
Epoch 31 loss=0.8662, clf_loss=0.1993, lbl_loss=0.6669
Epoch 32 loss=0.8652, clf_loss=0.1925, lbl_loss=0.6727
Epoch 33 loss=0.8549, clf_loss=0.1940, lbl_loss=0.6609
Epoch 34 loss=0.8531, clf_loss=0.1877, lbl_loss=0.6654
Epoch 35 loss=0.8445, clf_loss=0.1875, lbl_loss=0.6570
Epoch 36 loss=0.8510, clf_loss=0.1834, lbl_loss=0.6676
Epoch 37 loss=0.8484, clf_loss=0.1780, lbl_loss=0.6704
Epoch 38 loss=0.8323, clf_loss=0.1751, lbl_loss=0.6572
Epoch 39 loss=0.8443, clf_loss=0.1724, lbl_loss=0.6719
