# gpu=4 cmd=/usr/bin/python3 -u baselines/run_nsreg.py --dataset photo --seed 0 --method nsreg --tag NT_lr0.001_wd0.0001 --rotations 7 --set lr=0.001 lbl_lr=0.001 clf_lr=0.001 weight_decay=0.0001 n_epochs=400
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] NSReg, rotations [np.int64(7)] of [np.int64(0), np.int64(7)]
[photo] n_epochs=400 eval_every=1 input_dim=745 wd=0.0001 lr=0.001
Normal classes: [1, 2, 3, 4, 5, 6] in photo
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 566  num train neg edges: 6998
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.6189, clf_loss=0.8486, lbl_loss=0.7703
Epoch  1 loss=1.4042, clf_loss=0.6599, lbl_loss=0.7443
Epoch  2 loss=1.2523, clf_loss=0.5406, lbl_loss=0.7117
Epoch  3 loss=1.1472, clf_loss=0.4489, lbl_loss=0.6983
Epoch  4 loss=1.0905, clf_loss=0.4048, lbl_loss=0.6857
Epoch  5 loss=1.0967, clf_loss=0.4244, lbl_loss=0.6723
Epoch  6 loss=1.1113, clf_loss=0.4441, lbl_loss=0.6672
Epoch  7 loss=1.1348, clf_loss=0.4668, lbl_loss=0.6681
Epoch  8 loss=1.1245, clf_loss=0.4481, lbl_loss=0.6763
Epoch  9 loss=1.1032, clf_loss=0.4275, lbl_loss=0.6757
Epoch 10 loss=1.0811, clf_loss=0.4055, lbl_loss=0.6756
Epoch 11 loss=1.0579, clf_loss=0.3918, lbl_loss=0.6661
Epoch 12 loss=1.0656, clf_loss=0.3959, lbl_loss=0.6697
Epoch 13 loss=1.0758, clf_loss=0.3971, lbl_loss=0.6787
Epoch 14 loss=1.0663, clf_loss=0.3998, lbl_loss=0.6665
Epoch 15 loss=1.0643, clf_loss=0.4016, lbl_loss=0.6627
Epoch 16 loss=1.0741, clf_loss=0.4032, lbl_loss=0.6709
Epoch 17 loss=1.0617, clf_loss=0.3979, lbl_loss=0.6637
Epoch 18 loss=1.0638, clf_loss=0.3939, lbl_loss=0.6699
Epoch 19 loss=1.0624, clf_loss=0.3896, lbl_loss=0.6728
Epoch 20 loss=1.0445, clf_loss=0.3825, lbl_loss=0.6620
Epoch 21 loss=1.0538, clf_loss=0.3807, lbl_loss=0.6731
Epoch 22 loss=1.0593, clf_loss=0.3784, lbl_loss=0.6809
Epoch 23 loss=1.0561, clf_loss=0.3792, lbl_loss=0.6770
Epoch 24 loss=1.0486, clf_loss=0.3806, lbl_loss=0.6680
Epoch 25 loss=1.0649, clf_loss=0.3755, lbl_loss=0.6894
Epoch 26 loss=1.0544, clf_loss=0.3780, lbl_loss=0.6764
Epoch 27 loss=1.0533, clf_loss=0.3764, lbl_loss=0.6769
Epoch 28 loss=1.0478, clf_loss=0.3744, lbl_loss=0.6734
Epoch 29 loss=1.0456, clf_loss=0.3711, lbl_loss=0.6745
Epoch 30 loss=1.0449, clf_loss=0.3688, lbl_loss=0.6761
Epoch 31 loss=1.0427, clf_loss=0.3697, lbl_loss=0.6730
Epoch 32 loss=1.0470, clf_loss=0.3699, lbl_loss=0.6771
Epoch 33 loss=1.0449, clf_loss=0.3686, lbl_loss=0.6763
Epoch 34 loss=1.0451, clf_loss=0.3673, lbl_loss=0.6778
Epoch 35 loss=1.0323, clf_loss=0.3645, lbl_loss=0.6679
Epoch 36 loss=1.0352, clf_loss=0.3636, lbl_loss=0.6716
Epoch 37 loss=1.0368, clf_loss=0.3627, lbl_loss=0.6741
Epoch 38 loss=1.0421, clf_loss=0.3604, lbl_loss=0.6818
Epoch 39 loss=1.0406, clf_loss=0.3590, lbl_loss=0.6816
Epoch 40 loss=1.0235, clf_loss=0.3613, lbl_loss=0.6622
Epoch 41 loss=1.0515, clf_loss=0.3590, lbl_loss=0.6925
Epoch 42 loss=1.0356, clf_loss=0.3551, lbl_loss=0.6806
Epoch 43 loss=1.0174, clf_loss=0.3526, lbl_loss=0.6648
Epoch 44 loss=1.0204, clf_loss=0.3516, lbl_loss=0.6688
Epoch 45 loss=1.0231, clf_loss=0.3511, lbl_loss=0.6720
Epoch 46 loss=1.0295, clf_loss=0.3517, lbl_loss=0.6778
Epoch 47 loss=1.0141, clf_loss=0.3443, lbl_loss=0.6698
Epoch 48 loss=1.0248, clf_loss=0.3439, lbl_loss=0.6810
Epoch 49 loss=1.0143, clf_loss=0.3466, lbl_loss=0.6677
Epoch 50 loss=1.0194, clf_loss=0.3399, lbl_loss=0.6795
Epoch 51 loss=1.0038, clf_loss=0.3364, lbl_loss=0.6674
Epoch 52 loss=1.0071, clf_loss=0.3353, lbl_loss=0.6717
Epoch 53 loss=1.0016, clf_loss=0.3319, lbl_loss=0.6697
Epoch 54 loss=0.9956, clf_loss=0.3272, lbl_loss=0.6683
Epoch 55 loss=0.9944, clf_loss=0.3270, lbl_loss=0.6675
Epoch 56 loss=0.9923, clf_loss=0.3231, lbl_loss=0.6692
Epoch 57 loss=0.9929, clf_loss=0.3175, lbl_loss=0.6754
Epoch 58 loss=0.9969, clf_loss=0.3211, lbl_loss=0.6757
Epoch 59 loss=0.9800, clf_loss=0.3122, lbl_loss=0.6678
Epoch 60 loss=0.9790, clf_loss=0.3080, lbl_loss=0.6709
Epoch 61 loss=0.9687, clf_loss=0.3053, lbl_loss=0.6634
Epoch 62 loss=0.9650, clf_loss=0.3003, lbl_loss=0.6647
Epoch 63 loss=0.9727, clf_loss=0.2944, lbl_loss=0.6782
Epoch 64 loss=0.9530, clf_loss=0.2895, lbl_loss=0.6635
Epoch 65 loss=0.9553, clf_loss=0.2852, lbl_loss=0.6702
Epoch 66 loss=0.9536, clf_loss=0.2845, lbl_loss=0.6691
Epoch 67 loss=0.9615, clf_loss=0.2808, lbl_loss=0.6808
Epoch 68 loss=0.9408, clf_loss=0.2733, lbl_loss=0.6675
Epoch 69 loss=0.9301, clf_loss=0.2664, lbl_loss=0.6638
Epoch 70 loss=0.9421, clf_loss=0.2605, lbl_loss=0.6816
Epoch 71 loss=0.9219, clf_loss=0.2588, lbl_loss=0.6632
Epoch 72 loss=0.8998, clf_loss=0.2454, lbl_loss=0.6543
Epoch 73 loss=0.9229, clf_loss=0.2434, lbl_loss=0.6795
Epoch 74 loss=0.8926, clf_loss=0.2274, lbl_loss=0.6652
Epoch 75 loss=0.8899, clf_loss=0.2248, lbl_loss=0.6651
Epoch 76 loss=0.8867, clf_loss=0.2180, lbl_loss=0.6688
Epoch 77 loss=0.8857, clf_loss=0.2079, lbl_loss=0.6778
Epoch 78 loss=0.8652, clf_loss=0.1942, lbl_loss=0.6710
Epoch 79 loss=0.8586, clf_loss=0.1921, lbl_loss=0.6664
Epoch 80 loss=0.8575, clf_loss=0.1796, lbl_loss=0.6779
Epoch 81 loss=0.8506, clf_loss=0.1764, lbl_loss=0.6742
Epoch 82 loss=0.8449, clf_loss=0.1735, lbl_loss=0.6714
Epoch 83 loss=0.8277, clf_loss=0.1681, lbl_loss=0.6596
Epoch 84 loss=0.8233, clf_loss=0.1450, lbl_loss=0.6784
Epoch 85 loss=0.8196, clf_loss=0.1488, lbl_loss=0.6708
Epoch 86 loss=0.8052, clf_loss=0.1425, lbl_loss=0.6626
Epoch 87 loss=0.8090, clf_loss=0.1360, lbl_loss=0.6730
Epoch 88 loss=0.8114, clf_loss=0.1321, lbl_loss=0.6792
Epoch 89 loss=0.7922, clf_loss=0.1227, lbl_loss=0.6694
Epoch 90 loss=0.7783, clf_loss=0.1152, lbl_loss=0.6631
Epoch 91 loss=0.7578, clf_loss=0.1013, lbl_loss=0.6566
Epoch 92 loss=0.7796, clf_loss=0.1080, lbl_loss=0.6716
Epoch 93 loss=0.7832, clf_loss=0.1172, lbl_loss=0.6659
Epoch 94 loss=0.7786, clf_loss=0.1160, lbl_loss=0.6626
Epoch 95 loss=0.7558, clf_loss=0.0726, lbl_loss=0.6832
Epoch 96 loss=0.8003, clf_loss=0.1327, lbl_loss=0.6676
Epoch 97 loss=0.7489, clf_loss=0.0995, lbl_loss=0.6494
Epoch 98 loss=0.7547, clf_loss=0.0960, lbl_loss=0.6587
Epoch 99 loss=0.7353, clf_loss=0.0822, lbl_loss=0.6530
Epoch 100 loss=0.7446, clf_loss=0.0800, lbl_loss=0.6646
Epoch 101 loss=0.7291, clf_loss=0.0745, lbl_loss=0.6546
Epoch 102 loss=0.7677, clf_loss=0.0711, lbl_loss=0.6966
Epoch 103 loss=0.7507, clf_loss=0.0708, lbl_loss=0.6800
Epoch 104 loss=0.7407, clf_loss=0.0687, lbl_loss=0.6720
Epoch 105 loss=0.7436, clf_loss=0.0675, lbl_loss=0.6761
Epoch 106 loss=0.7522, clf_loss=0.0815, lbl_loss=0.6708
Epoch 107 loss=0.7273, clf_loss=0.0577, lbl_loss=0.6696
Epoch 108 loss=0.7431, clf_loss=0.0750, lbl_loss=0.6681
Epoch 109 loss=0.7360, clf_loss=0.0693, lbl_loss=0.6666
Epoch 110 loss=0.7169, clf_loss=0.0563, lbl_loss=0.6606
Epoch 111 loss=0.7212, clf_loss=0.0546, lbl_loss=0.6665
Epoch 112 loss=0.7247, clf_loss=0.0528, lbl_loss=0.6719
Epoch 113 loss=0.7419, clf_loss=0.0661, lbl_loss=0.6757
Epoch 114 loss=0.7170, clf_loss=0.0489, lbl_loss=0.6680
Epoch 115 loss=0.7105, clf_loss=0.0413, lbl_loss=0.6692
Epoch 116 loss=0.7097, clf_loss=0.0484, lbl_loss=0.6613
Epoch 117 loss=0.6988, clf_loss=0.0358, lbl_loss=0.6630
Epoch 118 loss=0.6956, clf_loss=0.0452, lbl_loss=0.6505
Epoch 119 loss=0.7064, clf_loss=0.0443, lbl_loss=0.6622
