# gpu=3 cmd=/usr/bin/python3 -u main.py --dataset photo --seed 42 --method outpost --tag G_b100_sim1.0 --set sampling_sizes=[100, 10] sim_topk_frac=1.0
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] anomaly classes (rotations): [np.int64(0), np.int64(7)]
Normal classes: [np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6)] in photo
Building multi-layer GraphSage
[OUTPOST-v4] epoch 0: test-all ROC 0.5854 PR 0.1126 | unseen ROC 0.3646 PR 0.0343 | valAUC 0.8174 | tau+ 0.500
[OUTPOST-v4] epoch 1: test-all ROC 0.5810 PR 0.1102 | unseen ROC 0.3613 PR 0.0341 | valAUC 0.8169 | tau+ 0.500
[OUTPOST-v4] epoch 2: test-all ROC 0.5831 PR 0.1114 | unseen ROC 0.3621 PR 0.0342 | valAUC 0.8203 | tau+ 0.500
[OUTPOST-v4] epoch 3: test-all ROC 0.5856 PR 0.1129 | unseen ROC 0.3636 PR 0.0342 | valAUC 0.8232 | tau+ 0.500
[OUTPOST-v4] epoch 4: test-all ROC 0.5885 PR 0.1149 | unseen ROC 0.3644 PR 0.0343 | valAUC 0.8261 | tau+ 0.500
[OUTPOST-v4] epoch 5: test-all ROC 0.5904 PR 0.1164 | unseen ROC 0.3644 PR 0.0343 | valAUC 0.8290 | tau+ 0.500
[OUTPOST-v4] epoch 6: test-all ROC 0.5920 PR 0.1179 | unseen ROC 0.3639 PR 0.0342 | valAUC 0.8329 | tau+ 0.500
[OUTPOST-v4] epoch 7: test-all ROC 0.5947 PR 0.1203 | unseen ROC 0.3638 PR 0.0342 | valAUC 0.8396 | tau+ 0.500
[OUTPOST-v4] epoch 8: test-all ROC 0.5995 PR 0.1240 | unseen ROC 0.3662 PR 0.0344 | valAUC 0.8469 | tau+ 0.500
[OUTPOST-v4] epoch 9: test-all ROC 0.6060 PR 0.1300 | unseen ROC 0.3684 PR 0.0345 | valAUC 0.8580 | tau+ 0.500
[OUTPOST-v4] epoch 10: test-all ROC 0.6117 PR 0.1377 | unseen ROC 0.3677 PR 0.0344 | valAUC 0.8696 | tau+ 0.500
[OUTPOST-v4] epoch 11: test-all ROC 0.6122 PR 0.1450 | unseen ROC 0.3581 PR 0.0339 | valAUC 0.8894 | tau+ 0.500
[OUTPOST-v4] epoch 12: test-all ROC 0.6142 PR 0.1519 | unseen ROC 0.3544 PR 0.0337 | valAUC 0.8986 | tau+ 0.500
[OUTPOST-v4] epoch 13: test-all ROC 0.6152 PR 0.1537 | unseen ROC 0.3551 PR 0.0338 | valAUC 0.9000 | tau+ 0.500
[OUTPOST-v4] epoch 14: test-all ROC 0.6155 PR 0.1504 | unseen ROC 0.3595 PR 0.0340 | valAUC 0.8918 | tau+ 0.500
[OUTPOST-v4] epoch 15: test-all ROC 0.6169 PR 0.1474 | unseen ROC 0.3650 PR 0.0343 | valAUC 0.8850 | tau+ 0.500
[OUTPOST-v4] epoch 16: test-all ROC 0.6187 PR 0.1503 | unseen ROC 0.3653 PR 0.0343 | valAUC 0.8860 | tau+ 0.500
[OUTPOST-v4] epoch 17: test-all ROC 0.6192 PR 0.1515 | unseen ROC 0.3651 PR 0.0343 | valAUC 0.8889 | tau+ 0.500
[OUTPOST-v4] epoch 18: test-all ROC 0.6208 PR 0.1541 | unseen ROC 0.3658 PR 0.0343 | valAUC 0.8928 | tau+ 0.500
[OUTPOST-v4] epoch 19: test-all ROC 0.6230 PR 0.1578 | unseen ROC 0.3668 PR 0.0344 | valAUC 0.8957 | tau+ 0.500
[OUTPOST-v4] epoch 20: test-all ROC 0.6258 PR 0.1627 | unseen ROC 0.3685 PR 0.0344 | valAUC 0.9019 | tau+ 0.500
[OUTPOST-v4] epoch 21: test-all ROC 0.6282 PR 0.1670 | unseen ROC 0.3702 PR 0.0345 | valAUC 0.9048 | tau+ 0.500
[OUTPOST-v4] epoch 22: test-all ROC 0.6303 PR 0.1708 | unseen ROC 0.3721 PR 0.0346 | valAUC 0.9082 | tau+ 0.500
[OUTPOST-v4] epoch 23: test-all ROC 0.6316 PR 0.1738 | unseen ROC 0.3729 PR 0.0347 | valAUC 0.9111 | tau+ 0.500
[OUTPOST-v4] epoch 24: test-all ROC 0.6332 PR 0.1773 | unseen ROC 0.3741 PR 0.0347 | valAUC 0.9140 | tau+ 0.500
[OUTPOST-v4] epoch 25: test-all ROC 0.6346 PR 0.1809 | unseen ROC 0.3754 PR 0.0348 | valAUC 0.9169 | tau+ 0.500
[OUTPOST-v4] epoch 26: test-all ROC 0.6356 PR 0.1836 | unseen ROC 0.3765 PR 0.0349 | valAUC 0.9169 | tau+ 0.500
[OUTPOST-v4] epoch 27: test-all ROC 0.6363 PR 0.1854 | unseen ROC 0.3773 PR 0.0349 | valAUC 0.9164 | tau+ 0.500
[OUTPOST-v4] epoch 28: test-all ROC 0.6366 PR 0.1867 | unseen ROC 0.3776 PR 0.0349 | valAUC 0.9164 | tau+ 0.500
[OUTPOST-v4] epoch 29: test-all ROC 0.6369 PR 0.1882 | unseen ROC 0.3777 PR 0.0349 | valAUC 0.9164 | tau+ 0.500
[OUTPOST-v4] epoch 30: test-all ROC 0.6372 PR 0.1905 | unseen ROC 0.3777 PR 0.0349 | valAUC 0.9174 | tau+ 0.500
[OUTPOST-v4] epoch 31: test-all ROC 0.6377 PR 0.1937 | unseen ROC 0.3778 PR 0.0349 | valAUC 0.9188 | tau+ 0.500
[OUTPOST-v4] epoch 32: test-all ROC 0.6382 PR 0.1974 | unseen ROC 0.3777 PR 0.0349 | valAUC 0.9203 | tau+ 0.500
[OUTPOST-v4] epoch 33: test-all ROC 0.6388 PR 0.2019 | unseen ROC 0.3781 PR 0.0350 | valAUC 0.9213 | tau+ 0.500
[OUTPOST-v4] epoch 34: test-all ROC 0.6393 PR 0.2061 | unseen ROC 0.3781 PR 0.0350 | valAUC 0.9227 | tau+ 0.500
[OUTPOST-v4] epoch 35: test-all ROC 0.6401 PR 0.2156 | unseen ROC 0.3782 PR 0.0350 | valAUC 0.9242 | tau+ 0.500
[OUTPOST-v4] epoch 36: test-all ROC 0.6411 PR 0.2280 | unseen ROC 0.3783 PR 0.0350 | valAUC 0.9266 | tau+ 0.500
[OUTPOST-v4] epoch 37: test-all ROC 0.6422 PR 0.2399 | unseen ROC 0.3783 PR 0.0350 | valAUC 0.9285 | tau+ 0.500
[OUTPOST-v4] epoch 38: test-all ROC 0.6431 PR 0.2501 | unseen ROC 0.3783 PR 0.0350 | valAUC 0.9304 | tau+ 0.500
[OUTPOST-v4] epoch 39: test-all ROC 0.6444 PR 0.2670 | unseen ROC 0.3784 PR 0.0350 | valAUC 0.9348 | tau+ 0.500
[OUTPOST-v4] epoch 40: test-all ROC 0.6461 PR 0.2932 | unseen ROC 0.3788 PR 0.0350 | valAUC 0.9372 | tau+ 0.500
[OUTPOST-v4] epoch 41: test-all ROC 0.6480 PR 0.3230 | unseen ROC 0.3793 PR 0.0350 | valAUC 0.9406 | tau+ 0.500
[OUTPOST-v4] epoch 42: test-all ROC 0.6500 PR 0.3513 | unseen ROC 0.3800 PR 0.0351 | valAUC 0.9430 | tau+ 0.500
[OUTPOST-v4] epoch 43: test-all ROC 0.6528 PR 0.3827 | unseen ROC 0.3810 PR 0.0351 | valAUC 0.9464 | tau+ 0.500
[OUTPOST-v4] epoch 44: test-all ROC 0.6554 PR 0.4139 | unseen ROC 0.3822 PR 0.0352 | valAUC 0.9507 | tau+ 0.500
[OUTPOST-v4] epoch 45: test-all ROC 0.6578 PR 0.4351 | unseen ROC 0.3838 PR 0.0353 | valAUC 0.9541 | tau+ 0.506
[OUTPOST-v4] epoch 46: test-all ROC 0.6600 PR 0.4524 | unseen ROC 0.3854 PR 0.0354 | valAUC 0.9570 | tau+ 0.524
[OUTPOST-v4] epoch 47: test-all ROC 0.6617 PR 0.4621 | unseen ROC 0.3868 PR 0.0355 | valAUC 0.9618 | tau+ 0.553
[OUTPOST-v4] epoch 48: test-all ROC 0.6624 PR 0.4652 | unseen ROC 0.3874 PR 0.0355 | valAUC 0.9618 | tau+ 0.565
[OUTPOST-v4] epoch 49: test-all ROC 0.6618 PR 0.4628 | unseen ROC 0.3868 PR 0.0355 | valAUC 0.9618 | tau+ 0.552
[OUTPOST-v4] epoch 50: test-all ROC 0.6616 PR 0.4627 | unseen ROC 0.3862 PR 0.0355 | valAUC 0.9618 | tau+ 0.542
