# gpu=7 cmd=/usr/bin/python3 -u main.py --dataset photo --seed 5 --method outpost --tag L_lean --set use_atlas_gate=false use_pl=false
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/__init__.py:4: UserWarning: An issue occurred while importing 'torch-scatter'. Disabling its usage. Stacktrace: /nas/home/jahin/.local/lib/python3.10/site-packages/torch_scatter/_version_cuda.so: undefined symbol: _ZN5torch3jit17parseSchemaOrNameERKSsb
  import torch_geometric.typing
/nas/home/jahin/.local/lib/python3.10/site-packages/torch_geometric/__init__.py:4: UserWarning: An issue occurred while importing 'torch-sparse'. Disabling its usage. Stacktrace: /nas/home/jahin/.local/lib/python3.10/site-packages/torch_sparse/_version_cuda.so: undefined symbol: _ZN5torch3jit17parseSchemaOrNameERKSsb
  import torch_geometric.typing
/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] anomaly classes (rotations): [np.int64(0), np.int64(7)]
Normal classes: [np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6)] in photo
Building multi-layer GraphSage
[OUTPOST-v4] epoch 0: test-all ROC 0.5711 PR 0.0974 | unseen ROC 0.4193 PR 0.0374 | valAUC 0.7633 | tau+ 0.500
[OUTPOST-v4] epoch 1: test-all ROC 0.6008 PR 0.1150 | unseen ROC 0.4077 PR 0.0367 | valAUC 0.8459 | tau+ 0.500
[OUTPOST-v4] epoch 2: test-all ROC 0.6032 PR 0.1180 | unseen ROC 0.4018 PR 0.0364 | valAUC 0.8488 | tau+ 0.500
[OUTPOST-v4] epoch 3: test-all ROC 0.6048 PR 0.1192 | unseen ROC 0.4044 PR 0.0365 | valAUC 0.8507 | tau+ 0.500
[OUTPOST-v4] epoch 4: test-all ROC 0.6023 PR 0.1188 | unseen ROC 0.3989 PR 0.0362 | valAUC 0.8493 | tau+ 0.500
[OUTPOST-v4] epoch 5: test-all ROC 0.6066 PR 0.1220 | unseen ROC 0.3987 PR 0.0362 | valAUC 0.8483 | tau+ 0.500
[OUTPOST-v4] epoch 6: test-all ROC 0.6153 PR 0.1268 | unseen ROC 0.4081 PR 0.0367 | valAUC 0.8681 | tau+ 0.500
[OUTPOST-v4] epoch 7: test-all ROC 0.6157 PR 0.1283 | unseen ROC 0.4076 PR 0.0367 | valAUC 0.8671 | tau+ 0.500
[OUTPOST-v4] epoch 8: test-all ROC 0.6195 PR 0.1319 | unseen ROC 0.4045 PR 0.0365 | valAUC 0.8952 | tau+ 0.500
[OUTPOST-v4] epoch 9: test-all ROC 0.6178 PR 0.1327 | unseen ROC 0.3998 PR 0.0363 | valAUC 0.8816 | tau+ 0.500
[OUTPOST-v4] epoch 10: test-all ROC 0.6229 PR 0.1373 | unseen ROC 0.4042 PR 0.0365 | valAUC 0.8865 | tau+ 0.500
