/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] NSReg, rotations [np.int64(0)] of [np.int64(0), np.int64(7)]
[photo] n_epochs=400 eval_every=1 input_dim=745 wd=0.0 lr=0.003
Normal classes: [1, 2, 3, 4, 5, 6] in photo
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 482  num train neg edges: 3286
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.6283, clf_loss=0.9400, lbl_loss=0.6882
Epoch  1 loss=1.3327, clf_loss=0.6571, lbl_loss=0.6755
Epoch  2 loss=1.2225, clf_loss=0.5402, lbl_loss=0.6824
Epoch  3 loss=1.0436, clf_loss=0.3723, lbl_loss=0.6713
Epoch  4 loss=1.0246, clf_loss=0.3410, lbl_loss=0.6835
Epoch  5 loss=1.0764, clf_loss=0.4037, lbl_loss=0.6727
Epoch  6 loss=1.0890, clf_loss=0.4153, lbl_loss=0.6737
Epoch  7 loss=1.0554, clf_loss=0.3768, lbl_loss=0.6786
Epoch  8 loss=1.0020, clf_loss=0.3281, lbl_loss=0.6739
Epoch  9 loss=0.9836, clf_loss=0.3134, lbl_loss=0.6702
Epoch 10 loss=1.0045, clf_loss=0.3327, lbl_loss=0.6718
Epoch 11 loss=1.0206, clf_loss=0.3429, lbl_loss=0.6777
Epoch 12 loss=1.0454, clf_loss=0.3414, lbl_loss=0.7039
Epoch 13 loss=0.9974, clf_loss=0.3271, lbl_loss=0.6702
Epoch 14 loss=0.9838, clf_loss=0.3135, lbl_loss=0.6703
Epoch 15 loss=0.9686, clf_loss=0.2897, lbl_loss=0.6790
Epoch 16 loss=0.9609, clf_loss=0.2924, lbl_loss=0.6685
Epoch 17 loss=0.9863, clf_loss=0.3088, lbl_loss=0.6775
Epoch 18 loss=0.9653, clf_loss=0.2887, lbl_loss=0.6766
Epoch 19 loss=0.9709, clf_loss=0.2946, lbl_loss=0.6763
Epoch 20 loss=0.9437, clf_loss=0.2772, lbl_loss=0.6665
Epoch 21 loss=0.9567, clf_loss=0.2723, lbl_loss=0.6844
Epoch 22 loss=0.9369, clf_loss=0.2655, lbl_loss=0.6715
Epoch 23 loss=0.9451, clf_loss=0.2724, lbl_loss=0.6727
Epoch 24 loss=0.9336, clf_loss=0.2624, lbl_loss=0.6712
Epoch 25 loss=0.9265, clf_loss=0.2580, lbl_loss=0.6685
Epoch 26 loss=0.9120, clf_loss=0.2474, lbl_loss=0.6647
Epoch 27 loss=0.9127, clf_loss=0.2442, lbl_loss=0.6685
