/nas/home/jahin/.local/lib/python3.10/site-packages/requests/__init__.py:113: RequestsDependencyWarning: urllib3 (1.26.5) or chardet (7.2.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[0.04823529 0.22039216 0.09189542 0.11960784 0.11529412 0.1075817
 0.25372549 0.04326797]
[photo] NSReg, rotations [np.int64(0)] of [np.int64(0), np.int64(7)]
[photo] n_epochs=400 eval_every=1 input_dim=745 wd=0.0 lr=0.003
Normal classes: [1, 2, 3, 4, 5, 6] in photo
using idx from: split_50.pkl - num known anomalies 50
num known anomalies: 50
Building multi-layer GraphSage
GRAPHSAGE used as the encoder
building the dataloader ...
/nas/home/jahin/.local/lib/python3.10/site-packages/torch/functional.py:554: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /pytorch/aten/src/ATen/native/TensorShape.cpp:4314.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
num train pos edges: 465  num train neg edges: 3496
NSReg Training ...
Batch mode: enabled original propertion
Epoch  0 loss=1.4902, clf_loss=0.7787, lbl_loss=0.7115
Epoch  1 loss=1.0864, clf_loss=0.4089, lbl_loss=0.6775
Epoch  2 loss=1.0158, clf_loss=0.3471, lbl_loss=0.6687
Epoch  3 loss=1.0923, clf_loss=0.4008, lbl_loss=0.6915
Epoch  4 loss=1.0377, clf_loss=0.3518, lbl_loss=0.6858
Epoch  5 loss=0.9879, clf_loss=0.3234, lbl_loss=0.6645
Epoch  6 loss=1.0129, clf_loss=0.3443, lbl_loss=0.6686
Epoch  7 loss=1.0043, clf_loss=0.3365, lbl_loss=0.6678
Epoch  8 loss=0.9901, clf_loss=0.3126, lbl_loss=0.6775
Epoch  9 loss=0.9750, clf_loss=0.2981, lbl_loss=0.6769
Epoch 10 loss=0.9816, clf_loss=0.3101, lbl_loss=0.6715
Epoch 11 loss=0.9781, clf_loss=0.3054, lbl_loss=0.6727
Epoch 12 loss=0.9467, clf_loss=0.2828, lbl_loss=0.6640
Epoch 13 loss=0.9835, clf_loss=0.2864, lbl_loss=0.6971
Epoch 14 loss=0.9509, clf_loss=0.2820, lbl_loss=0.6689
Epoch 15 loss=0.9300, clf_loss=0.2632, lbl_loss=0.6668
Epoch 16 loss=0.9210, clf_loss=0.2531, lbl_loss=0.6678
Epoch 17 loss=0.9185, clf_loss=0.2514, lbl_loss=0.6671
Epoch 18 loss=0.9112, clf_loss=0.2433, lbl_loss=0.6679
Epoch 19 loss=0.9123, clf_loss=0.2454, lbl_loss=0.6669
Epoch 20 loss=0.9068, clf_loss=0.2336, lbl_loss=0.6731
Epoch 21 loss=0.9103, clf_loss=0.2282, lbl_loss=0.6820
Epoch 22 loss=0.8964, clf_loss=0.2182, lbl_loss=0.6783
Epoch 23 loss=0.8837, clf_loss=0.2114, lbl_loss=0.6723
Epoch 24 loss=0.8789, clf_loss=0.2101, lbl_loss=0.6689
Epoch 25 loss=0.8747, clf_loss=0.1990, lbl_loss=0.6757
Epoch 26 loss=0.8723, clf_loss=0.2021, lbl_loss=0.6703
Epoch 27 loss=0.8554, clf_loss=0.1904, lbl_loss=0.6649
