2026-08-19 11:41:32,280 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': [9]}
2026-08-19 11:41:32,280 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-19 11:41:34,082 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.47878493455470483, 'aupr_all': 0.14674078734445195, 'auroc_unknown': 0.4858701930075593, 'aupr_unknown': 0.13559368807719285, 'val_auc': 0.4560344827586207} best={'auroc_all': 0.47878493455470483, 'aupr_all': 0.14674078734445195, 'auroc_unknown': 0.4858701930075593, 'aupr_unknown': 0.13559368807719285}
2026-08-19 11:41:34,628 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4692521974118393, 'aupr_all': 0.14359737939384215, 'auroc_unknown': 0.4736760719944497, 'aupr_unknown': 0.13185929815572364, 'val_auc': 0.46350574712643683} best={'auroc_all': 0.47878493455470483, 'aupr_all': 0.14674078734445195, 'auroc_unknown': 0.4858701930075593, 'aupr_unknown': 0.13559368807719285}
2026-08-19 11:41:35,195 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4671357022910624, 'aupr_all': 0.1427477942329093, 'auroc_unknown': 0.47119854485157475, 'aupr_unknown': 0.13064757550259926, 'val_auc': 0.4451149425287356} best={'auroc_all': 0.47878493455470483, 'aupr_all': 0.14674078734445195, 'auroc_unknown': 0.4858701930075593, 'aupr_unknown': 0.13559368807719285}
2026-08-19 11:41:35,750 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4670626295401435, 'aupr_all': 0.14246215427232256, 'auroc_unknown': 0.47055681519766934, 'aupr_unknown': 0.13027364052727708, 'val_auc': 0.4433908045977012} best={'auroc_all': 0.47878493455470483, 'aupr_all': 0.14674078734445195, 'auroc_unknown': 0.4858701930075593, 'aupr_unknown': 0.13559368807719285}
2026-08-19 11:41:36,445 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.46851997909009246, 'aupr_all': 0.14277087651289405, 'auroc_unknown': 0.4720806536423573, 'aupr_unknown': 0.13050094410258145, 'val_auc': 0.46810344827586203} best={'auroc_all': 0.47878493455470483, 'aupr_all': 0.14674078734445195, 'auroc_unknown': 0.4858701930075593, 'aupr_unknown': 0.13559368807719285}
2026-08-19 11:41:38,670 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4729070964145637, 'aupr_all': 0.14419542377734884, 'auroc_unknown': 0.4750410435955257, 'aupr_unknown': 0.13142831066319727, 'val_auc': 0.47844827586206895} best={'auroc_all': 0.47878493455470483, 'aupr_all': 0.14674078734445195, 'auroc_unknown': 0.4858701930075593, 'aupr_unknown': 0.13559368807719285}
2026-08-19 11:41:40,843 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4804988414780934, 'aupr_all': 0.14609205217367377, 'auroc_unknown': 0.48298687528886053, 'aupr_unknown': 0.13328326098205548, 'val_auc': 0.511206896551724} best={'auroc_all': 0.4804988414780934, 'aupr_all': 0.14674078734445195, 'auroc_unknown': 0.4858701930075593, 'aupr_unknown': 0.13559368807719285}
2026-08-19 11:41:42,988 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4913109480870627, 'aupr_all': 0.1506439306173627, 'auroc_unknown': 0.49230401785796785, 'aupr_unknown': 0.1372291382596153, 'val_auc': 0.492816091954023} best={'auroc_all': 0.4913109480870627, 'aupr_all': 0.1506439306173627, 'auroc_unknown': 0.49230401785796785, 'aupr_unknown': 0.1372291382596153}
2026-08-19 11:41:45,120 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5055674739011473, 'aupr_all': 0.15489036343841672, 'auroc_unknown': 0.5048573729922464, 'aupr_unknown': 0.14107182764217835, 'val_auc': 0.5333333333333333} best={'auroc_all': 0.5055674739011473, 'aupr_all': 0.15489036343841672, 'auroc_unknown': 0.5048573729922464, 'aupr_unknown': 0.14107182764217835}
2026-08-19 11:41:47,251 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5382956489557523, 'aupr_all': 0.16740788786924635, 'auroc_unknown': 0.5352358189655084, 'aupr_unknown': 0.15170365550542758, 'val_auc': 0.564367816091954} best={'auroc_all': 0.5382956489557523, 'aupr_all': 0.16740788786924635, 'auroc_unknown': 0.5352358189655084, 'aupr_unknown': 0.15170365550542758}
2026-08-19 11:41:49,369 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6179453832333219, 'aupr_all': 0.22096566072452173, 'auroc_unknown': 0.6053648537470299, 'aupr_unknown': 0.1931058791788472, 'val_auc': 0.6778735632183909} best={'auroc_all': 0.6179453832333219, 'aupr_all': 0.22096566072452173, 'auroc_unknown': 0.6053648537470299, 'aupr_unknown': 0.1931058791788472}
2026-08-19 11:41:51,504 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.7013954051413859, 'aupr_all': 0.2703571850731786, 'auroc_unknown': 0.6836435266201287, 'aupr_unknown': 0.22544074205898929, 'val_auc': 0.8201149425287356} best={'auroc_all': 0.7013954051413859, 'aupr_all': 0.2703571850731786, 'auroc_unknown': 0.6836435266201287, 'aupr_unknown': 0.22544074205898929}
2026-08-19 11:41:53,647 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6454712875923294, 'aupr_all': 0.2322200246508917, 'auroc_unknown': 0.6298857072402833, 'aupr_unknown': 0.19821550121710485, 'val_auc': 0.649425287356322} best={'auroc_all': 0.7013954051413859, 'aupr_all': 0.2703571850731786, 'auroc_unknown': 0.6836435266201287, 'aupr_unknown': 0.22544074205898929}
2026-08-19 11:41:55,778 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6069842871108658, 'aupr_all': 0.2121718355667197, 'auroc_unknown': 0.5942132739381791, 'aupr_unknown': 0.18590177769572905, 'val_auc': 0.614367816091954} best={'auroc_all': 0.7013954051413859, 'aupr_all': 0.2703571850731786, 'auroc_unknown': 0.6836435266201287, 'aupr_unknown': 0.22544074205898929}
2026-08-19 11:41:57,881 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6006074625397795, 'aupr_all': 0.20919308597252, 'auroc_unknown': 0.5877531937111931, 'aupr_unknown': 0.18359391959522495, 'val_auc': 0.6514367816091954} best={'auroc_all': 0.7013954051413859, 'aupr_all': 0.2703571850731786, 'auroc_unknown': 0.6836435266201287, 'aupr_unknown': 0.22544074205898929}
2026-08-19 11:41:59,973 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6098403170027127, 'aupr_all': 0.21655390435419455, 'auroc_unknown': 0.5962333466997068, 'aupr_unknown': 0.19005758402748094, 'val_auc': 0.6770114942528737} best={'auroc_all': 0.7013954051413859, 'aupr_all': 0.2703571850731786, 'auroc_unknown': 0.6836435266201287, 'aupr_unknown': 0.22544074205898929}
