2026-08-10 15:10:41,516 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 3, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': [3]}
2026-08-10 15:10:41,516 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-10 15:10:56,774 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7385666114869232, 'aupr_all': 0.5067780842476272, 'auroc_unknown': 0.7199957446594469, 'aupr_unknown': 0.44338717594359545, 'val_auc': 0.9382978723404256} best={'auroc_all': 0.7385666114869232, 'aupr_all': 0.5067780842476272, 'auroc_unknown': 0.7199957446594469, 'aupr_unknown': 0.44338717594359545}
2026-08-10 15:11:10,514 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7574644302235354, 'aupr_all': 0.5446265676412969, 'auroc_unknown': 0.7394182858924898, 'aupr_unknown': 0.47692725894437726, 'val_auc': 0.9595744680851064} best={'auroc_all': 0.7574644302235354, 'aupr_all': 0.5446265676412969, 'auroc_unknown': 0.7394182858924898, 'aupr_unknown': 0.47692725894437726}
2026-08-10 15:11:24,835 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7568193377786834, 'aupr_all': 0.5318506432777743, 'auroc_unknown': 0.7389703383649633, 'aupr_unknown': 0.4594296592645061, 'val_auc': 0.9685579196217493} best={'auroc_all': 0.7574644302235354, 'aupr_all': 0.5446265676412969, 'auroc_unknown': 0.7394182858924898, 'aupr_unknown': 0.47692725894437726}
2026-08-10 15:11:38,725 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7539544189867381, 'aupr_all': 0.5209011892753165, 'auroc_unknown': 0.7354950128012313, 'aupr_unknown': 0.4468122006738787, 'val_auc': 0.9527186761229315} best={'auroc_all': 0.7574644302235354, 'aupr_all': 0.5446265676412969, 'auroc_unknown': 0.7394182858924898, 'aupr_unknown': 0.47692725894437726}
2026-08-10 15:11:52,586 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7570638151664109, 'aupr_all': 0.5284440888924575, 'auroc_unknown': 0.7387370390676479, 'aupr_unknown': 0.4545791767093478, 'val_auc': 0.9411347517730497} best={'auroc_all': 0.7574644302235354, 'aupr_all': 0.5446265676412969, 'auroc_unknown': 0.7394182858924898, 'aupr_unknown': 0.47692725894437726}
2026-08-10 15:12:24,134 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7699021621290949, 'aupr_all': 0.5561575643364804, 'auroc_unknown': 0.7523884532390385, 'aupr_unknown': 0.48701055676982474, 'val_auc': 0.9529550827423168} best={'auroc_all': 0.7699021621290949, 'aupr_all': 0.5561575643364804, 'auroc_unknown': 0.7523884532390385, 'aupr_unknown': 0.48701055676982474}
2026-08-10 15:12:55,591 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7779845334199282, 'aupr_all': 0.5827441129096816, 'auroc_unknown': 0.7607426323757979, 'aupr_unknown': 0.5212838020069406, 'val_auc': 0.9505910165484633} best={'auroc_all': 0.7779845334199282, 'aupr_all': 0.5827441129096816, 'auroc_unknown': 0.7607426323757979, 'aupr_unknown': 0.5212838020069406}
2026-08-10 15:13:27,290 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7893523915796232, 'aupr_all': 0.6071644791094768, 'auroc_unknown': 0.7729330865302878, 'aupr_unknown': 0.5491220370612389, 'val_auc': 0.9770685579196217} best={'auroc_all': 0.7893523915796232, 'aupr_all': 0.6071644791094768, 'auroc_unknown': 0.7729330865302878, 'aupr_unknown': 0.5491220370612389}
2026-08-10 15:13:59,360 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.8016352553025219, 'aupr_all': 0.6305702344416351, 'auroc_unknown': 0.7858032684637014, 'aupr_unknown': 0.5766316799060852, 'val_auc': 0.9728132387706856} best={'auroc_all': 0.8016352553025219, 'aupr_all': 0.6305702344416351, 'auroc_unknown': 0.7858032684637014, 'aupr_unknown': 0.5766316799060852}
2026-08-10 15:14:30,522 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.8094820172144241, 'aupr_all': 0.6483635204875989, 'auroc_unknown': 0.7939838739694882, 'aupr_unknown': 0.5971037075865941, 'val_auc': 0.9709219858156029} best={'auroc_all': 0.8094820172144241, 'aupr_all': 0.6483635204875989, 'auroc_unknown': 0.7939838739694882, 'aupr_unknown': 0.5971037075865941}
2026-08-10 15:15:02,560 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.8173338754716304, 'aupr_all': 0.6626105336667824, 'auroc_unknown': 0.8026360879034651, 'aupr_unknown': 0.6138834037559979, 'val_auc': 0.9808510638297873} best={'auroc_all': 0.8173338754716304, 'aupr_all': 0.6626105336667824, 'auroc_unknown': 0.8026360879034651, 'aupr_unknown': 0.6138834037559979}
2026-08-10 15:15:34,495 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.8227224878996297, 'aupr_all': 0.6756745027482631, 'auroc_unknown': 0.8082600787690698, 'aupr_unknown': 0.6289935748128459, 'val_auc': 0.9711583924349882} best={'auroc_all': 0.8227224878996297, 'aupr_all': 0.6756745027482631, 'auroc_unknown': 0.8082600787690698, 'aupr_unknown': 0.6289935748128459}
2026-08-10 15:16:06,396 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.8295924257637732, 'aupr_all': 0.6884344434422394, 'auroc_unknown': 0.8152948307169192, 'aupr_unknown': 0.6423401169067906, 'val_auc': 0.9879432624113476} best={'auroc_all': 0.8295924257637732, 'aupr_all': 0.6884344434422394, 'auroc_unknown': 0.8152948307169192, 'aupr_unknown': 0.6423401169067906}
2026-08-10 15:16:38,526 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.8332909281833875, 'aupr_all': 0.6969679413305043, 'auroc_unknown': 0.8193522828443379, 'aupr_unknown': 0.6523804019192686, 'val_auc': 0.9739952718676123} best={'auroc_all': 0.8332909281833875, 'aupr_all': 0.6969679413305043, 'auroc_unknown': 0.8193522828443379, 'aupr_unknown': 0.6523804019192686}
2026-08-10 15:17:10,171 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.8371183479010003, 'aupr_all': 0.7066374196058982, 'auroc_unknown': 0.8231777937618519, 'aupr_unknown': 0.6627698632277558, 'val_auc': 0.983451536643026} best={'auroc_all': 0.8371183479010003, 'aupr_all': 0.7066374196058982, 'auroc_unknown': 0.8231777937618519, 'aupr_unknown': 0.6627698632277558}
2026-08-10 15:17:40,805 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.8405247855786306, 'aupr_all': 0.7120912475669525, 'auroc_unknown': 0.8268367629232077, 'aupr_unknown': 0.6691929019987548, 'val_auc': 0.9834515366430261} best={'auroc_all': 0.8405247855786306, 'aupr_all': 0.7120912475669525, 'auroc_unknown': 0.8268367629232077, 'aupr_unknown': 0.6691929019987548}
2026-08-10 15:18:13,288 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.8431731924877661, 'aupr_all': 0.718100110609488, 'auroc_unknown': 0.8297990835424957, 'aupr_unknown': 0.6763796245862896, 'val_auc': 0.9836879432624113} best={'auroc_all': 0.8431731924877661, 'aupr_all': 0.718100110609488, 'auroc_unknown': 0.8297990835424957, 'aupr_unknown': 0.6763796245862896}
2026-08-10 15:18:45,291 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.8451357913846926, 'aupr_all': 0.7217224506632766, 'auroc_unknown': 0.8318564853703807, 'aupr_unknown': 0.6804408815360559, 'val_auc': 0.9860520094562647} best={'auroc_all': 0.8451357913846926, 'aupr_all': 0.7217224506632766, 'auroc_unknown': 0.8318564853703807, 'aupr_unknown': 0.6804408815360559}
2026-08-10 15:19:16,885 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.846251026283435, 'aupr_all': 0.7226840484701444, 'auroc_unknown': 0.8332868431509639, 'aupr_unknown': 0.6815823040152857, 'val_auc': 0.9910165484633571} best={'auroc_all': 0.846251026283435, 'aupr_all': 0.7226840484701444, 'auroc_unknown': 0.8332868431509639, 'aupr_unknown': 0.6815823040152857}
2026-08-10 15:19:49,090 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.8480811661983517, 'aupr_all': 0.7283725190671302, 'auroc_unknown': 0.8349688796784853, 'aupr_unknown': 0.6880576618597468, 'val_auc': 0.9884160756501182} best={'auroc_all': 0.8480811661983517, 'aupr_all': 0.7283725190671302, 'auroc_unknown': 0.8349688796784853, 'aupr_unknown': 0.6880576618597468}
2026-08-10 15:20:21,195 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.8499511937544932, 'aupr_all': 0.7325433702052406, 'auroc_unknown': 0.8367906684305035, 'aupr_unknown': 0.6924195694963159, 'val_auc': 0.9926713947990544} best={'auroc_all': 0.8499511937544932, 'aupr_all': 0.7325433702052406, 'auroc_unknown': 0.8367906684305035, 'aupr_unknown': 0.6924195694963159}
2026-08-10 15:20:52,682 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.8506413621776665, 'aupr_all': 0.7335320927297913, 'auroc_unknown': 0.8377677771127062, 'aupr_unknown': 0.6938042675328447, 'val_auc': 0.9955082742316785} best={'auroc_all': 0.8506413621776665, 'aupr_all': 0.7335320927297913, 'auroc_unknown': 0.8377677771127062, 'aupr_unknown': 0.6938042675328447}
2026-08-10 15:21:24,600 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.8545694669121621, 'aupr_all': 0.74101329143834, 'auroc_unknown': 0.8418821783722065, 'aupr_unknown': 0.7022841862186248, 'val_auc': 0.9943262411347518} best={'auroc_all': 0.8545694669121621, 'aupr_all': 0.74101329143834, 'auroc_unknown': 0.8418821783722065, 'aupr_unknown': 0.7022841862186248}
2026-08-10 15:21:56,952 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.8568060265663098, 'aupr_all': 0.7474760879917093, 'auroc_unknown': 0.8443751439824153, 'aupr_unknown': 0.709954694352534, 'val_auc': 0.9874704491725768} best={'auroc_all': 0.8568060265663098, 'aupr_all': 0.7474760879917093, 'auroc_unknown': 0.8443751439824153, 'aupr_unknown': 0.709954694352534}
