2026-08-21 20:41:18,340 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['drop_out=0.4'], 'tag': 'T_drop0.4', 'rotations': None}
2026-08-21 20:41:36,142 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.6139032637555057, 'aupr_all': 0.21618812514677677, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6162414965986395} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:41:40,834 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6148675870473336, 'aupr_all': 0.216328051752548, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6191326530612246} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:41:45,685 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.6148852859491813, 'aupr_all': 0.2162437698990295, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.616921768707483} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:41:50,471 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6131848960798572, 'aupr_all': 0.21497427870222202, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6127551020408164} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:41:55,132 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6129080936302207, 'aupr_all': 0.21353425981883623, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6102891156462584} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:41:59,735 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6124001954983502, 'aupr_all': 0.21209287387321507, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.607312925170068} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:04,450 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6118553415174928, 'aupr_all': 0.21063356476900322, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6042517006802721} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:09,166 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.6113013979127219, 'aupr_all': 0.2092149804994248, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6040816326530611} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:13,806 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.610686883501082, 'aupr_all': 0.20783932408537267, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6041666666666667} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:18,426 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.610155181557355, 'aupr_all': 0.20659902513832598, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6042517006802721} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:23,172 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6096920910837466, 'aupr_all': 0.20541315426626716, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6039115646258504} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:27,798 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.6092746519530042, 'aupr_all': 0.2043409339888881, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.603486394557823} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:32,648 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.608893737591524, 'aupr_all': 0.2033837637598561, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6029761904761904} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:37,437 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.608575089617164, 'aupr_all': 0.2025224600255222, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.604421768707483} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:42,231 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.6082943992389611, 'aupr_all': 0.201767027007577, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6039965986394558} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:46,905 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.6080535262580145, 'aupr_all': 0.20108150665946992, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.604124149659864} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:51,805 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.6078496440229848, 'aupr_all': 0.20049162708393928, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6039115646258503} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:42:56,629 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.6077123697637331, 'aupr_all': 0.19997654976560061, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6045918367346939} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:01,348 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.607635783318704, 'aupr_all': 0.1995355533421379, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6048469387755102} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:06,055 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.6076097912640536, 'aupr_all': 0.1991555678672584, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6050170068027211} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:10,717 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.6076485268564762, 'aupr_all': 0.19884687154137384, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.60671768707483} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:15,434 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.6076275845928888, 'aupr_all': 0.1985697173744031, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.608078231292517} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:20,107 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.6076124208503755, 'aupr_all': 0.19835507499664903, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6091836734693878} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:24,730 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.6075483049259596, 'aupr_all': 0.19815604540415338, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6095238095238096} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:29,465 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.6074653508175657, 'aupr_all': 0.19799391211030518, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6093537414965986} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:34,312 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.6073559448361481, 'aupr_all': 0.197859966500496, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6087585034013606} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:39,144 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.6072423532758779, 'aupr_all': 0.19776046341861922, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6087585034013606} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:44,056 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.6071662820737582, 'aupr_all': 0.19769769136388, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6079081632653062} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:49,012 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6071269942887356, 'aupr_all': 0.19768693787922256, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6069727891156462} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:53,802 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6071120830357755, 'aupr_all': 0.19771865291598886, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6060374149659864} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:43:58,645 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6071007743776591, 'aupr_all': 0.1977787583577579, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6048469387755102} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:03,357 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6071420389711344, 'aupr_all': 0.1978990984960524, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6051020408163266} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:08,189 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.6072568909264098, 'aupr_all': 0.1980608441366798, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6045918367346939} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:13,090 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.607421544906474, 'aupr_all': 0.1982829670364023, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.604421768707483} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:18,050 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6076810507953392, 'aupr_all': 0.19859596396720847, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6034013605442177} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:23,024 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6080082772562246, 'aupr_all': 0.1989580406047921, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6033163265306123} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:27,713 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6084262028912278, 'aupr_all': 0.19939396244105637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.603656462585034} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:32,512 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6089440753868282, 'aupr_all': 0.1998893839147176, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.603656462585034} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:37,277 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6095627569024753, 'aupr_all': 0.20047358728040637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6035714285714285} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:42,090 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.6102294771215603, 'aupr_all': 0.2011150142588485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6040816326530613} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:47,123 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6109473890843569, 'aupr_all': 0.201848057488285, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6047619047619048} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:51,891 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6117230842051347, 'aupr_all': 0.20267956930021902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6059523809523809} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:44:56,458 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6124760511606074, 'aupr_all': 0.2034600409372051, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.606547619047619} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:00,450 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6132448654278717, 'aupr_all': 0.20426207918973954, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6081632653061224} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:04,274 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6142801813921078, 'aupr_all': 0.20515273969832964, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6092687074829932} best={'auroc_all': 0.6149473101105513, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:08,293 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6150901945645084, 'aupr_all': 0.20587686386924234, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6098639455782313} best={'auroc_all': 0.6150901945645084, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:12,141 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6156920023880668, 'aupr_all': 0.20638952838523805, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6108843537414966} best={'auroc_all': 0.6156920023880668, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:15,948 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6160501865314814, 'aupr_all': 0.20678789095746009, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6114795918367347} best={'auroc_all': 0.6160501865314814, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:19,999 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6163448644203767, 'aupr_all': 0.20704218003729488, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6124149659863946} best={'auroc_all': 0.6163448644203767, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:23,998 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6166437525212518, 'aupr_all': 0.20719942176532266, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6123299319727891} best={'auroc_all': 0.6166437525212518, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:28,107 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6168519455535304, 'aupr_all': 0.20722609388133378, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6128401360544218} best={'auroc_all': 0.6168519455535304, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:32,017 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6169727012482764, 'aupr_all': 0.20714411935768573, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6121598639455782} best={'auroc_all': 0.6169727012482764, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:36,288 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6170770020140948, 'aupr_all': 0.207048287277793, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6121598639455782} best={'auroc_all': 0.6170770020140948, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:41,032 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6171408510796335, 'aupr_all': 0.20690565024765326, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.611904761904762} best={'auroc_all': 0.6171408510796335, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:45,801 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6172111396551576, 'aupr_all': 0.20681709109774707, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6122448979591836} best={'auroc_all': 0.6172111396551576, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:50,580 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.617277158488645, 'aupr_all': 0.20674015488769268, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6121598639455783} best={'auroc_all': 0.617277158488645, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:55,189 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6173512467240301, 'aupr_all': 0.2067021826623541, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6125850340136054} best={'auroc_all': 0.6173512467240301, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:45:59,896 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6174520536913165, 'aupr_all': 0.2066978717193008, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6122448979591837} best={'auroc_all': 0.6174520536913165, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:04,815 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6175938132324675, 'aupr_all': 0.20672903873496914, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6126700680272108} best={'auroc_all': 0.6175938132324675, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:09,500 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.61776308592387, 'aupr_all': 0.20680742308527061, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6125} best={'auroc_all': 0.61776308592387, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:14,009 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6179633183505622, 'aupr_all': 0.20692199336682332, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.61296768707483} best={'auroc_all': 0.6179633183505622, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 20:46:18,749 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6182253450294377, 'aupr_all': 0.20707176068707508, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6130952380952381} best={'auroc_all': 0.6182253450294377, 'aupr_all': 0.21857372806559605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
