2026-08-10 06:31:09,846 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 5, 'train_seed': None, 'epochs': None, 'set': ['use_atlas_gate=false'], 'tag': 'C_nogate', 'rotations': None}
2026-08-10 06:31:39,753 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5070008743200036, 'aupr_all': 0.1591980703377383, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48694727891156464} best={'auroc_all': 0.5070008743200036, 'aupr_all': 0.1591980703377383, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:31:47,401 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5147819906255022, 'aupr_all': 0.1624797880179143, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4983843537414966} best={'auroc_all': 0.5147819906255022, 'aupr_all': 0.1624797880179143, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:31:55,504 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5216897476194073, 'aupr_all': 0.16534900126780316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5089285714285714} best={'auroc_all': 0.5216897476194073, 'aupr_all': 0.16534900126780316, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:32:03,047 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5277219057399103, 'aupr_all': 0.16787971912238098, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5159013605442178} best={'auroc_all': 0.5277219057399103, 'aupr_all': 0.16787971912238098, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:32:10,369 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5327340573846925, 'aupr_all': 0.1699119907711746, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5224489795918368} best={'auroc_all': 0.5327340573846925, 'aupr_all': 0.1699119907711746, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:32:17,963 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5363901286947054, 'aupr_all': 0.17134790044657153, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5285714285714286} best={'auroc_all': 0.5363901286947054, 'aupr_all': 0.17134790044657153, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:32:25,474 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5401021746806153, 'aupr_all': 0.17273092621645297, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5339285714285714} best={'auroc_all': 0.5401021746806153, 'aupr_all': 0.17273092621645297, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:32:33,174 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5432023050497984, 'aupr_all': 0.1738086762116255, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5394982993197279} best={'auroc_all': 0.5432023050497984, 'aupr_all': 0.1738086762116255, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:32:40,934 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5458044274876566, 'aupr_all': 0.17466187134954325, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5439625850340136} best={'auroc_all': 0.5458044274876566, 'aupr_all': 0.17466187134954325, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:32:48,548 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5479712764107254, 'aupr_all': 0.17528718375567343, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5467687074829932} best={'auroc_all': 0.5479712764107254, 'aupr_all': 0.17528718375567343, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:32:55,966 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5497778904825454, 'aupr_all': 0.17577040042001818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5493197278911565} best={'auroc_all': 0.5497778904825454, 'aupr_all': 0.17577040042001818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:33:03,474 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5513525816096119, 'aupr_all': 0.176131033681542, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.552891156462585} best={'auroc_all': 0.5513525816096119, 'aupr_all': 0.176131033681542, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:33:11,204 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5527195087313639, 'aupr_all': 0.17640576556059323, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5571428571428572} best={'auroc_all': 0.5527195087313639, 'aupr_all': 0.17640576556059323, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:33:18,302 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5538906825500414, 'aupr_all': 0.17657413046977327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5581632653061225} best={'auroc_all': 0.5538906825500414, 'aupr_all': 0.17657413046977327, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:33:25,945 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5549141212414764, 'aupr_all': 0.1767201209932894, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5596938775510204} best={'auroc_all': 0.5549141212414764, 'aupr_all': 0.1767201209932894, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:33:33,213 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5558145523597933, 'aupr_all': 0.1768506400938403, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.559608843537415} best={'auroc_all': 0.5558145523597933, 'aupr_all': 0.1768506400938403, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:33:40,391 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5564227565853648, 'aupr_all': 0.17691861165813222, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.561734693877551} best={'auroc_all': 0.5564227565853648, 'aupr_all': 0.17691861165813222, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:33:47,812 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5568002982611878, 'aupr_all': 0.17693828241800846, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5625850340136054} best={'auroc_all': 0.5568002982611878, 'aupr_all': 0.17693828241800846, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:33:55,103 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5572984129360636, 'aupr_all': 0.17698903813749117, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5629251700680272} best={'auroc_all': 0.5572984129360636, 'aupr_all': 0.17698903813749117, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:34:02,778 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5579778438487515, 'aupr_all': 0.17710372593528415, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5639455782312925} best={'auroc_all': 0.5579778438487515, 'aupr_all': 0.17710372593528415, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:34:10,409 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5587482079502646, 'aupr_all': 0.17733699402795836, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5649659863945578} best={'auroc_all': 0.5587482079502646, 'aupr_all': 0.17733699402795836, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:34:18,046 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5595559015031931, 'aupr_all': 0.1776373220512648, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5659863945578232} best={'auroc_all': 0.5595559015031931, 'aupr_all': 0.1776373220512648, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:34:25,755 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5603436504341831, 'aupr_all': 0.17797280198623522, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5664965986394559} best={'auroc_all': 0.5603436504341831, 'aupr_all': 0.17797280198623522, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:34:33,612 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5610977833576738, 'aupr_all': 0.1783188854605797, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5675170068027211} best={'auroc_all': 0.5610977833576738, 'aupr_all': 0.1783188854605797, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:34:41,214 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5618261910853911, 'aupr_all': 0.17868168061439668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5687074829931973} best={'auroc_all': 0.5618261910853911, 'aupr_all': 0.17868168061439668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:34:48,722 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5625140506330808, 'aupr_all': 0.1790645564939814, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5702380952380952} best={'auroc_all': 0.5625140506330808, 'aupr_all': 0.1790645564939814, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:34:56,371 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5631763533113661, 'aupr_all': 0.17945116084285623, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5708333333333334} best={'auroc_all': 0.5631763533113661, 'aupr_all': 0.17945116084285623, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:35:04,094 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5638119516270743, 'aupr_all': 0.17984620354527223, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5719387755102041} best={'auroc_all': 0.5638119516270743, 'aupr_all': 0.17984620354527223, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:35:11,321 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5644533223055749, 'aupr_all': 0.18025569973940722, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5728741496598639} best={'auroc_all': 0.5644533223055749, 'aupr_all': 0.18025569973940722, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:35:18,932 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5650613931017079, 'aupr_all': 0.18067139255173842, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5743197278911565} best={'auroc_all': 0.5650613931017079, 'aupr_all': 0.18067139255173842, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:35:26,512 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5656192862178631, 'aupr_all': 0.18105994101397602, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5748299319727892} best={'auroc_all': 0.5656192862178631, 'aupr_all': 0.18105994101397602, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:35:34,491 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5661544942766858, 'aupr_all': 0.18145962025005108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5750850340136054} best={'auroc_all': 0.5661544942766858, 'aupr_all': 0.18145962025005108, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:35:41,896 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5666156859467444, 'aupr_all': 0.18182360867249758, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5758503401360544} best={'auroc_all': 0.5666156859467444, 'aupr_all': 0.18182360867249758, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:35:49,117 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5670542767226547, 'aupr_all': 0.18217475195063795, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5771258503401361} best={'auroc_all': 0.5670542767226547, 'aupr_all': 0.18217475195063795, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:35:56,924 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5674460727680476, 'aupr_all': 0.18249215777976338, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5773809523809524} best={'auroc_all': 0.5674460727680476, 'aupr_all': 0.18249215777976338, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:36:04,427 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5678321046616903, 'aupr_all': 0.18281469840081838, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5790816326530612} best={'auroc_all': 0.5678321046616903, 'aupr_all': 0.18281469840081838, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:36:11,867 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5682409488838225, 'aupr_all': 0.1831347931887363, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5793367346938775} best={'auroc_all': 0.5682409488838225, 'aupr_all': 0.1831347931887363, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:36:19,128 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5686713142480299, 'aupr_all': 0.18345666684174822, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5796768707482993} best={'auroc_all': 0.5686713142480299, 'aupr_all': 0.18345666684174822, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:36:26,311 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5691521200455709, 'aupr_all': 0.1837813334228167, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5799319727891157} best={'auroc_all': 0.5691521200455709, 'aupr_all': 0.1837813334228167, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:36:33,979 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5696338598491827, 'aupr_all': 0.18409998183355888, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5810374149659864} best={'auroc_all': 0.5696338598491827, 'aupr_all': 0.18409998183355888, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:36:41,349 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5701491889744061, 'aupr_all': 0.18441129429107211, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5814625850340135} best={'auroc_all': 0.5701491889744061, 'aupr_all': 0.18441129429107211, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:36:48,497 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.570692688133271, 'aupr_all': 0.18470518379814743, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5822278911564626} best={'auroc_all': 0.570692688133271, 'aupr_all': 0.18470518379814743, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:36:56,048 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5712567785336617, 'aupr_all': 0.18500183411855828, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5833333333333334} best={'auroc_all': 0.5712567785336617, 'aupr_all': 0.18500183411855828, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:37:03,573 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5718452721520026, 'aupr_all': 0.18528569359150168, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.583843537414966} best={'auroc_all': 0.5718452721520026, 'aupr_all': 0.18528569359150168, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:37:11,125 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.572489050718681, 'aupr_all': 0.18558919975540827, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.584608843537415} best={'auroc_all': 0.572489050718681, 'aupr_all': 0.18558919975540827, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:37:18,602 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5731972531238643, 'aupr_all': 0.185920803854357, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5860119047619049} best={'auroc_all': 0.5731972531238643, 'aupr_all': 0.185920803854357, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:37:26,079 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5739617689104433, 'aupr_all': 0.1862452633885719, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5883503401360545} best={'auroc_all': 0.5739617689104433, 'aupr_all': 0.1862452633885719, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:37:33,829 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5747999603275276, 'aupr_all': 0.18658371976665666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5898809523809524} best={'auroc_all': 0.5747999603275276, 'aupr_all': 0.18658371976665666, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:37:41,037 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5756589503149578, 'aupr_all': 0.18692784469924237, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5907312925170067} best={'auroc_all': 0.5756589503149578, 'aupr_all': 0.18692784469924237, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:37:48,413 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5765399869511756, 'aupr_all': 0.18727792243583496, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5920918367346939} best={'auroc_all': 0.5765399869511756, 'aupr_all': 0.18727792243583496, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:37:55,560 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5774630723354159, 'aupr_all': 0.18764364211997933, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5937074829931973} best={'auroc_all': 0.5774630723354159, 'aupr_all': 0.18764364211997933, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:38:02,883 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5784051108582274, 'aupr_all': 0.1880044371346642, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.595578231292517} best={'auroc_all': 0.5784051108582274, 'aupr_all': 0.1880044371346642, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:38:10,142 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5793412374305261, 'aupr_all': 0.1883639541974878, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5968537414965986} best={'auroc_all': 0.5793412374305261, 'aupr_all': 0.1883639541974878, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:38:17,362 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5802440456456115, 'aupr_all': 0.18872055132070195, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5981292517006803} best={'auroc_all': 0.5802440456456115, 'aupr_all': 0.18872055132070195, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:38:24,555 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5811636557061649, 'aupr_all': 0.18908794084922706, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5990221088435375} best={'auroc_all': 0.5811636557061649, 'aupr_all': 0.18908794084922706, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:38:32,178 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5820520966498479, 'aupr_all': 0.18945162204017044, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6007653061224489} best={'auroc_all': 0.5820520966498479, 'aupr_all': 0.18945162204017044, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:38:39,912 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5828852362231087, 'aupr_all': 0.18979622491744869, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6019557823129251} best={'auroc_all': 0.5828852362231087, 'aupr_all': 0.18979622491744869, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:38:47,395 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5837165139425101, 'aupr_all': 0.19014859558009906, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6022959183673469} best={'auroc_all': 0.5837165139425101, 'aupr_all': 0.19014859558009906, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:38:54,716 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5845325950752287, 'aupr_all': 0.19050039784351278, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6037414965986394} best={'auroc_all': 0.5845325950752287, 'aupr_all': 0.19050039784351278, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:39:02,000 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5853395414233007, 'aupr_all': 0.19085824832561787, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6054421768707483} best={'auroc_all': 0.5853395414233007, 'aupr_all': 0.19085824832561787, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:39:09,728 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5861320979196034, 'aupr_all': 0.19122432240712672, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6069727891156462} best={'auroc_all': 0.5861320979196034, 'aupr_all': 0.19122432240712672, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 06:39:17,369 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.586952576065516, 'aupr_all': 0.19161602136513817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.6078231292517007} best={'auroc_all': 0.586952576065516, 'aupr_all': 0.19161602136513817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
