2026-08-21 03:22:16,242 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['warmup_epochs=15'], 'tag': 'T_warmup15', 'rotations': [6]}
2026-08-21 03:22:16,242 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 15, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 03:22:21,853 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.762283043106894, 'aupr_all': 0.5152080922380441, 'auroc_unknown': 0.7577355270222348, 'aupr_unknown': 0.4930917392253245, 'val_auc': 0.8028368794326242} best={'auroc_all': 0.762283043106894, 'aupr_all': 0.5152080922380441, 'auroc_unknown': 0.7577355270222348, 'aupr_unknown': 0.4930917392253245}
2026-08-21 03:22:26,225 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7582623670316134, 'aupr_all': 0.5042655980476007, 'auroc_unknown': 0.7526407079926537, 'aupr_unknown': 0.478504229145129, 'val_auc': 0.8021276595744682} best={'auroc_all': 0.762283043106894, 'aupr_all': 0.5152080922380441, 'auroc_unknown': 0.7577355270222348, 'aupr_unknown': 0.4930917392253245}
2026-08-21 03:22:30,576 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7558960621533346, 'aupr_all': 0.49512825837262303, 'auroc_unknown': 0.7493434386459858, 'aupr_unknown': 0.46629875376973445, 'val_auc': 0.7742316784869976} best={'auroc_all': 0.762283043106894, 'aupr_all': 0.5152080922380441, 'auroc_unknown': 0.7577355270222348, 'aupr_unknown': 0.4930917392253245}
2026-08-21 03:22:34,899 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7547650966580761, 'aupr_all': 0.49031677380854666, 'auroc_unknown': 0.7482064919138348, 'aupr_unknown': 0.46072400349663906, 'val_auc': 0.816548463356974} best={'auroc_all': 0.762283043106894, 'aupr_all': 0.5152080922380441, 'auroc_unknown': 0.7577355270222348, 'aupr_unknown': 0.4930917392253245}
2026-08-21 03:22:39,227 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7544911818967511, 'aupr_all': 0.49192005701903807, 'auroc_unknown': 0.7472129228074833, 'aupr_unknown': 0.4600602982083883, 'val_auc': 0.8191489361702128} best={'auroc_all': 0.762283043106894, 'aupr_all': 0.5152080922380441, 'auroc_unknown': 0.7577355270222348, 'aupr_unknown': 0.4930917392253245}
2026-08-21 03:22:43,554 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7558793288462804, 'aupr_all': 0.4913694399212748, 'auroc_unknown': 0.7480014997493815, 'aupr_unknown': 0.4573023019650166, 'val_auc': 0.8260047281323877} best={'auroc_all': 0.762283043106894, 'aupr_all': 0.5152080922380441, 'auroc_unknown': 0.7577355270222348, 'aupr_unknown': 0.4930917392253245}
2026-08-21 03:22:47,876 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.758012830095299, 'aupr_all': 0.49813066722108773, 'auroc_unknown': 0.7495869250382861, 'aupr_unknown': 0.4604105199492854, 'val_auc': 0.8359338061465721} best={'auroc_all': 0.762283043106894, 'aupr_all': 0.5152080922380441, 'auroc_unknown': 0.7577355270222348, 'aupr_unknown': 0.4930917392253245}
2026-08-21 03:22:52,242 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7609924718516614, 'aupr_all': 0.5023188999999361, 'auroc_unknown': 0.7522564095960186, 'aupr_unknown': 0.46226906918092103, 'val_auc': 0.8193853427895982} best={'auroc_all': 0.762283043106894, 'aupr_all': 0.5152080922380441, 'auroc_unknown': 0.7577355270222348, 'aupr_unknown': 0.4930917392253245}
2026-08-21 03:22:56,656 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.76519353463284, 'aupr_all': 0.5113579689665453, 'auroc_unknown': 0.7558886758025244, 'aupr_unknown': 0.46758594779857254, 'val_auc': 0.8286052009456265} best={'auroc_all': 0.76519353463284, 'aupr_all': 0.5152080922380441, 'auroc_unknown': 0.7577355270222348, 'aupr_unknown': 0.4930917392253245}
2026-08-21 03:23:00,972 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.7717663758039508, 'aupr_all': 0.5196669939744347, 'auroc_unknown': 0.7623438289374365, 'aupr_unknown': 0.4730049145607621, 'val_auc': 0.8555555555555555} best={'auroc_all': 0.7717663758039508, 'aupr_all': 0.5196669939744347, 'auroc_unknown': 0.7623438289374365, 'aupr_unknown': 0.4930917392253245}
2026-08-21 03:23:05,391 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.7781940171297917, 'aupr_all': 0.528818028220639, 'auroc_unknown': 0.7687524244627549, 'aupr_unknown': 0.47810874186869173, 'val_auc': 0.848936170212766} best={'auroc_all': 0.7781940171297917, 'aupr_all': 0.528818028220639, 'auroc_unknown': 0.7687524244627549, 'aupr_unknown': 0.4930917392253245}
2026-08-21 03:23:09,710 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.783848320252867, 'aupr_all': 0.5393330717214905, 'auroc_unknown': 0.7741025574986479, 'aupr_unknown': 0.4866589942445445, 'val_auc': 0.8751773049645389} best={'auroc_all': 0.783848320252867, 'aupr_all': 0.5393330717214905, 'auroc_unknown': 0.7741025574986479, 'aupr_unknown': 0.4930917392253245}
2026-08-21 03:23:14,052 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.7919841755718555, 'aupr_all': 0.5490015595217459, 'auroc_unknown': 0.7821691190309679, 'aupr_unknown': 0.4930611052824967, 'val_auc': 0.8768321513002364} best={'auroc_all': 0.7919841755718555, 'aupr_all': 0.5490015595217459, 'auroc_unknown': 0.7821691190309679, 'aupr_unknown': 0.4930917392253245}
2026-08-21 03:23:18,451 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.7978022424839256, 'aupr_all': 0.5613022555871574, 'auroc_unknown': 0.7879443725718226, 'aupr_unknown': 0.5039637798919024, 'val_auc': 0.899290780141844} best={'auroc_all': 0.7978022424839256, 'aupr_all': 0.5613022555871574, 'auroc_unknown': 0.7879443725718226, 'aupr_unknown': 0.5039637798919024}
2026-08-21 03:23:22,895 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.8066667003969905, 'aupr_all': 0.5741985307810463, 'auroc_unknown': 0.7970395303823075, 'aupr_unknown': 0.5172120930550863, 'val_auc': 0.8955082742316786} best={'auroc_all': 0.8066667003969905, 'aupr_all': 0.5741985307810463, 'auroc_unknown': 0.7970395303823075, 'aupr_unknown': 0.5172120930550863}
2026-08-21 03:23:34,625 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.8122658268429291, 'aupr_all': 0.5805839177010478, 'auroc_unknown': 0.8025153887758518, 'aupr_unknown': 0.5217823086420743, 'val_auc': 0.8919621749408984} best={'auroc_all': 0.8122658268429291, 'aupr_all': 0.5805839177010478, 'auroc_unknown': 0.8025153887758518, 'aupr_unknown': 0.5217823086420743}
