2026-08-10 20:10:09,528 INFO cli={'dataset': 'ogbn-arxiv', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': [4]}
2026-08-10 20:10:09,528 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'input_dim': 128, 'K_p': 8, 'drop_out': 0.5, 'num_epochs': 400, 'warmup_epochs': 10, 'use_mixup': True, 'use_halo': True, 'use_atlas_loss': True, 'use_fview_gate': False, 'use_hybrid': False, 'sim_topk_frac': 0.0}
2026-08-10 20:10:14,924 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5109162210179329, 'aupr_all': 0.17590152238763143, 'auroc_unknown': 0.49975337097047856, 'aupr_unknown': 0.1389188734747755, 'val_auc': 0.5816254416961132} best={'auroc_all': 0.5109162210179329, 'aupr_all': 0.17590152238763143, 'auroc_unknown': 0.49975337097047856, 'aupr_unknown': 0.1389188734747755}
2026-08-10 20:10:17,266 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5220380172689774, 'aupr_all': 0.18509688808016692, 'auroc_unknown': 0.5002662072704007, 'aupr_unknown': 0.14066783201942468, 'val_auc': 0.616301531213192} best={'auroc_all': 0.5220380172689774, 'aupr_all': 0.18509688808016692, 'auroc_unknown': 0.5002662072704007, 'aupr_unknown': 0.14066783201942468}
2026-08-10 20:10:19,715 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5400618898594587, 'aupr_all': 0.18593224727992624, 'auroc_unknown': 0.5226414773425023, 'aupr_unknown': 0.1462898928709396, 'val_auc': 0.6261012956419316} best={'auroc_all': 0.5400618898594587, 'aupr_all': 0.18593224727992624, 'auroc_unknown': 0.5226414773425023, 'aupr_unknown': 0.1462898928709396}
2026-08-10 20:10:22,067 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5337882574394607, 'aupr_all': 0.18389643107655312, 'auroc_unknown': 0.5157050694016361, 'aupr_unknown': 0.14409483894307076, 'val_auc': 0.6279505300353356} best={'auroc_all': 0.5400618898594587, 'aupr_all': 0.18593224727992624, 'auroc_unknown': 0.5226414773425023, 'aupr_unknown': 0.1462898928709396}
2026-08-10 20:10:24,285 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.5275008894011624, 'aupr_all': 0.18193652960892936, 'auroc_unknown': 0.5079988580330771, 'aupr_unknown': 0.14222982981171658, 'val_auc': 0.6237926972909305} best={'auroc_all': 0.5400618898594587, 'aupr_all': 0.18593224727992624, 'auroc_unknown': 0.5226414773425023, 'aupr_unknown': 0.1462898928709396}
2026-08-10 20:10:26,533 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5216201618727047, 'aupr_all': 0.18028952187000064, 'auroc_unknown': 0.5027027909964082, 'aupr_unknown': 0.14135265471993355, 'val_auc': 0.6296466431095407} best={'auroc_all': 0.5400618898594587, 'aupr_all': 0.18593224727992624, 'auroc_unknown': 0.5226414773425023, 'aupr_unknown': 0.1462898928709396}
2026-08-10 20:10:28,807 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5208093551254058, 'aupr_all': 0.18026374000142775, 'auroc_unknown': 0.5016373480041365, 'aupr_unknown': 0.14139497349707197, 'val_auc': 0.6271613663133097} best={'auroc_all': 0.5400618898594587, 'aupr_all': 0.18593224727992624, 'auroc_unknown': 0.5226414773425023, 'aupr_unknown': 0.1462898928709396}
2026-08-10 20:10:31,085 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.5177759517709902, 'aupr_all': 0.17949722365049467, 'auroc_unknown': 0.4982707898801613, 'aupr_unknown': 0.14066479071734433, 'val_auc': 0.6411071849234393} best={'auroc_all': 0.5400618898594587, 'aupr_all': 0.18593224727992624, 'auroc_unknown': 0.5226414773425023, 'aupr_unknown': 0.1462898928709396}
2026-08-10 20:10:33,263 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5152686415469844, 'aupr_all': 0.17889804118638503, 'auroc_unknown': 0.49505833514002384, 'aupr_unknown': 0.1399818380639444, 'val_auc': 0.6306478209658422} best={'auroc_all': 0.5400618898594587, 'aupr_all': 0.18593224727992624, 'auroc_unknown': 0.5226414773425023, 'aupr_unknown': 0.1462898928709396}
