2026-08-09 10:50:08,871 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': ['use_pl=false'], 'tag': 'C_nopl', 'rotations': None}
2026-08-09 10:50:37,541 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5172336990835418, 'aupr_all': 0.15546585867489415, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44336734693877555} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:38,960 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5164741427665599, 'aupr_all': 0.15482340058225455, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.43988095238095243} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:40,437 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5158245056211441, 'aupr_all': 0.15448629911434453, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4390306122448979} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:42,082 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5157096782989958, 'aupr_all': 0.15436865089289079, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4388605442176871} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:43,547 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5160854894976376, 'aupr_all': 0.15441935948486657, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4375850340136055} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:45,095 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5167891080884129, 'aupr_all': 0.15458528813983297, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4358843537414966} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:46,628 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5177468728101406, 'aupr_all': 0.15483657506178525, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.435969387755102} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:48,084 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5184330593579456, 'aupr_all': 0.15500586339757472, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4368197278911564} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:49,585 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.518800230487244, 'aupr_all': 0.15513380958075898, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4359693877551021} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:51,105 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5201967666278144, 'aupr_all': 0.1555298869328577, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.43698979591836734} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:52,591 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5215507736743833, 'aupr_all': 0.15591604119370428, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.43949829931972784} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:53,999 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.522817532237394, 'aupr_all': 0.15627933004506644, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.440391156462585} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:55,468 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5239790991364882, 'aupr_all': 0.15661788763357098, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44192176870748295} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:56,926 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5250120297929133, 'aupr_all': 0.15692106914761433, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4435374149659864} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:58,342 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5259203394063927, 'aupr_all': 0.15719311468956337, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4446428571428571} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:50:59,753 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5266729450760008, 'aupr_all': 0.15742469057152736, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4458333333333333} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:01,323 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5272811944623055, 'aupr_all': 0.15761464716200774, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44634353741496596} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:02,758 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5278173857934532, 'aupr_all': 0.15778616279691277, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4465136054421769} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:04,224 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5282568633619406, 'aupr_all': 0.15794607390073578, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4465136054421769} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:05,836 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5285514611931726, 'aupr_all': 0.15804766603228165, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4465986394557823} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:07,300 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5287546105926699, 'aupr_all': 0.15812200890446187, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44702380952380955} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:08,792 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5288901543747404, 'aupr_all': 0.15817793928004847, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44719387755102036} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:10,308 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5289731967518397, 'aupr_all': 0.15821940196001857, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4482142857142857} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:11,760 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5290145619305843, 'aupr_all': 0.15824558179947673, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4482993197278911} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:13,178 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5290472480375342, 'aupr_all': 0.15826650280101004, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4485544217687075} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:14,690 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5290576514282284, 'aupr_all': 0.15828159978782824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44906462585034007} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:16,282 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5290978260058279, 'aupr_all': 0.1583045890673354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4490646258503401} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:17,784 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5291450600271127, 'aupr_all': 0.1583320613104535, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44982993197278914} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:19,266 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.529226259025198, 'aupr_all': 0.15838689780743279, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44999999999999996} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:20,908 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5293572210456209, 'aupr_all': 0.15845500106301091, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45119047619047614} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:22,495 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5296054778064269, 'aupr_all': 0.15858387797848897, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45272108843537406} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:24,024 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5299855402722602, 'aupr_all': 0.1587647854432526, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4532312925170068} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:25,561 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5305369959311903, 'aupr_all': 0.1590134743771676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4555272108843538} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:27,121 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5313182191362498, 'aupr_all': 0.15933915596889353, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4576530612244898} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:28,584 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5323022879322384, 'aupr_all': 0.15971898782998661, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45909863945578233} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:30,160 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5334734904895643, 'aupr_all': 0.16015086680829807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4604591836734694} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:31,681 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5346319864588087, 'aupr_all': 0.16053727146243285, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46343537414965985} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:33,245 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5356097963877441, 'aupr_all': 0.16085325174382184, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4657312925170068} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:34,715 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5364241819402114, 'aupr_all': 0.16112579439365712, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4670918367346939} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:36,176 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5371305327553384, 'aupr_all': 0.16135559935439683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4687074829931972} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:37,673 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.537740297078962, 'aupr_all': 0.1615676943012014, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4700680272108843} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:39,251 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5382203803047737, 'aupr_all': 0.16173306209139696, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47066326530612246} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:40,892 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5386563517581652, 'aupr_all': 0.16188819358169784, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47202380952380957} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:42,577 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.539026185317955, 'aupr_all': 0.1620199605139828, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47261904761904766} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:44,146 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5392920054984096, 'aupr_all': 0.16211638471260806, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47321428571428575} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:45,716 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5395169182657322, 'aupr_all': 0.16218705556535618, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4736394557823129} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:47,332 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5397780684158338, 'aupr_all': 0.16226966356656575, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4736394557823129} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:48,819 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5401590628349772, 'aupr_all': 0.16238426618222956, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4738945578231293} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:50,396 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5406274863806109, 'aupr_all': 0.16252202108021077, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.474234693877551} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:51,894 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5411668245937502, 'aupr_all': 0.1626871945664544, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.475} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:53,502 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5417938382646514, 'aupr_all': 0.16287943742183253, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47542517006802726} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:55,071 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5425192551201823, 'aupr_all': 0.163105229511902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47661564625850344} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:56,627 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5433532938025836, 'aupr_all': 0.1633865364332261, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4783163265306122} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:58,207 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5442866717284458, 'aupr_all': 0.1637064933307669, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47925170068027206} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:51:59,810 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5453537787960128, 'aupr_all': 0.16409550792228783, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4808673469387755} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:52:01,344 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5465385213622214, 'aupr_all': 0.1645293346410039, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48307823129251704} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:52:03,040 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5477906108980223, 'aupr_all': 0.16499641301403084, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4841836734693878} best={'auroc_all': 0.5489032009820867, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:52:04,539 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5491431337986811, 'aupr_all': 0.16549937656533018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48639455782312924} best={'auroc_all': 0.5491431337986811, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:52:06,000 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5505566893773425, 'aupr_all': 0.16602284311259505, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4881802721088435} best={'auroc_all': 0.5505566893773425, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:52:07,497 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5518734388191169, 'aupr_all': 0.16651325066069075, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48911564625850334} best={'auroc_all': 0.5518734388191169, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:52:09,151 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5530663575307744, 'aupr_all': 0.16696825732724246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4893707482993197} best={'auroc_all': 0.5530663575307744, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:52:10,633 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5540947105310732, 'aupr_all': 0.1673947359280014, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.491921768707483} best={'auroc_all': 0.5540947105310732, 'aupr_all': 0.170958147575744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
