2026-08-10 10:51:00,911 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=0.75'], 'tag': 'D_sim0.75', 'rotations': None}
2026-08-10 10:51:00,912 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 0.75}
2026-08-10 10:51:16,870 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5544312934747495, 'aupr_all': 0.1763673998018511, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.41488095238095235} best={'auroc_all': 0.5544312934747495, 'aupr_all': 0.1763673998018511, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:51:18,613 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4275510204081633} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:51:20,450 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5719997464922776, 'aupr_all': 0.17637904933312623, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4461734693877551} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:51:22,322 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5547428758471424, 'aupr_all': 0.16851089247470644, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4328231292517007} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:51:24,126 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.5585610762416879, 'aupr_all': 0.1688109869943972, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4496598639455782} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:51:25,811 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5588355980743036, 'aupr_all': 0.16947963248382497, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47032312925170067} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:51:27,442 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5544989524639519, 'aupr_all': 0.16873757440162776, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4732993197278911} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:51:29,103 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.5517583015301187, 'aupr_all': 0.16713637581883697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4915816326530612} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:51:30,718 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5512037256750846, 'aupr_all': 0.16678505316737813, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4951530612244899} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:51:32,466 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5512571959830562, 'aupr_all': 0.16683525939168914, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5029761904761905} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:51:41,045 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5503683773314239, 'aupr_all': 0.1660058131080046, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5141156462585035} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:51:49,557 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5511391643016197, 'aupr_all': 0.16646679447818133, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5229591836734695} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:51:57,018 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5521906395972576, 'aupr_all': 0.16682544277933523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5170068027210885} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:52:12,127 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5540695765303513, 'aupr_all': 0.1673648441515969, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5308673469387755} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:52:19,910 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5547673098565016, 'aupr_all': 0.16755678253000503, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5325680272108844} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:52:27,954 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5559969237165506, 'aupr_all': 0.16794932976326044, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5300170068027211} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:52:35,686 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5562302733299177, 'aupr_all': 0.167815616619678, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5282312925170067} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:52:43,292 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5581451192040952, 'aupr_all': 0.16873460148944605, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5373299319727891} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:52:51,403 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.559950082856397, 'aupr_all': 0.1692720912013993, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5413265306122449} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:52:59,110 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5617889109002303, 'aupr_all': 0.16989599187894225, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5397959183673469} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:53:06,110 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5626225020808218, 'aupr_all': 0.17008174585873304, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.54328231292517} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:53:13,174 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5654277410740078, 'aupr_all': 0.17103121661130946, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5464285714285715} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:53:19,794 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5661236659180742, 'aupr_all': 0.1712932152974993, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.545578231292517} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:53:26,690 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5675005017152169, 'aupr_all': 0.171509735981048, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5503401360544218} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:53:33,151 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.569257157752443, 'aupr_all': 0.17228392630054684, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5469387755102041} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:53:39,872 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5700964371326425, 'aupr_all': 0.17259613984983335, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5446428571428571} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:53:46,754 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5701172829164821, 'aupr_all': 0.17252287111975984, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5426020408163266} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:53:54,106 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.570692971414233, 'aupr_all': 0.17295882190202558, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5426020408163266} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:54:01,786 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5726912394262199, 'aupr_all': 0.17340992698250687, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5382653061224489} best={'auroc_all': 0.5747843347138806, 'aupr_all': 0.17960830287910387, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
