2026-08-09 21:09:09,431 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 3, 'train_seed': None, 'epochs': None, 'set': ['use_hybrid=true'], 'tag': 'C_hopmix', 'rotations': None}
2026-08-09 21:44:45,129 INFO [OUTPOST-v4] epoch 330 cur={'auroc_all': 0.7054430884975391, 'aupr_all': 0.3301173731301189, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7337585034013605} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3301173731301189, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:44:51,864 INFO [OUTPOST-v4] epoch 331 cur={'auroc_all': 0.7058302781481574, 'aupr_all': 0.33036332715994365, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7335034013605443} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.33036332715994365, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:44:58,554 INFO [OUTPOST-v4] epoch 332 cur={'auroc_all': 0.7049668439340395, 'aupr_all': 0.3295476443459504, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7340986394557824} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.33036332715994365, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:45:05,276 INFO [OUTPOST-v4] epoch 333 cur={'auroc_all': 0.703775520217364, 'aupr_all': 0.3283085499859463, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7344387755102041} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.33036332715994365, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:45:11,912 INFO [OUTPOST-v4] epoch 334 cur={'auroc_all': 0.7030835982564574, 'aupr_all': 0.3274887982144051, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.734608843537415} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.33036332715994365, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:45:18,582 INFO [OUTPOST-v4] epoch 335 cur={'auroc_all': 0.7038461516039076, 'aupr_all': 0.3282910952082443, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.733078231292517} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.33036332715994365, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:45:25,246 INFO [OUTPOST-v4] epoch 336 cur={'auroc_all': 0.7059247544017695, 'aupr_all': 0.3302488632470141, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7332482993197279} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.33036332715994365, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:45:31,845 INFO [OUTPOST-v4] epoch 337 cur={'auroc_all': 0.7070823389453099, 'aupr_all': 0.33132507028299313, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7329931972789117} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.33132507028299313, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:45:38,514 INFO [OUTPOST-v4] epoch 338 cur={'auroc_all': 0.7081498155097838, 'aupr_all': 0.33230362387539547, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7322278911564626} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.33230362387539547, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:45:44,959 INFO [OUTPOST-v4] epoch 339 cur={'auroc_all': 0.7089203828345958, 'aupr_all': 0.3330177346532339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7313775510204081} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3330177346532339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:45:51,927 INFO [OUTPOST-v4] epoch 340 cur={'auroc_all': 0.7092492843481266, 'aupr_all': 0.3333745585253485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7302721088435374} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3333745585253485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:45:58,533 INFO [OUTPOST-v4] epoch 341 cur={'auroc_all': 0.7083762965862008, 'aupr_all': 0.33275095191497595, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.73078231292517} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3333745585253485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:46:05,106 INFO [OUTPOST-v4] epoch 342 cur={'auroc_all': 0.7065028938956704, 'aupr_all': 0.33100303833242817, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7331632653061225} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3333745585253485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:46:11,826 INFO [OUTPOST-v4] epoch 343 cur={'auroc_all': 0.7049873900148322, 'aupr_all': 0.3294489990447739, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7324829931972789} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3333745585253485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:46:18,599 INFO [OUTPOST-v4] epoch 344 cur={'auroc_all': 0.704696368092556, 'aupr_all': 0.329050165911267, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7319727891156463} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3333745585253485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:46:25,310 INFO [OUTPOST-v4] epoch 345 cur={'auroc_all': 0.7044802821957907, 'aupr_all': 0.3287527775166227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7323129251700681} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3333745585253485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:46:32,038 INFO [OUTPOST-v4] epoch 346 cur={'auroc_all': 0.7054267403121626, 'aupr_all': 0.3297147160145584, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7324829931972789} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3333745585253485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:46:38,857 INFO [OUTPOST-v4] epoch 347 cur={'auroc_all': 0.70728808713972, 'aupr_all': 0.33179383955382996, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7322278911564626} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3333745585253485, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:46:45,315 INFO [OUTPOST-v4] epoch 348 cur={'auroc_all': 0.7093564343456507, 'aupr_all': 0.33398677202272886, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7305272108843538} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.33398677202272886, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:46:52,054 INFO [OUTPOST-v4] epoch 349 cur={'auroc_all': 0.7108441828504874, 'aupr_all': 0.3354316977378892, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7289965986394558} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3354316977378892, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:46:58,900 INFO [OUTPOST-v4] epoch 350 cur={'auroc_all': 0.7108698587800064, 'aupr_all': 0.3356118924063294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7298469387755102} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3356118924063294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:47:05,569 INFO [OUTPOST-v4] epoch 351 cur={'auroc_all': 0.7104199203435284, 'aupr_all': 0.33541237494303067, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.730187074829932} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3356118924063294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:47:12,303 INFO [OUTPOST-v4] epoch 352 cur={'auroc_all': 0.7095448962430926, 'aupr_all': 0.33471736964673654, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.73171768707483} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3356118924063294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:47:18,910 INFO [OUTPOST-v4] epoch 353 cur={'auroc_all': 0.7083204224955728, 'aupr_all': 0.3335767792925739, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7311224489795919} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3356118924063294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:47:25,620 INFO [OUTPOST-v4] epoch 354 cur={'auroc_all': 0.7062271999367553, 'aupr_all': 0.33167206369527613, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7312074829931973} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3356118924063294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:47:32,511 INFO [OUTPOST-v4] epoch 355 cur={'auroc_all': 0.7044927855605732, 'aupr_all': 0.3297582263700204, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7334183673469388} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3356118924063294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:47:39,303 INFO [OUTPOST-v4] epoch 356 cur={'auroc_all': 0.7054850777155044, 'aupr_all': 0.3312575443534119, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7326530612244898} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3356118924063294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:47:45,904 INFO [OUTPOST-v4] epoch 357 cur={'auroc_all': 0.7073358856701685, 'aupr_all': 0.3335660977480329, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7312074829931974} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3356118924063294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:47:52,595 INFO [OUTPOST-v4] epoch 358 cur={'auroc_all': 0.7082555388386944, 'aupr_all': 0.33490973682533676, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7318877551020408} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3356118924063294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:47:59,215 INFO [OUTPOST-v4] epoch 359 cur={'auroc_all': 0.7088076329061694, 'aupr_all': 0.3360179470482951, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7314625850340135} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3360179470482951, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:48:05,677 INFO [OUTPOST-v4] epoch 360 cur={'auroc_all': 0.7099082615542484, 'aupr_all': 0.33726542678609756, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7288265306122448} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.33726542678609756, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:48:12,389 INFO [OUTPOST-v4] epoch 361 cur={'auroc_all': 0.7101654765622898, 'aupr_all': 0.3376174066884551, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7268707482993196} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3376174066884551, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:48:18,768 INFO [OUTPOST-v4] epoch 362 cur={'auroc_all': 0.7095106459325694, 'aupr_all': 0.3374639023345768, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7278911564625851} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3376174066884551, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:48:25,615 INFO [OUTPOST-v4] epoch 363 cur={'auroc_all': 0.7081034744393576, 'aupr_all': 0.336693471871824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7294217687074831} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3376174066884551, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:48:32,470 INFO [OUTPOST-v4] epoch 364 cur={'auroc_all': 0.7067131725327134, 'aupr_all': 0.335478767484929, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7293367346938777} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3376174066884551, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:48:39,503 INFO [OUTPOST-v4] epoch 365 cur={'auroc_all': 0.7057570130697708, 'aupr_all': 0.3345898805402665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7311224489795918} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3376174066884551, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:48:46,292 INFO [OUTPOST-v4] epoch 366 cur={'auroc_all': 0.7063028770088406, 'aupr_all': 0.3353152083200522, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7300170068027211} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3376174066884551, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:48:53,023 INFO [OUTPOST-v4] epoch 367 cur={'auroc_all': 0.7068835188179068, 'aupr_all': 0.3361734122248829, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7299319727891157} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3376174066884551, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:48:59,969 INFO [OUTPOST-v4] epoch 368 cur={'auroc_all': 0.7076445100145445, 'aupr_all': 0.3371237869225456, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7318027210884354} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3376174066884551, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:49:06,964 INFO [OUTPOST-v4] epoch 369 cur={'auroc_all': 0.7089445766709653, 'aupr_all': 0.3385872926747737, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7318027210884354} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3385872926747737, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:49:13,659 INFO [OUTPOST-v4] epoch 370 cur={'auroc_all': 0.7107468778927759, 'aupr_all': 0.3399661638592275, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7283163265306123} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3399661638592275, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:49:20,365 INFO [OUTPOST-v4] epoch 371 cur={'auroc_all': 0.7114659804567174, 'aupr_all': 0.3405650698332874, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7290816326530613} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3405650698332874, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:49:27,213 INFO [OUTPOST-v4] epoch 372 cur={'auroc_all': 0.7115580488221518, 'aupr_all': 0.34083341397836864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7295068027210885} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34083341397836864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:49:34,061 INFO [OUTPOST-v4] epoch 373 cur={'auroc_all': 0.7108637004982222, 'aupr_all': 0.3404159893984372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7312925170068028} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34083341397836864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:49:40,910 INFO [OUTPOST-v4] epoch 374 cur={'auroc_all': 0.709903897385224, 'aupr_all': 0.3395095264921807, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7323979591836735} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34083341397836864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:49:47,673 INFO [OUTPOST-v4] epoch 375 cur={'auroc_all': 0.7093001127532128, 'aupr_all': 0.33877176113247304, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7339285714285715} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34083341397836864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:49:54,303 INFO [OUTPOST-v4] epoch 376 cur={'auroc_all': 0.7092552332483302, 'aupr_all': 0.33874247926656276, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7335034013605443} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34083341397836864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:50:00,983 INFO [OUTPOST-v4] epoch 377 cur={'auroc_all': 0.7094925303203209, 'aupr_all': 0.3390441906875683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7332482993197278} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34083341397836864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:50:07,966 INFO [OUTPOST-v4] epoch 378 cur={'auroc_all': 0.7099912136098816, 'aupr_all': 0.3397571754432773, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7334183673469388} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34083341397836864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:50:14,783 INFO [OUTPOST-v4] epoch 379 cur={'auroc_all': 0.7108366451135837, 'aupr_all': 0.3408012262824403, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7337585034013606} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34083341397836864, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:50:21,750 INFO [OUTPOST-v4] epoch 380 cur={'auroc_all': 0.7122726927900815, 'aupr_all': 0.342148127908987, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7313775510204082} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.342148127908987, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:50:28,377 INFO [OUTPOST-v4] epoch 381 cur={'auroc_all': 0.7128503909404548, 'aupr_all': 0.34271942661049415, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7312074829931974} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34271942661049415, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:50:35,309 INFO [OUTPOST-v4] epoch 382 cur={'auroc_all': 0.7128395544172752, 'aupr_all': 0.34283033811128366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7319727891156462} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34283033811128366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:50:42,121 INFO [OUTPOST-v4] epoch 383 cur={'auroc_all': 0.7127092041195096, 'aupr_all': 0.34268816324272944, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.732312925170068} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34283033811128366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:50:48,919 INFO [OUTPOST-v4] epoch 384 cur={'auroc_all': 0.7112951743531506, 'aupr_all': 0.3413528896191135, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7318027210884355} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34283033811128366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:50:55,582 INFO [OUTPOST-v4] epoch 385 cur={'auroc_all': 0.7101137552063448, 'aupr_all': 0.3399706204790395, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7312074829931974} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34283033811128366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:51:02,398 INFO [OUTPOST-v4] epoch 386 cur={'auroc_all': 0.7093943570448776, 'aupr_all': 0.33903836942953386, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7308673469387754} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34283033811128366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:51:09,095 INFO [OUTPOST-v4] epoch 387 cur={'auroc_all': 0.7098656113473716, 'aupr_all': 0.33965006536129083, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.730952380952381} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34283033811128366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:51:15,724 INFO [OUTPOST-v4] epoch 388 cur={'auroc_all': 0.7111384152903337, 'aupr_all': 0.3413502630598018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.73171768707483} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.34283033811128366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:51:22,447 INFO [OUTPOST-v4] epoch 389 cur={'auroc_all': 0.7128354386322828, 'aupr_all': 0.343248395373821, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7334183673469388} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.343248395373821, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:51:29,209 INFO [OUTPOST-v4] epoch 390 cur={'auroc_all': 0.7145184600942149, 'aupr_all': 0.3448137188401323, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7308673469387755} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3448137188401323, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:51:36,132 INFO [OUTPOST-v4] epoch 391 cur={'auroc_all': 0.7153415719319705, 'aupr_all': 0.3456295071640824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7295068027210885} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3456295071640824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:51:43,277 INFO [OUTPOST-v4] epoch 392 cur={'auroc_all': 0.715447387635108, 'aupr_all': 0.3460255148758298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7332482993197279} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3460255148758298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:51:50,280 INFO [OUTPOST-v4] epoch 393 cur={'auroc_all': 0.7146595914906242, 'aupr_all': 0.3453039368008612, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7363095238095239} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3460255148758298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:51:57,240 INFO [OUTPOST-v4] epoch 394 cur={'auroc_all': 0.7132162790943815, 'aupr_all': 0.34361361574915694, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.734608843537415} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3460255148758298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:52:04,269 INFO [OUTPOST-v4] epoch 395 cur={'auroc_all': 0.7111870390305413, 'aupr_all': 0.34135651522371346, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7357142857142858} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3460255148758298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:52:11,323 INFO [OUTPOST-v4] epoch 396 cur={'auroc_all': 0.7101386182426683, 'aupr_all': 0.34028328595641066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7363095238095237} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3460255148758298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:52:18,147 INFO [OUTPOST-v4] epoch 397 cur={'auroc_all': 0.7116985808124674, 'aupr_all': 0.3424664882453846, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7332482993197279} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3460255148758298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:52:24,859 INFO [OUTPOST-v4] epoch 398 cur={'auroc_all': 0.7133920118233755, 'aupr_all': 0.3446532431686709, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7299319727891157} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3460255148758298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:52:31,698 INFO [OUTPOST-v4] epoch 399 cur={'auroc_all': 0.7145461128321866, 'aupr_all': 0.34597509096591383, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.7269557823129252} best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3460255148758298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 21:52:31,801 INFO AGG best={'auroc_all': 0.7193618009187286, 'aupr_all': 0.3460255148758298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0} val_selected={'auroc_all': 0.7118210259291827, 'aupr_all': 0.3143371196479845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
