2026-08-10 01:28:42,253 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=0.25'], 'tag': 'D_sim0.25', 'rotations': None}
2026-08-10 01:28:42,253 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 0.25}
2026-08-10 01:28:56,517 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.49736467005400087, 'aupr_all': 0.15155457336129152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5158163265306122} best={'auroc_all': 0.49736467005400087, 'aupr_all': 0.15155457336129152, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:28:58,007 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.49780873964793865, 'aupr_all': 0.1529096427940025, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5253401360544218} best={'auroc_all': 0.49780873964793865, 'aupr_all': 0.1529096427940025, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:28:59,522 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.49804534904513015, 'aupr_all': 0.15359330660791523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5374149659863946} best={'auroc_all': 0.49804534904513015, 'aupr_all': 0.15359330660791523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:01,014 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4995689366971905, 'aupr_all': 0.1539562969450763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5108418367346939} best={'auroc_all': 0.4995689366971905, 'aupr_all': 0.1539562969450763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:02,513 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.4973968717094504, 'aupr_all': 0.15280054210387664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5201530612244899} best={'auroc_all': 0.4995689366971905, 'aupr_all': 0.1539562969450763, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:04,011 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.50201450124277, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5291666666666667} best={'auroc_all': 0.50201450124277, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:05,496 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5006977969617288, 'aupr_all': 0.153927049420319, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4531462585034014} best={'auroc_all': 0.50201450124277, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:06,985 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.49998382629927407, 'aupr_all': 0.15317159934420507, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47678571428571437} best={'auroc_all': 0.50201450124277, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:08,508 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.49973651791386287, 'aupr_all': 0.15255924341736649, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5234693877551021} best={'auroc_all': 0.50201450124277, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:10,068 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.4983995344109062, 'aupr_all': 0.15176418847502582, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46658163265306124} best={'auroc_all': 0.50201450124277, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:16,235 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.4999652139189616, 'aupr_all': 0.15269070559543346, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4505952380952381} best={'auroc_all': 0.50201450124277, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:22,330 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.502287719572408, 'aupr_all': 0.15338908442864668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.453656462585034} best={'auroc_all': 0.502287719572408, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:28,409 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5022104167139315, 'aupr_all': 0.1534096524232819, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46947278911564627} best={'auroc_all': 0.502287719572408, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:34,468 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5010569110056928, 'aupr_all': 0.1530402520908135, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4652210884353742} best={'auroc_all': 0.502287719572408, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:40,722 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.500322568747096, 'aupr_all': 0.1522970027123672, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4698979591836735} best={'auroc_all': 0.502287719572408, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:46,947 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5012845724194519, 'aupr_all': 0.15198684827475165, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.466156462585034} best={'auroc_all': 0.502287719572408, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:53,107 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5013435646534233, 'aupr_all': 0.15191829171805266, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46284013605442176} best={'auroc_all': 0.502287719572408, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:29:59,320 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5031047778191697, 'aupr_all': 0.1527457969895005, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47848639455782316} best={'auroc_all': 0.5031047778191697, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:30:05,509 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.50235896678713, 'aupr_all': 0.1521515502697421, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4687074829931973} best={'auroc_all': 0.5031047778191697, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:30:11,620 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5046365498277212, 'aupr_all': 0.15272327343434738, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48494897959183675} best={'auroc_all': 0.5046365498277212, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:30:17,734 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.505151679835167, 'aupr_all': 0.15281390198854464, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4795918367346939} best={'auroc_all': 0.505151679835167, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:30:23,838 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5044726245776681, 'aupr_all': 0.1527085448743421, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5056972789115647} best={'auroc_all': 0.505151679835167, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:30:29,936 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5070624058188307, 'aupr_all': 0.15339801984447596, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4925170068027211} best={'auroc_all': 0.5070624058188307, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:30:36,127 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5068357112553118, 'aupr_all': 0.1534086902361021, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4897108843537415} best={'auroc_all': 0.5070624058188307, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:30:42,280 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5085926115710485, 'aupr_all': 0.15375875126964456, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5179421768707484} best={'auroc_all': 0.5085926115710485, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:30:48,445 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5085688016009102, 'aupr_all': 0.15348658516425928, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4654761904761905} best={'auroc_all': 0.5085926115710485, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:30:54,605 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5082922249549393, 'aupr_all': 0.15349780068208516, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.483843537414966} best={'auroc_all': 0.5085926115710485, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:31:00,710 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5076712176615383, 'aupr_all': 0.15348612314114018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4954081632653061} best={'auroc_all': 0.5085926115710485, 'aupr_all': 0.1539721489924955, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:31:06,819 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5110852233366987, 'aupr_all': 0.15475218903682414, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48622448979591837} best={'auroc_all': 0.5110852233366987, 'aupr_all': 0.15475218903682414, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:31:12,902 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5122745230314278, 'aupr_all': 0.15490084572172277, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4897959183673469} best={'auroc_all': 0.5122745230314278, 'aupr_all': 0.15490084572172277, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:31:19,023 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5123371897068638, 'aupr_all': 0.15530349602702354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4762755102040816} best={'auroc_all': 0.5123371897068638, 'aupr_all': 0.15530349602702354, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:31:25,125 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5121643000512937, 'aupr_all': 0.1556120219613534, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49914965986394555} best={'auroc_all': 0.5123371897068638, 'aupr_all': 0.1556120219613534, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:31:31,182 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5127288215314092, 'aupr_all': 0.15560017846221683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4941326530612245} best={'auroc_all': 0.5127288215314092, 'aupr_all': 0.1556120219613534, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:31:37,341 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5126452392782733, 'aupr_all': 0.15525446097938206, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4676020408163265} best={'auroc_all': 0.5127288215314092, 'aupr_all': 0.1556120219613534, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:31:43,489 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5137711928338096, 'aupr_all': 0.15621250527257233, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4563775510204081} best={'auroc_all': 0.5137711928338096, 'aupr_all': 0.15621250527257233, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:31:49,597 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.515717406942635, 'aupr_all': 0.15658839931782725, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4685374149659864} best={'auroc_all': 0.515717406942635, 'aupr_all': 0.15658839931782725, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:31:55,746 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5147695570545798, 'aupr_all': 0.15648060655109655, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4595238095238095} best={'auroc_all': 0.515717406942635, 'aupr_all': 0.15658839931782725, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:32:01,892 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5126659967934073, 'aupr_all': 0.15602342387800505, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4806122448979592} best={'auroc_all': 0.515717406942635, 'aupr_all': 0.15658839931782725, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:32:07,992 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5141062218377155, 'aupr_all': 0.1567389851958653, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.498469387755102} best={'auroc_all': 0.515717406942635, 'aupr_all': 0.1567389851958653, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:32:14,135 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5145302339078821, 'aupr_all': 0.15681106909434248, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48044217687074825} best={'auroc_all': 0.515717406942635, 'aupr_all': 0.15681106909434248, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:32:20,219 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5165884959010106, 'aupr_all': 0.15764015341968263, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4370748299319728} best={'auroc_all': 0.5165884959010106, 'aupr_all': 0.15764015341968263, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 01:32:26,299 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5151135484112425, 'aupr_all': 0.15736406430271252, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4775510204081633} best={'auroc_all': 0.5165884959010106, 'aupr_all': 0.15764015341968263, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
