2026-08-21 21:23:46,149 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['alpha_plus=0.1'], 'tag': 'T_alpha0.10', 'rotations': None}
2026-08-21 21:24:02,358 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5600610099334152, 'aupr_all': 0.1701120184015332, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5361394557823129} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:06,199 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5607291527155924, 'aupr_all': 0.17017667505276496, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5407312925170069} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:10,361 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5620592676815992, 'aupr_all': 0.17051840901703447, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5454931972789117} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:15,010 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5637834695738223, 'aupr_all': 0.17105678119419954, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5505952380952381} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:19,964 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5657175005485182, 'aupr_all': 0.17161980697691978, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5521258503401361} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:24,851 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.567916832355238, 'aupr_all': 0.17228506727786502, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5555272108843538} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:29,812 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5695892328338532, 'aupr_all': 0.17288869814103341, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5589285714285714} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:34,636 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5714686870626168, 'aupr_all': 0.17352819444190748, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5606292517006803} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:39,426 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5731644951702937, 'aupr_all': 0.17412028775303431, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5631802721088435} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:44,152 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5747110614244515, 'aupr_all': 0.17467679884663118, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5659863945578232} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:48,939 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5761040729750808, 'aupr_all': 0.17519233698581205, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5675170068027211} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:53,902 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5773371744753804, 'aupr_all': 0.175657868762014, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5693027210884354} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:24:58,658 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5785385095054763, 'aupr_all': 0.1761122096946837, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5718537414965987} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:03,580 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5798021417141013, 'aupr_all': 0.17656802611526218, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5732993197278912} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:08,314 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5809493290252293, 'aupr_all': 0.1769800585767305, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5737244897959184} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:13,147 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5821675295363716, 'aupr_all': 0.17741594076823294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5749149659863946} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:18,315 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5834343229963125, 'aupr_all': 0.1778538937838635, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5744897959183674} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:23,135 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5847909883678514, 'aupr_all': 0.17832054460424945, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5746598639455782} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:27,931 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.58627125250756, 'aupr_all': 0.17882559194604747, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5745748299319728} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:33,071 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5878741670400434, 'aupr_all': 0.179375708280504, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5738095238095238} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:37,891 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5892570317950528, 'aupr_all': 0.1797808362370461, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5727040816326531} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:42,630 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5897406621911724, 'aupr_all': 0.17978226184462776, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5691326530612245} best={'auroc_all': 0.5908878885047517, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:47,669 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5913911042897055, 'aupr_all': 0.18036845442615482, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5667517006802721} best={'auroc_all': 0.5913911042897055, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:52,728 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5930509849814534, 'aupr_all': 0.18098327389417834, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.566156462585034} best={'auroc_all': 0.5930509849814534, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:25:57,851 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5945845634193283, 'aupr_all': 0.18154078602335177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5642857142857143} best={'auroc_all': 0.5945845634193283, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:02,753 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5959726483445302, 'aupr_all': 0.18206151985773458, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5641156462585034} best={'auroc_all': 0.5959726483445302, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:07,843 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5972763791786129, 'aupr_all': 0.18256592259895743, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.563265306122449} best={'auroc_all': 0.5972763791786129, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:12,648 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5986005780885854, 'aupr_all': 0.183112065732456, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5619047619047619} best={'auroc_all': 0.5986005780885854, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:17,556 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6000186600043583, 'aupr_all': 0.18371425963474816, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5628401360544217} best={'auroc_all': 0.6000186600043583, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:22,564 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6015438426514008, 'aupr_all': 0.18440339235717643, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5613945578231292} best={'auroc_all': 0.6015438426514008, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:27,247 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6032541494071583, 'aupr_all': 0.18520238084992333, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5590136054421768} best={'auroc_all': 0.6032541494071583, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:32,015 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6051011618074826, 'aupr_all': 0.1860811839882173, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.558078231292517} best={'auroc_all': 0.6051011618074826, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:36,733 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.607060404787803, 'aupr_all': 0.18705838053921015, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.558078231292517} best={'auroc_all': 0.607060404787803, 'aupr_all': 0.18705838053921015, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:41,857 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.609077671099094, 'aupr_all': 0.18810014238894018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.558248299319728} best={'auroc_all': 0.609077671099094, 'aupr_all': 0.18810014238894018, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:46,583 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6111223089201554, 'aupr_all': 0.18917068745116203, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5571428571428572} best={'auroc_all': 0.6111223089201554, 'aupr_all': 0.18917068745116203, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:51,355 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6130792487030884, 'aupr_all': 0.19023194845948593, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5579931972789116} best={'auroc_all': 0.6130792487030884, 'aupr_all': 0.19023194845948593, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:26:56,123 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6148962949042509, 'aupr_all': 0.19121828045148534, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5579081632653061} best={'auroc_all': 0.6148962949042509, 'aupr_all': 0.19121828045148534, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:00,860 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6166125731405785, 'aupr_all': 0.19215693271142595, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5574829931972789} best={'auroc_all': 0.6166125731405785, 'aupr_all': 0.19215693271142595, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:05,618 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6181499286579477, 'aupr_all': 0.1930101547503267, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5590136054421769} best={'auroc_all': 0.6181499286579477, 'aupr_all': 0.1930101547503267, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:10,278 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.6195440918072708, 'aupr_all': 0.19378238862173902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5599489795918366} best={'auroc_all': 0.6195440918072708, 'aupr_all': 0.19378238862173902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:15,425 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6208030888824728, 'aupr_all': 0.19448206452869918, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5616496598639455} best={'auroc_all': 0.6208030888824728, 'aupr_all': 0.19448206452869918, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:20,629 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6219284204515487, 'aupr_all': 0.19510260492445813, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5622448979591836} best={'auroc_all': 0.6219284204515487, 'aupr_all': 0.19510260492445813, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:25,400 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6229267374588254, 'aupr_all': 0.19565621809068645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5630952380952381} best={'auroc_all': 0.6229267374588254, 'aupr_all': 0.19565621809068645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:30,433 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6237870165799092, 'aupr_all': 0.19612670369106414, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5645408163265306} best={'auroc_all': 0.6237870165799092, 'aupr_all': 0.19612670369106414, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:35,107 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6245039637452263, 'aupr_all': 0.19652954463122135, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5664115646258503} best={'auroc_all': 0.6245039637452263, 'aupr_all': 0.19652954463122135, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:39,681 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6250607073154484, 'aupr_all': 0.19684000319236417, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5668367346938776} best={'auroc_all': 0.6250607073154484, 'aupr_all': 0.19684000319236417, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:44,496 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6254558411495683, 'aupr_all': 0.1970759774870145, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5677721088435375} best={'auroc_all': 0.6254558411495683, 'aupr_all': 0.1970759774870145, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:49,325 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.625815078359168, 'aupr_all': 0.1973222925311494, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5681122448979592} best={'auroc_all': 0.625815078359168, 'aupr_all': 0.1973222925311494, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:54,144 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6261621509094834, 'aupr_all': 0.19758614105873415, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5681122448979592} best={'auroc_all': 0.6261621509094834, 'aupr_all': 0.19758614105873415, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:27:59,009 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6265301082460896, 'aupr_all': 0.19788460608036668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5696428571428571} best={'auroc_all': 0.6265301082460896, 'aupr_all': 0.19788460608036668, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:03,811 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6269681960956542, 'aupr_all': 0.19824385848924628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5702380952380952} best={'auroc_all': 0.6269681960956542, 'aupr_all': 0.19824385848924628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:08,602 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6275884582369593, 'aupr_all': 0.19869938324797556, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.570578231292517} best={'auroc_all': 0.6275884582369593, 'aupr_all': 0.19869938324797556, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:13,471 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6283307857342696, 'aupr_all': 0.1992399094219869, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5712585034013605} best={'auroc_all': 0.6283307857342696, 'aupr_all': 0.1992399094219869, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:18,239 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6292594546273276, 'aupr_all': 0.19989494235185973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.571343537414966} best={'auroc_all': 0.6292594546273276, 'aupr_all': 0.19989494235185973, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:23,215 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6303378251922778, 'aupr_all': 0.2006579837894543, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5714285714285714} best={'auroc_all': 0.6303378251922778, 'aupr_all': 0.2006579837894543, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:28,288 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6315282826439822, 'aupr_all': 0.2015063782888324, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5725765306122449} best={'auroc_all': 0.6315282826439822, 'aupr_all': 0.2015063782888324, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:33,462 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6328283061924307, 'aupr_all': 0.20245355410114765, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5747448979591837} best={'auroc_all': 0.6328283061924307, 'aupr_all': 0.20245355410114765, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:38,340 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6342500255999773, 'aupr_all': 0.20351636413525112, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5752551020408163} best={'auroc_all': 0.6342500255999773, 'aupr_all': 0.20351636413525112, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:43,208 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6357889637957652, 'aupr_all': 0.20468808135472422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5763605442176871} best={'auroc_all': 0.6357889637957652, 'aupr_all': 0.20468808135472422, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:48,003 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6373540090007969, 'aupr_all': 0.20592783193474518, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5767006802721089} best={'auroc_all': 0.6373540090007969, 'aupr_all': 0.20592783193474518, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:52,727 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6388904571979832, 'aupr_all': 0.2072127892499075, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5775510204081633} best={'auroc_all': 0.6388904571979832, 'aupr_all': 0.2072127892499075, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 21:28:57,543 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6403510907881244, 'aupr_all': 0.20849848875987695, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5797619047619048} best={'auroc_all': 0.6403510907881244, 'aupr_all': 0.20849848875987695, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
