2026-08-10 23:18:43,040 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['K_p=12'], 'tag': 'T_Kp12', 'rotations': None}
2026-08-10 23:18:43,040 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 12, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-10 23:18:43,040 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['K_p=12'], 'tag': 'T_Kp12', 'rotations': None}
2026-08-10 23:18:43,040 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 12, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-10 23:18:46,630 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6124202681754001, 'aupr_all': 0.12335254348840441, 'auroc_unknown': 0.426048917260123, 'aupr_unknown': 0.03779314332992776, 'val_auc': 0.7922705314009661} best={'auroc_all': 0.6124202681754001, 'aupr_all': 0.12335254348840441, 'auroc_unknown': 0.426048917260123, 'aupr_unknown': 0.03779314332992776}
2026-08-10 23:18:46,945 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6036828450684756, 'aupr_all': 0.11794376731016704, 'auroc_unknown': 0.397493196174877, 'aupr_unknown': 0.03606053764853538, 'val_auc': 0.8227053140096617} best={'auroc_all': 0.6036828450684756, 'aupr_all': 0.11794376731016704, 'auroc_unknown': 0.397493196174877, 'aupr_unknown': 0.03606053764853538}
2026-08-10 23:18:47,391 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6099572212842008, 'aupr_all': 0.11991877456168488, 'auroc_unknown': 0.4254605470617555, 'aupr_unknown': 0.037742827224159274, 'val_auc': 0.8106280193236716} best={'auroc_all': 0.6124202681754001, 'aupr_all': 0.12335254348840441, 'auroc_unknown': 0.426048917260123, 'aupr_unknown': 0.03779314332992776}
2026-08-10 23:18:47,732 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6048101987618117, 'aupr_all': 0.11960414133959961, 'auroc_unknown': 0.39870785119343205, 'aupr_unknown': 0.03615741942937332, 'val_auc': 0.8391304347826087} best={'auroc_all': 0.6048101987618117, 'aupr_all': 0.11960414133959961, 'auroc_unknown': 0.39870785119343205, 'aupr_unknown': 0.03615741942937332}
2026-08-10 23:18:48,104 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6119413835322927, 'aupr_all': 0.12152129009688156, 'auroc_unknown': 0.4255696671928476, 'aupr_unknown': 0.03776311814226958, 'val_auc': 0.7859903381642512} best={'auroc_all': 0.6124202681754001, 'aupr_all': 0.12335254348840441, 'auroc_unknown': 0.426048917260123, 'aupr_unknown': 0.03779314332992776}
2026-08-10 23:18:48,364 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6066451415425022, 'aupr_all': 0.12129743106369183, 'auroc_unknown': 0.39641817793424494, 'aupr_unknown': 0.036123356565197155, 'val_auc': 0.8275362318840579} best={'auroc_all': 0.6066451415425022, 'aupr_all': 0.12129743106369183, 'auroc_unknown': 0.39870785119343205, 'aupr_unknown': 0.03615741942937332}
2026-08-10 23:18:48,681 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.610187653662727, 'aupr_all': 0.11966204359805012, 'auroc_unknown': 0.42140483846059235, 'aupr_unknown': 0.037521876014978986, 'val_auc': 0.78743961352657} best={'auroc_all': 0.6124202681754001, 'aupr_all': 0.12335254348840441, 'auroc_unknown': 0.426048917260123, 'aupr_unknown': 0.03779314332992776}
