2026-08-08 04:00:38,870 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': None}
2026-08-08 04:00:38,870 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-08 04:00:42,942 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4250027973592928, 'aupr_unknown': 0.037724676616728466, 'val_auc': 0.8062801932367151} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4250027973592928, 'aupr_unknown': 0.037724676616728466}
2026-08-08 04:00:43,712 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6120488857292377, 'aupr_all': 0.12186264867747909, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841, 'val_auc': 0.78743961352657} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-08 04:00:44,616 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6110776632404198, 'aupr_all': 0.1206918089270089, 'auroc_unknown': 0.42527814074092574, 'aupr_unknown': 0.037748147595116154, 'val_auc': 0.7840579710144927} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-08 04:00:45,210 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.6119507637469515, 'aupr_all': 0.12290011784836474, 'auroc_unknown': 0.419905130218231, 'aupr_unknown': 0.03740260612334807, 'val_auc': 0.7801932367149759} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-08 04:00:46,166 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6139854063607729, 'aupr_all': 0.12317427548251264, 'auroc_unknown': 0.42168180014925416, 'aupr_unknown': 0.037557001501489835, 'val_auc': 0.8024154589371981} best={'auroc_all': 0.6139854063607729, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-08 04:00:49,089 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6186175044679444, 'aupr_all': 0.12479674182015174, 'auroc_unknown': 0.4299989735309703, 'aupr_unknown': 0.03804680842434939, 'val_auc': 0.8028985507246377} best={'auroc_all': 0.6186175044679444, 'aupr_all': 0.12479674182015174, 'auroc_unknown': 0.4299989735309703, 'aupr_unknown': 0.03804680842434939}
2026-08-08 04:00:51,582 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6177687184651994, 'aupr_all': 0.12727620149768581, 'auroc_unknown': 0.4214177849168237, 'aupr_unknown': 0.03752171780463668, 'val_auc': 0.8024154589371981} best={'auroc_all': 0.6186175044679444, 'aupr_all': 0.12727620149768581, 'auroc_unknown': 0.4299989735309703, 'aupr_unknown': 0.03804680842434939}
2026-08-08 04:00:54,332 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.6164968354117913, 'aupr_all': 0.12888599771188128, 'auroc_unknown': 0.4163982588865862, 'aupr_unknown': 0.037184654334012225, 'val_auc': 0.8328502415458937} best={'auroc_all': 0.6186175044679444, 'aupr_all': 0.12888599771188128, 'auroc_unknown': 0.4299989735309703, 'aupr_unknown': 0.03804680842434939}
2026-08-08 04:00:57,216 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.6281712530979393, 'aupr_all': 0.13342134240061265, 'auroc_unknown': 0.4294270175896102, 'aupr_unknown': 0.038018912588653864, 'val_auc': 0.8048309178743961} best={'auroc_all': 0.6281712530979393, 'aupr_all': 0.13342134240061265, 'auroc_unknown': 0.4299989735309703, 'aupr_unknown': 0.03804680842434939}
