2026-08-20 09:30:01,959 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['K_p=12'], 'tag': 'T_Kp12', 'rotations': [6]}
2026-08-20 09:30:01,959 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 12, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-20 09:30:07,902 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7586487969543357, 'aupr_all': 0.5010639354730257, 'auroc_unknown': 0.7547601490635977, 'aupr_unknown': 0.4818314260779128, 'val_auc': 0.8640661938534278} best={'auroc_all': 0.7586487969543357, 'aupr_all': 0.5010639354730257, 'auroc_unknown': 0.7547601490635977, 'aupr_unknown': 0.4818314260779128}
2026-08-20 09:30:15,214 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6994121448484366, 'aupr_all': 0.387036800619456, 'auroc_unknown': 0.698202341352469, 'aupr_unknown': 0.3719417201931925, 'val_auc': 0.793853427895981} best={'auroc_all': 0.7586487969543357, 'aupr_all': 0.5010639354730257, 'auroc_unknown': 0.7547601490635977, 'aupr_unknown': 0.4818314260779128}
2026-08-20 09:30:31,034 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7410965237681495, 'aupr_all': 0.486244839911935, 'auroc_unknown': 0.7374205400286478, 'aupr_unknown': 0.46763982206317833, 'val_auc': 0.8037825059101654} best={'auroc_all': 0.7586487969543357, 'aupr_all': 0.5010639354730257, 'auroc_unknown': 0.7547601490635977, 'aupr_unknown': 0.4818314260779128}
2026-08-20 09:30:47,947 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.743717949484547, 'aupr_all': 0.47713488458544306, 'auroc_unknown': 0.7392619430174482, 'aupr_unknown': 0.4570636155319089, 'val_auc': 0.8224586288416076} best={'auroc_all': 0.7586487969543357, 'aupr_all': 0.5010639354730257, 'auroc_unknown': 0.7547601490635977, 'aupr_unknown': 0.4818314260779128}
2026-08-20 09:31:05,144 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7528634147261382, 'aupr_all': 0.49306307723859794, 'auroc_unknown': 0.7478397368207295, 'aupr_unknown': 0.4709618354205001, 'val_auc': 0.8600472813238771} best={'auroc_all': 0.7586487969543357, 'aupr_all': 0.5010639354730257, 'auroc_unknown': 0.7547601490635977, 'aupr_unknown': 0.4818314260779128}
2026-08-20 09:31:50,366 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7620126516312214, 'aupr_all': 0.5046351141805729, 'auroc_unknown': 0.75639030928121, 'aupr_unknown': 0.4793479542734471, 'val_auc': 0.8652482269503546} best={'auroc_all': 0.7620126516312214, 'aupr_all': 0.5046351141805729, 'auroc_unknown': 0.75639030928121, 'aupr_unknown': 0.4818314260779128}
2026-08-20 09:32:35,583 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7682222724088557, 'aupr_all': 0.5182195887298224, 'auroc_unknown': 0.7613121321205902, 'aupr_unknown': 0.4877955897370396, 'val_auc': 0.8860520094562647} best={'auroc_all': 0.7682222724088557, 'aupr_all': 0.5182195887298224, 'auroc_unknown': 0.7613121321205902, 'aupr_unknown': 0.4877955897370396}
2026-08-20 09:33:20,799 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7792252359244509, 'aupr_all': 0.5355347501696515, 'auroc_unknown': 0.7716453558289137, 'aupr_unknown': 0.5008808965229575, 'val_auc': 0.9016548463356974} best={'auroc_all': 0.7792252359244509, 'aupr_all': 0.5355347501696515, 'auroc_unknown': 0.7716453558289137, 'aupr_unknown': 0.5008808965229575}
2026-08-20 09:34:05,928 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.7863233962265888, 'aupr_all': 0.5506870010190701, 'auroc_unknown': 0.7784260457136291, 'aupr_unknown': 0.5129147967847502, 'val_auc': 0.9215130023640662} best={'auroc_all': 0.7863233962265888, 'aupr_all': 0.5506870010190701, 'auroc_unknown': 0.7784260457136291, 'aupr_unknown': 0.5129147967847502}
