2026-08-11 00:40:21,344 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['warmup_epochs=15'], 'tag': 'T_warmup15', 'rotations': None}
2026-08-11 00:40:21,344 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 15, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-11 00:40:25,143 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5781792756499501, 'aupr_all': 0.10601326671864326, 'auroc_unknown': 0.38958129311054335, 'aupr_unknown': 0.035641041104709614, 'val_auc': 0.785024154589372} best={'auroc_all': 0.5781792756499501, 'aupr_all': 0.10601326671864326, 'auroc_unknown': 0.38958129311054335, 'aupr_unknown': 0.035641041104709614}
2026-08-11 00:40:25,722 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5926281386691944, 'aupr_all': 0.10947370825883951, 'auroc_unknown': 0.4212848525537347, 'aupr_unknown': 0.0374811499742609, 'val_auc': 0.7594202898550725} best={'auroc_all': 0.5926281386691944, 'aupr_all': 0.10947370825883951, 'auroc_unknown': 0.4212848525537347, 'aupr_unknown': 0.0374811499742609}
2026-08-11 00:40:26,380 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.594242646405403, 'aupr_all': 0.10648096445006941, 'auroc_unknown': 0.43801398587171725, 'aupr_unknown': 0.038608857279767206, 'val_auc': 0.7188405797101449} best={'auroc_all': 0.594242646405403, 'aupr_all': 0.10947370825883951, 'auroc_unknown': 0.43801398587171725, 'aupr_unknown': 0.038608857279767206}
2026-08-11 00:40:26,994 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5912323380431884, 'aupr_all': 0.11432324072026784, 'auroc_unknown': 0.38292011019283745, 'aupr_unknown': 0.0354358636277877, 'val_auc': 0.857487922705314} best={'auroc_all': 0.594242646405403, 'aupr_all': 0.11432324072026784, 'auroc_unknown': 0.43801398587171725, 'aupr_unknown': 0.038608857279767206}
2026-08-11 00:40:27,777 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6090038952575609, 'aupr_all': 0.1216298017071011, 'auroc_unknown': 0.39907012078118914, 'aupr_unknown': 0.036297485816603144, 'val_auc': 0.8599033816425121} best={'auroc_all': 0.6090038952575609, 'aupr_all': 0.1216298017071011, 'auroc_unknown': 0.43801398587171725, 'aupr_unknown': 0.038608857279767206}
2026-08-11 00:40:28,396 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6059133613752382, 'aupr_all': 0.12259865124155328, 'auroc_unknown': 0.3920529103171234, 'aupr_unknown': 0.03586769345024765, 'val_auc': 0.8685990338164251} best={'auroc_all': 0.6090038952575609, 'aupr_all': 0.12259865124155328, 'auroc_unknown': 0.43801398587171725, 'aupr_unknown': 0.038608857279767206}
2026-08-11 00:40:29,167 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6041887595406656, 'aupr_all': 0.12117025197042872, 'auroc_unknown': 0.3896531921799705, 'aupr_unknown': 0.035706801948508046, 'val_auc': 0.8439613526570049} best={'auroc_all': 0.6090038952575609, 'aupr_all': 0.12259865124155328, 'auroc_unknown': 0.43801398587171725, 'aupr_unknown': 0.038608857279767206}
2026-08-11 00:40:29,799 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.606681921857875, 'aupr_all': 0.12113100134150188, 'auroc_unknown': 0.3947041596039125, 'aupr_unknown': 0.035945132463599344, 'val_auc': 0.863768115942029} best={'auroc_all': 0.6090038952575609, 'aupr_all': 0.12259865124155328, 'auroc_unknown': 0.43801398587171725, 'aupr_unknown': 0.038608857279767206}
2026-08-11 00:40:30,436 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.6086641093239333, 'aupr_all': 0.12179492569578418, 'auroc_unknown': 0.39926408643793976, 'aupr_unknown': 0.03628008974726545, 'val_auc': 0.8521739130434782} best={'auroc_all': 0.6090038952575609, 'aupr_all': 0.12259865124155328, 'auroc_unknown': 0.43801398587171725, 'aupr_unknown': 0.038608857279767206}
2026-08-11 00:40:31,025 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.6121715690630647, 'aupr_all': 0.12420237456968775, 'auroc_unknown': 0.4033486933789049, 'aupr_unknown': 0.03644850774244595, 'val_auc': 0.8531400966183574} best={'auroc_all': 0.6121715690630647, 'aupr_all': 0.12420237456968775, 'auroc_unknown': 0.43801398587171725, 'aupr_unknown': 0.038608857279767206}
2026-08-11 00:40:31,654 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6144299791660496, 'aupr_all': 0.12452779687231141, 'auroc_unknown': 0.40184089360139896, 'aupr_unknown': 0.03641305989357239, 'val_auc': 0.8439613526570048} best={'auroc_all': 0.6144299791660496, 'aupr_all': 0.12452779687231141, 'auroc_unknown': 0.43801398587171725, 'aupr_unknown': 0.038608857279767206}
