2026-08-21 17:46:55,346 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['drop_out=0.3'], 'tag': 'T_drop0.3', 'rotations': [5]}
2026-08-21 17:46:55,346 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.3, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-21 17:46:57,500 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.43376324392005355, 'aupr_all': 0.13207377128802356, 'auroc_unknown': 0.4275143447024006, 'aupr_unknown': 0.11829389865599692, 'val_auc': 0.44885057471264367} best={'auroc_all': 0.43376324392005355, 'aupr_all': 0.13207377128802356, 'auroc_unknown': 0.4275143447024006, 'aupr_unknown': 0.11829389865599692}
2026-08-21 17:46:58,376 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4418642964245453, 'aupr_all': 0.13408829237177997, 'auroc_unknown': 0.43490151919716935, 'aupr_unknown': 0.11986888363183759, 'val_auc': 0.47011494252873565} best={'auroc_all': 0.4418642964245453, 'aupr_all': 0.13408829237177997, 'auroc_unknown': 0.43490151919716935, 'aupr_unknown': 0.11986888363183759}
2026-08-21 17:46:59,229 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.44535788950849603, 'aupr_all': 0.13531163208267039, 'auroc_unknown': 0.43861482665289026, 'aupr_unknown': 0.12092157481036364, 'val_auc': 0.4729885057471265} best={'auroc_all': 0.44535788950849603, 'aupr_all': 0.13531163208267039, 'auroc_unknown': 0.43861482665289026, 'aupr_unknown': 0.12092157481036364}
2026-08-21 17:47:00,061 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.45042965676632574, 'aupr_all': 0.13734992860959952, 'auroc_unknown': 0.44129763013368073, 'aupr_unknown': 0.12236748839201987, 'val_auc': 0.4959770114942529} best={'auroc_all': 0.45042965676632574, 'aupr_all': 0.13734992860959952, 'auroc_unknown': 0.44129763013368073, 'aupr_unknown': 0.12236748839201987}
2026-08-21 17:47:01,178 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.4545701478225513, 'aupr_all': 0.13877078066783394, 'auroc_unknown': 0.44282567418753777, 'aupr_unknown': 0.12301078610186575, 'val_auc': 0.5238505747126436} best={'auroc_all': 0.4545701478225513, 'aupr_all': 0.13877078066783394, 'auroc_unknown': 0.44282567418753777, 'aupr_unknown': 0.12301078610186575}
2026-08-21 17:47:04,925 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.45814759337899413, 'aupr_all': 0.1393400127832976, 'auroc_unknown': 0.44588279883708304, 'aupr_unknown': 0.12326620428552816, 'val_auc': 0.49971264367816093} best={'auroc_all': 0.45814759337899413, 'aupr_all': 0.1393400127832976, 'auroc_unknown': 0.44588279883708304, 'aupr_unknown': 0.12326620428552816}
2026-08-21 17:47:08,543 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.46191698678617144, 'aupr_all': 0.14038702498934152, 'auroc_unknown': 0.4476274542200935, 'aupr_unknown': 0.1235710826775406, 'val_auc': 0.5459770114942529} best={'auroc_all': 0.46191698678617144, 'aupr_all': 0.14038702498934152, 'auroc_unknown': 0.4476274542200935, 'aupr_unknown': 0.1235710826775406}
2026-08-21 17:47:12,153 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4698941871704616, 'aupr_all': 0.14208775344793512, 'auroc_unknown': 0.4533198050803818, 'aupr_unknown': 0.1245185167063861, 'val_auc': 0.5747126436781609} best={'auroc_all': 0.4698941871704616, 'aupr_all': 0.14208775344793512, 'auroc_unknown': 0.4533198050803818, 'aupr_unknown': 0.1245185167063861}
2026-08-21 17:47:15,765 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.4822909128506758, 'aupr_all': 0.1460324317550896, 'auroc_unknown': 0.461795011621707, 'aupr_unknown': 0.1267652786200857, 'val_auc': 0.6477011494252873} best={'auroc_all': 0.4822909128506758, 'aupr_all': 0.1460324317550896, 'auroc_unknown': 0.461795011621707, 'aupr_unknown': 0.1267652786200857}
