2026-08-10 09:09:04,155 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=0.5'], 'tag': 'D_sim0.5', 'rotations': None}
2026-08-10 09:09:04,156 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 0.5}
2026-08-10 09:09:20,290 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.49801472390981727, 'aupr_all': 0.1552025258356038, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5406462585034013} best={'auroc_all': 0.49801472390981727, 'aupr_all': 0.1552025258356038, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:09:22,076 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5002435374641987, 'aupr_all': 0.15677020643432937, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.518154761904762} best={'auroc_all': 0.5002435374641987, 'aupr_all': 0.15677020643432937, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:09:23,993 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5021253482621251, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5114795918367346} best={'auroc_all': 0.5021253482621251, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:09:25,817 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5032927203681812, 'aupr_all': 0.15669222238188646, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49464285714285716} best={'auroc_all': 0.5032927203681812, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:09:27,605 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.5040458330696562, 'aupr_all': 0.15614214411762029, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4723214285714286} best={'auroc_all': 0.5040458330696562, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:09:29,302 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5085332354708458, 'aupr_all': 0.15714560363148927, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5056547619047619} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:09:31,087 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5071092765014904, 'aupr_all': 0.15650737398117928, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4980867346938776} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:09:32,784 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.5078149848025512, 'aupr_all': 0.15665560388144667, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48392857142857143} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:09:34,537 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5071672012999525, 'aupr_all': 0.15574201338345223, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49982993197278913} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:09:36,312 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5058454349112846, 'aupr_all': 0.15504906134402902, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4878401360544217} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:09:44,532 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5057187898463925, 'aupr_all': 0.15477129695164324, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4898809523809524} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:09:52,464 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5067649423338083, 'aupr_all': 0.15517372693931897, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.502125850340136} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:10:00,585 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5072108963619721, 'aupr_all': 0.15499197557461653, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4842687074829932} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:10:08,903 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5079696869992522, 'aupr_all': 0.1551064640253824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4842687074829932} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:10:17,049 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5077897707441661, 'aupr_all': 0.1542377234874659, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47431972789115645} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:10:25,197 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5066840286694457, 'aupr_all': 0.153958878020048, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5003401360544217} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:10:32,530 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5070928954719442, 'aupr_all': 0.15394108483711297, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47678571428571426} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:10:39,570 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5082669718941029, 'aupr_all': 0.1540560775299611, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4729591836734694} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:10:46,356 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5073767881566749, 'aupr_all': 0.1537464175714185, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48469387755102045} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:10:53,631 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5077939501647369, 'aupr_all': 0.15392847532636375, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4777636054421769} best={'auroc_all': 0.5085332354708458, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:00,890 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5105767730122284, 'aupr_all': 0.15461048919347986, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.475} best={'auroc_all': 0.5105767730122284, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:08,263 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5108231884467809, 'aupr_all': 0.15464160393724544, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4879251700680272} best={'auroc_all': 0.5108231884467809, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:15,753 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5119389089907522, 'aupr_all': 0.1549902900664693, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49914965986394555} best={'auroc_all': 0.5119389089907522, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:23,055 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5130334676257525, 'aupr_all': 0.1554353115225039, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.48639455782312924} best={'auroc_all': 0.5130334676257525, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:30,492 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5146827437562679, 'aupr_all': 0.15558880741191727, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49328231292517005} best={'auroc_all': 0.5146827437562679, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:37,981 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5139332336496367, 'aupr_all': 0.15552872654563835, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4876700680272109} best={'auroc_all': 0.5146827437562679, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:45,653 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5162489487710356, 'aupr_all': 0.15616379634941657, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.483078231292517} best={'auroc_all': 0.5162489487710356, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:11:53,201 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.515591014367296, 'aupr_all': 0.15626737091305054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.501360544217687} best={'auroc_all': 0.5162489487710356, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:12:00,886 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5167997865490268, 'aupr_all': 0.15651135325978544, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49787414965986393} best={'auroc_all': 0.5167997865490268, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:12:08,481 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5177129324664673, 'aupr_all': 0.1569545049986494, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.514030612244898} best={'auroc_all': 0.5177129324664673, 'aupr_all': 0.1571563004468054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:12:16,280 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.517798754281412, 'aupr_all': 0.15715651296846175, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5008503401360545} best={'auroc_all': 0.517798754281412, 'aupr_all': 0.15715651296846175, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:12:23,976 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5188120235968607, 'aupr_all': 0.15766601743368952, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49141156462585034} best={'auroc_all': 0.5188120235968607, 'aupr_all': 0.15766601743368952, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
