2026-09-07 09:56:36,521 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['warmup_epochs=15', 'num_epochs=400'], 'tag': 'E400_T_warmup15', 'save_scores': True, 'rotations': [0]}
2026-09-07 09:56:36,521 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 400, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 15, 'use_fview_gate': False, 'use_hybrid': False, 'record_scores': True}
2026-09-07 09:56:36,523 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['warmup_epochs=15', 'num_epochs=400'], 'tag': 'E400_T_warmup15', 'save_scores': True, 'rotations': [9]}
2026-09-07 09:56:36,523 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 400, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 15, 'use_fview_gate': False, 'use_hybrid': False, 'record_scores': True}
2026-09-07 09:56:38,555 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4816647715763237, 'aupr_all': 0.14688282477103903, 'auroc_unknown': 0.4856010176512099, 'aupr_unknown': 0.13436420144350292, 'val_auc': 0.518103448275862} best={'auroc_all': 0.4816647715763237, 'aupr_all': 0.14688282477103903, 'auroc_unknown': 0.4856010176512099, 'aupr_unknown': 0.13436420144350292}
2026-09-07 09:56:38,611 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13818394838598758, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928, 'val_auc': 0.6247126436781609} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13818394838598758, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-07 09:56:39,435 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.47832936517256364, 'aupr_all': 0.1466431960508786, 'auroc_unknown': 0.48338011564068967, 'aupr_unknown': 0.1347154530535347, 'val_auc': 0.5376436781609195} best={'auroc_all': 0.4816647715763237, 'aupr_all': 0.14688282477103903, 'auroc_unknown': 0.4856010176512099, 'aupr_unknown': 0.1347154530535347}
2026-09-07 09:56:39,464 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4539451762626678, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.4175426688395381, 'aupr_unknown': 0.10918002593900472, 'val_auc': 0.6612068965517242} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-07 09:56:40,332 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.46577706746802966, 'aupr_all': 0.14234592005573762, 'auroc_unknown': 0.47070215654425657, 'aupr_unknown': 0.13049483738919349, 'val_auc': 0.48160919540229885} best={'auroc_all': 0.4816647715763237, 'aupr_all': 0.14688282477103903, 'auroc_unknown': 0.4856010176512099, 'aupr_unknown': 0.1347154530535347}
2026-09-07 09:56:40,370 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.45025566747302037, 'aupr_all': 0.13764839236183712, 'auroc_unknown': 0.41396273598448696, 'aupr_unknown': 0.10869015147101932, 'val_auc': 0.6488505747126437} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-07 09:56:41,194 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4608426384501567, 'aupr_all': 0.14059438654741707, 'auroc_unknown': 0.4652369574684458, 'aupr_unknown': 0.12884870558077618, 'val_auc': 0.4910919540229885} best={'auroc_all': 0.4816647715763237, 'aupr_all': 0.14688282477103903, 'auroc_unknown': 0.4856010176512099, 'aupr_unknown': 0.1347154530535347}
2026-09-07 09:56:41,229 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.44993736752410257, 'aupr_all': 0.13686843554522415, 'auroc_unknown': 0.4111284792254941, 'aupr_unknown': 0.10734651676040445, 'val_auc': 0.6525862068965518} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-07 09:56:42,066 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.4695435480568245, 'aupr_all': 0.14332173036609436, 'auroc_unknown': 0.47377950226581594, 'aupr_unknown': 0.13133863177579738, 'val_auc': 0.49827586206896546} best={'auroc_all': 0.4816647715763237, 'aupr_all': 0.14688282477103903, 'auroc_unknown': 0.4856010176512099, 'aupr_unknown': 0.1347154530535347}
2026-09-07 09:56:42,097 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.44795403636812003, 'aupr_all': 0.1368172695348, 'auroc_unknown': 0.4085205974084751, 'aupr_unknown': 0.10718126464815668, 'val_auc': 0.6275862068965518} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-07 09:56:42,919 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4653259017168289, 'aupr_all': 0.14234217225683915, 'auroc_unknown': 0.46975837456685043, 'aupr_unknown': 0.1302586804226039, 'val_auc': 0.5376436781609195} best={'auroc_all': 0.4816647715763237, 'aupr_all': 0.14688282477103903, 'auroc_unknown': 0.4856010176512099, 'aupr_unknown': 0.1347154530535347}
2026-09-07 09:56:42,987 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4535661199681177, 'aupr_all': 0.13812165240930754, 'auroc_unknown': 0.41344379819307014, 'aupr_unknown': 0.10789804526685257, 'val_auc': 0.6632183908045977} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-07 09:56:43,808 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.47111082783124114, 'aupr_all': 0.14425276729272546, 'auroc_unknown': 0.47237228594348224, 'aupr_unknown': 0.13118030535003453, 'val_auc': 0.5132183908045977} best={'auroc_all': 0.4816647715763237, 'aupr_all': 0.14688282477103903, 'auroc_unknown': 0.4856010176512099, 'aupr_unknown': 0.1347154530535347}
2026-09-07 09:56:43,870 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4495793890255645, 'aupr_all': 0.13692399853881973, 'auroc_unknown': 0.41017915232968016, 'aupr_unknown': 0.10736912830170244, 'val_auc': 0.64683908045977} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
2026-09-07 09:56:44,704 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.47769824687782564, 'aupr_all': 0.14613375883076518, 'auroc_unknown': 0.48033721245614613, 'aupr_unknown': 0.13315952641051532, 'val_auc': 0.5198275862068965} best={'auroc_all': 0.4816647715763237, 'aupr_all': 0.14688282477103903, 'auroc_unknown': 0.4856010176512099, 'aupr_unknown': 0.1347154530535347}
2026-09-07 09:56:44,742 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4494767981859976, 'aupr_all': 0.1373055298934434, 'auroc_unknown': 0.4087968368888463, 'aupr_unknown': 0.10705653369922673, 'val_auc': 0.6425287356321838} best={'auroc_all': 0.4562973803166504, 'aupr_all': 0.13852837040731214, 'auroc_unknown': 0.423611328507579, 'aupr_unknown': 0.10998919430063928}
