2026-08-10 08:18:42,625 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=0.25'], 'tag': 'D_sim0.25', 'rotations': None}
2026-08-10 08:18:42,625 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 0.25}
2026-08-10 08:18:58,989 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.520856702473134, 'aupr_all': 0.1633255864493211, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4361394557823129} best={'auroc_all': 0.520856702473134, 'aupr_all': 0.1633255864493211, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:19:00,946 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5204404559962972, 'aupr_all': 0.16293382929686515, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4431972789115647} best={'auroc_all': 0.520856702473134, 'aupr_all': 0.1633255864493211, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:19:02,834 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.525870268469966, 'aupr_all': 0.16491791656531712, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.40926870748299315} best={'auroc_all': 0.525870268469966, 'aupr_all': 0.16491791656531712, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:19:04,646 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5177120518321722, 'aupr_all': 0.16695736131184707, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4358843537414966} best={'auroc_all': 0.525870268469966, 'aupr_all': 0.16695736131184707, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:19:06,319 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.5184989447619942, 'aupr_all': 0.17001440685564434, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44574829931972787} best={'auroc_all': 0.525870268469966, 'aupr_all': 0.17001440685564434, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:19:08,193 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.522835625269276, 'aupr_all': 0.16976115893115182, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45293367346938773} best={'auroc_all': 0.525870268469966, 'aupr_all': 0.17001440685564434, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:19:09,871 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5267671195738055, 'aupr_all': 0.17054785847767812, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4714285714285715} best={'auroc_all': 0.5267671195738055, 'aupr_all': 0.17054785847767812, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:19:11,702 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.5604183976057191, 'aupr_all': 0.18417109482824376, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.523937074829932} best={'auroc_all': 0.5604183976057191, 'aupr_all': 0.18417109482824376, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:19:13,319 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5615683212467201, 'aupr_all': 0.1851476742851692, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5340986394557823} best={'auroc_all': 0.5615683212467201, 'aupr_all': 0.1851476742851692, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 08:19:14,966 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5611234592871926, 'aupr_all': 0.18438684345591003, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.558843537414966} best={'auroc_all': 0.5615683212467201, 'aupr_all': 0.1851476742851692, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
