2026-08-11 05:13:57,828 INFO cli={'dataset': 'ogbn-arxiv', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': [8]}
2026-08-11 05:13:57,828 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'input_dim': 128, 'K_p': 8, 'drop_out': 0.5, 'num_epochs': 400, 'warmup_epochs': 10, 'use_mixup': True, 'use_halo': True, 'use_atlas_loss': True, 'use_fview_gate': False, 'use_hybrid': False, 'sim_topk_frac': 0.0}
2026-08-11 05:14:02,645 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697, 'val_auc': 0.627432273262662} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:14:04,833 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5334603641326539, 'aupr_all': 0.19441718758878215, 'auroc_unknown': 0.523146576975347, 'aupr_unknown': 0.15618447928280577, 'val_auc': 0.651472320376914} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:14:07,008 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5179457275999076, 'aupr_all': 0.1761280166950425, 'auroc_unknown': 0.5124891007344922, 'aupr_unknown': 0.14038585246641275, 'val_auc': 0.5381625441696114} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:14:09,275 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.5098388952990789, 'aupr_all': 0.17336222676013108, 'auroc_unknown': 0.5058253563686008, 'aupr_unknown': 0.13911599931594806, 'val_auc': 0.513321554770318} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:14:11,534 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.506615504884917, 'aupr_all': 0.1739373115638362, 'auroc_unknown': 0.5036304151932514, 'aupr_unknown': 0.1407571318752942, 'val_auc': 0.5004946996466432} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:14:13,799 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5013519344653059, 'aupr_all': 0.17583557919528442, 'auroc_unknown': 0.49430318141314267, 'aupr_unknown': 0.14205875620169767, 'val_auc': 0.498374558303887} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:14:16,056 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5021543879866877, 'aupr_all': 0.17722321903352767, 'auroc_unknown': 0.4967446084637352, 'aupr_unknown': 0.14433354479425964, 'val_auc': 0.5071613663133098} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:14:18,353 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.5050348882971062, 'aupr_all': 0.17850197277706722, 'auroc_unknown': 0.501001796272453, 'aupr_unknown': 0.14621711542338345, 'val_auc': 0.503886925795053} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:14:20,527 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5051048251291367, 'aupr_all': 0.1790464161392026, 'auroc_unknown': 0.5019868217533184, 'aupr_unknown': 0.14717488695265218, 'val_auc': 0.5012720848056538} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:14:22,965 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5066125462419186, 'aupr_all': 0.17942544108067113, 'auroc_unknown': 0.5038004337352805, 'aupr_unknown': 0.14769807365273951, 'val_auc': 0.47924617196701996} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:14:33,802 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.51209571087517, 'aupr_all': 0.18357999562623142, 'auroc_unknown': 0.5082466416229667, 'aupr_unknown': 0.1507946668476553, 'val_auc': 0.4997408716136631} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:14:44,692 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.512157073290787, 'aupr_all': 0.183035159999179, 'auroc_unknown': 0.5050699622618797, 'aupr_unknown': 0.1489264346093442, 'val_auc': 0.5310482921083628} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:14:55,450 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5154850543017251, 'aupr_all': 0.18524155660320185, 'auroc_unknown': 0.5053062233945025, 'aupr_unknown': 0.14958767897319145, 'val_auc': 0.553356890459364} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:15:06,154 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5191575170940093, 'aupr_all': 0.1879225185880079, 'auroc_unknown': 0.5058424381558151, 'aupr_unknown': 0.15014875493993177, 'val_auc': 0.5405535924617196} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:15:16,900 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5230909437662105, 'aupr_all': 0.1932061411932711, 'auroc_unknown': 0.5043631008761558, 'aupr_unknown': 0.1510116125065275, 'val_auc': 0.5760895170789164} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:15:27,644 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.523779923853851, 'aupr_all': 0.19356444623754854, 'auroc_unknown': 0.5044195057718481, 'aupr_unknown': 0.15097652693146793, 'val_auc': 0.5733451118963486} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:15:38,515 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5262768564103221, 'aupr_all': 0.19693790755807117, 'auroc_unknown': 0.5027781815383937, 'aupr_unknown': 0.15082011605629198, 'val_auc': 0.5693050647820965} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.1996375301457286, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:15:49,314 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5294832278885864, 'aupr_all': 0.20029738439514722, 'auroc_unknown': 0.5022922567016836, 'aupr_unknown': 0.150435063919308, 'val_auc': 0.5960424028268551} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.20029738439514722, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:16:00,167 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5321783115065178, 'aupr_all': 0.20343423998014257, 'auroc_unknown': 0.5007324040987277, 'aupr_unknown': 0.14966225033131023, 'val_auc': 0.6192226148409894} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.20343423998014257, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
2026-08-11 05:16:11,063 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5398382764262198, 'aupr_all': 0.20929333692655924, 'auroc_unknown': 0.502506112226601, 'aupr_unknown': 0.1498831410473105, 'val_auc': 0.6461366313309775} best={'auroc_all': 0.5432505892600162, 'aupr_all': 0.20929333692655924, 'auroc_unknown': 0.527807734528692, 'aupr_unknown': 0.15998084145374697}
