2026-08-11 04:02:59,759 INFO cli={'dataset': 'ogbn-arxiv', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': [4]}
2026-08-11 04:02:59,759 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'input_dim': 128, 'K_p': 8, 'drop_out': 0.5, 'num_epochs': 400, 'warmup_epochs': 10, 'use_mixup': True, 'use_halo': True, 'use_atlas_loss': True, 'use_fview_gate': False, 'use_hybrid': False, 'sim_topk_frac': 0.0}
2026-08-11 04:03:04,814 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5110487179179811, 'aupr_all': 0.18803474457893715, 'auroc_unknown': 0.4940391349517677, 'aupr_unknown': 0.142676396329338, 'val_auc': 0.5233804475853947} best={'auroc_all': 0.5110487179179811, 'aupr_all': 0.18803474457893715, 'auroc_unknown': 0.4940391349517677, 'aupr_unknown': 0.142676396329338}
2026-08-11 04:03:07,103 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.49608395093634483, 'aupr_all': 0.17694371540872905, 'auroc_unknown': 0.47768024110622204, 'aupr_unknown': 0.13646256458602016, 'val_auc': 0.5209893992932861} best={'auroc_all': 0.5110487179179811, 'aupr_all': 0.18803474457893715, 'auroc_unknown': 0.4940391349517677, 'aupr_unknown': 0.142676396329338}
2026-08-11 04:03:09,406 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.49543258786176175, 'aupr_all': 0.17309933901521807, 'auroc_unknown': 0.47669389335159734, 'aupr_unknown': 0.13430520813510446, 'val_auc': 0.5290341578327443} best={'auroc_all': 0.5110487179179811, 'aupr_all': 0.18803474457893715, 'auroc_unknown': 0.4940391349517677, 'aupr_unknown': 0.142676396329338}
2026-08-11 04:03:11,708 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4797980514512392, 'aupr_all': 0.16533031515258573, 'auroc_unknown': 0.4611535344029434, 'aupr_unknown': 0.1295002539240092, 'val_auc': 0.5187279151943462} best={'auroc_all': 0.5110487179179811, 'aupr_all': 0.18803474457893715, 'auroc_unknown': 0.4940391349517677, 'aupr_unknown': 0.142676396329338}
2026-08-11 04:03:13,917 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.4809051138145656, 'aupr_all': 0.16542813827567923, 'auroc_unknown': 0.46329020069521354, 'aupr_unknown': 0.13013051312936025, 'val_auc': 0.507962308598351} best={'auroc_all': 0.5110487179179811, 'aupr_all': 0.18803474457893715, 'auroc_unknown': 0.4940391349517677, 'aupr_unknown': 0.142676396329338}
2026-08-11 04:03:16,121 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4846546634589304, 'aupr_all': 0.1657103070513909, 'auroc_unknown': 0.4689245869205222, 'aupr_unknown': 0.13127173666474995, 'val_auc': 0.49570082449941105} best={'auroc_all': 0.5110487179179811, 'aupr_all': 0.18803474457893715, 'auroc_unknown': 0.4940391349517677, 'aupr_unknown': 0.142676396329338}
2026-08-11 04:03:18,462 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.488654255211437, 'aupr_all': 0.16753943555425696, 'auroc_unknown': 0.4735617130777383, 'aupr_unknown': 0.13288123086311165, 'val_auc': 0.49260306242638396} best={'auroc_all': 0.5110487179179811, 'aupr_all': 0.18803474457893715, 'auroc_unknown': 0.4940391349517677, 'aupr_unknown': 0.142676396329338}
2026-08-11 04:03:20,676 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.49410525037565484, 'aupr_all': 0.17077832465565934, 'auroc_unknown': 0.47757621336165396, 'aupr_unknown': 0.13483158961771596, 'val_auc': 0.514040047114252} best={'auroc_all': 0.5110487179179811, 'aupr_all': 0.18803474457893715, 'auroc_unknown': 0.4940391349517677, 'aupr_unknown': 0.142676396329338}
2026-08-11 04:03:23,013 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.49908542511072906, 'aupr_all': 0.17260109116561934, 'auroc_unknown': 0.4814053008176239, 'aupr_unknown': 0.13586374690611094, 'val_auc': 0.5167373380447585} best={'auroc_all': 0.5110487179179811, 'aupr_all': 0.18803474457893715, 'auroc_unknown': 0.4940391349517677, 'aupr_unknown': 0.142676396329338}
