2026-08-21 19:48:44,941 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['K_p=2'], 'tag': 'T_Kp2', 'rotations': None}
2026-08-21 19:50:50,893 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.59143184748199, 'aupr_all': 0.1803827074684908, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5667517006802721} best={'auroc_all': 0.59143184748199, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:50:55,961 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5930927750816409, 'aupr_all': 0.18099823487388905, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5664965986394558} best={'auroc_all': 0.5930927750816409, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:01,014 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5946277227108325, 'aupr_all': 0.18155647045919165, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5644557823129251} best={'auroc_all': 0.5946277227108325, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:05,972 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.596013672765016, 'aupr_all': 0.1820750126660583, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5640306122448979} best={'auroc_all': 0.596013672765016, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:11,068 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5973191853952948, 'aupr_all': 0.182582538307129, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5631802721088436} best={'auroc_all': 0.5973191853952948, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:16,019 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5986438708095283, 'aupr_all': 0.18312892298596742, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5619897959183673} best={'auroc_all': 0.5986438708095283, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:20,758 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6000638145791606, 'aupr_all': 0.18373245916665146, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5628401360544217} best={'auroc_all': 0.6000638145791606, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:25,709 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6015869649932144, 'aupr_all': 0.1844205004218128, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5613945578231292} best={'auroc_all': 0.6015869649932144, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:30,698 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6032976576679636, 'aupr_all': 0.18521953956870238, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5590136054421768} best={'auroc_all': 0.6032976576679636, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:35,588 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6051433337211408, 'aupr_all': 0.18609953857007733, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5585034013605443} best={'auroc_all': 0.6051433337211408, 'aupr_all': 0.18613046246944523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:40,708 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.6071057400055377, 'aupr_all': 0.1870779543155758, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.558078231292517} best={'auroc_all': 0.6071057400055377, 'aupr_all': 0.1870779543155758, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:45,749 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.6091191224937835, 'aupr_all': 0.18812064736976075, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.558248299319728} best={'auroc_all': 0.6091191224937835, 'aupr_all': 0.18812064736976075, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:50,512 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.611164078492737, 'aupr_all': 0.18919225911374712, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5571428571428572} best={'auroc_all': 0.611164078492737, 'aupr_all': 0.18919225911374712, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:51:55,260 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6131205871959452, 'aupr_all': 0.1902543712931368, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5579931972789116} best={'auroc_all': 0.6131205871959452, 'aupr_all': 0.1902543712931368, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:00,120 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6149353815187353, 'aupr_all': 0.19124118627972314, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5581632653061225} best={'auroc_all': 0.6149353815187353, 'aupr_all': 0.19124118627972314, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:05,099 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6166493996656479, 'aupr_all': 0.1921825286277293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5576530612244899} best={'auroc_all': 0.6166493996656479, 'aupr_all': 0.1921825286277293, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:10,071 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6181868249768775, 'aupr_all': 0.19303579902009044, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5590136054421768} best={'auroc_all': 0.6181868249768775, 'aupr_all': 0.19303579902009044, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:14,835 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.6195766875927545, 'aupr_all': 0.19380588816421507, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5600340136054421} best={'auroc_all': 0.6195766875927545, 'aupr_all': 0.19380588816421507, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:19,803 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6208352966962042, 'aupr_all': 0.19450521210745084, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5619897959183674} best={'auroc_all': 0.6208352966962042, 'aupr_all': 0.19450521210745084, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:24,699 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6219585878212489, 'aupr_all': 0.19512798159930983, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5619897959183674} best={'auroc_all': 0.6219585878212489, 'aupr_all': 0.19512798159930983, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:29,661 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.622958462873817, 'aupr_all': 0.19568368596232683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5630952380952381} best={'auroc_all': 0.622958462873817, 'aupr_all': 0.19568368596232683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:34,686 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6238205874266756, 'aupr_all': 0.19615643871403393, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5644557823129251} best={'auroc_all': 0.6238205874266756, 'aupr_all': 0.19615643871403393, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:39,707 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6245367155405152, 'aupr_all': 0.1965596767826564, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5662414965986395} best={'auroc_all': 0.6245367155405152, 'aupr_all': 0.1965596767826564, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:44,728 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6250957438332793, 'aupr_all': 0.19686717288750372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5667517006802721} best={'auroc_all': 0.6250957438332793, 'aupr_all': 0.19686717288750372, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:49,543 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6254903850048564, 'aupr_all': 0.19710644565431892, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5675170068027211} best={'auroc_all': 0.6254903850048564, 'aupr_all': 0.19710644565431892, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:54,335 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6258480867495313, 'aupr_all': 0.19735024463435138, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5679421768707482} best={'auroc_all': 0.6258480867495313, 'aupr_all': 0.19735024463435138, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:52:59,184 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6261945085747382, 'aupr_all': 0.19761648211830168, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5681122448979592} best={'auroc_all': 0.6261945085747382, 'aupr_all': 0.19761648211830168, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:04,126 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6265592122858018, 'aupr_all': 0.1979107881409339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5695578231292517} best={'auroc_all': 0.6265592122858018, 'aupr_all': 0.1979107881409339, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:08,929 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6269926998988736, 'aupr_all': 0.19826963879100531, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5702380952380952} best={'auroc_all': 0.6269926998988736, 'aupr_all': 0.19826963879100531, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:13,885 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6276071322000896, 'aupr_all': 0.1987206425990674, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5705782312925171} best={'auroc_all': 0.6276071322000896, 'aupr_all': 0.1987206425990674, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:18,991 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6283442744241376, 'aupr_all': 0.1992589994919084, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.571343537414966} best={'auroc_all': 0.6283442744241376, 'aupr_all': 0.1992589994919084, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:23,885 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6292700242916299, 'aupr_all': 0.1999139979643658, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5711734693877552} best={'auroc_all': 0.6292700242916299, 'aupr_all': 0.1999139979643658, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:28,610 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6303456646849891, 'aupr_all': 0.20067641982991574, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5715136054421769} best={'auroc_all': 0.6303456646849891, 'aupr_all': 0.20067641982991574, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:33,287 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.631530973813122, 'aupr_all': 0.20152119520605874, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5726190476190476} best={'auroc_all': 0.631530973813122, 'aupr_all': 0.20152119520605874, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:38,055 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6328286387396471, 'aupr_all': 0.20246841283092407, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5749149659863946} best={'auroc_all': 0.6328286387396471, 'aupr_all': 0.20246841283092407, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:43,105 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6342471968958778, 'aupr_all': 0.20352777984116155, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5750850340136054} best={'auroc_all': 0.6342471968958778, 'aupr_all': 0.20352777984116155, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:47,962 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6357817134453446, 'aupr_all': 0.20469847823225315, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5760204081632654} best={'auroc_all': 0.6357817134453446, 'aupr_all': 0.20469847823225315, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:52,802 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6373444143977771, 'aupr_all': 0.2059380304604078, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5767857142857143} best={'auroc_all': 0.6373444143977771, 'aupr_all': 0.2059380304604078, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:53:57,700 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6388780503129488, 'aupr_all': 0.20722106299187512, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.577891156462585} best={'auroc_all': 0.6388780503129488, 'aupr_all': 0.20722106299187512, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-21 19:54:02,634 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.640338242559562, 'aupr_all': 0.20850570626654652, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5796768707482993} best={'auroc_all': 0.640338242559562, 'aupr_all': 0.20850570626654652, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
