2026-08-10 05:22:49,924 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 6, 'train_seed': None, 'epochs': None, 'set': ['sim_shuffle=true'], 'tag': 'C_simplacebo', 'rotations': None}
2026-08-10 05:23:22,308 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.4920188503855868, 'aupr_all': 0.1522953097096477, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49702380952380953} best={'auroc_all': 0.5116363772398215, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:23:31,485 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.49693678853011314, 'aupr_all': 0.15360203083386212, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49940476190476196} best={'auroc_all': 0.5116363772398215, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:23:39,259 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.5001593804380964, 'aupr_all': 0.15482546062184283, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5018707482993197} best={'auroc_all': 0.5116363772398215, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:23:47,871 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5030084417644587, 'aupr_all': 0.15553939110413603, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5020408163265306} best={'auroc_all': 0.5116363772398215, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:23:55,974 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.505597445009356, 'aupr_all': 0.15601134224113725, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5022108843537415} best={'auroc_all': 0.5116363772398215, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:24:04,394 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.5078880733435267, 'aupr_all': 0.15690203741992298, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5027210884353741} best={'auroc_all': 0.5116363772398215, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:24:12,757 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.5105384171805158, 'aupr_all': 0.1576352070898069, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5036564625850339} best={'auroc_all': 0.5116363772398215, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:24:20,853 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5128993443540137, 'aupr_all': 0.15787904457715818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5017857142857143} best={'auroc_all': 0.5128993443540137, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:24:28,811 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5146433902829063, 'aupr_all': 0.1579290705244683, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5039115646258504} best={'auroc_all': 0.5146433902829063, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:24:36,546 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5169212627627413, 'aupr_all': 0.15810843242641887, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5031462585034013} best={'auroc_all': 0.5169212627627413, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:24:44,863 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5188642314570666, 'aupr_all': 0.1583634811685804, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5020408163265306} best={'auroc_all': 0.5188642314570666, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:24:53,440 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5205874911321768, 'aupr_all': 0.15862457484451223, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5022108843537416} best={'auroc_all': 0.5205874911321768, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:25:01,434 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5220591152025422, 'aupr_all': 0.1588431166135581, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5031462585034014} best={'auroc_all': 0.5220591152025422, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:25:09,668 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5233376176089154, 'aupr_all': 0.15900694251618613, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5027210884353741} best={'auroc_all': 0.5233376176089154, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:25:17,617 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5245211983126274, 'aupr_all': 0.15917586526227012, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5023809523809524} best={'auroc_all': 0.5245211983126274, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:25:25,781 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5255788442066132, 'aupr_all': 0.1592842398199689, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5023809523809524} best={'auroc_all': 0.5255788442066132, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:25:33,796 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5265412912752576, 'aupr_all': 0.1594161452504776, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.504421768707483} best={'auroc_all': 0.5265412912752576, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:25:41,507 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5273995032664225, 'aupr_all': 0.15952111101054137, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5040816326530613} best={'auroc_all': 0.5273995032664225, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:25:50,063 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.528147295212436, 'aupr_all': 0.1596322790994029, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5037414965986395} best={'auroc_all': 0.528147295212436, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:25:57,866 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5288057674394514, 'aupr_all': 0.15974210545615058, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5040816326530613} best={'auroc_all': 0.5288057674394514, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:26:05,988 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5293868629086089, 'aupr_all': 0.1598520305020566, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5039965986394557} best={'auroc_all': 0.5293868629086089, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:26:14,198 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5298452381911314, 'aupr_all': 0.15994429455781473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.504421768707483} best={'auroc_all': 0.5298452381911314, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:26:22,588 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5302155746772668, 'aupr_all': 0.1600333699888286, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5048469387755101} best={'auroc_all': 0.5302155746772668, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:26:30,877 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5304714615492034, 'aupr_all': 0.16010179751458972, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5049319727891155} best={'auroc_all': 0.5304714615492034, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:26:38,938 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5306440371324028, 'aupr_all': 0.16016256942785173, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5047619047619047} best={'auroc_all': 0.5306440371324028, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:26:46,704 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5308654766287992, 'aupr_all': 0.1602561808666942, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5048469387755101} best={'auroc_all': 0.5308654766287992, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:26:54,960 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5310315346971103, 'aupr_all': 0.16036359270573938, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5056972789115646} best={'auroc_all': 0.5310315346971103, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:27:03,102 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5310492377044793, 'aupr_all': 0.16041978891116732, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5059523809523809} best={'auroc_all': 0.5310492377044793, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:27:11,224 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5310492479682822, 'aupr_all': 0.1604770151925192, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5062074829931973} best={'auroc_all': 0.5310492479682822, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:27:19,329 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.531027174633607, 'aupr_all': 0.1605449717755177, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5070578231292517} best={'auroc_all': 0.5310492479682822, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:27:27,716 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5310506643730926, 'aupr_all': 0.16063556202157797, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5077380952380952} best={'auroc_all': 0.5310506643730926, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:27:35,904 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.5310987112875729, 'aupr_all': 0.16076339728711483, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5082482993197279} best={'auroc_all': 0.5310987112875729, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:27:43,820 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5311071481336174, 'aupr_all': 0.16090094183764167, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5078231292517007} best={'auroc_all': 0.5311071481336174, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:27:51,831 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5311894001978876, 'aupr_all': 0.1610556604160426, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.507312925170068} best={'auroc_all': 0.5311894001978876, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:27:59,878 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.5313423780756892, 'aupr_all': 0.161265634024502, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5079081632653061} best={'auroc_all': 0.5313423780756892, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:28:07,587 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5315040227087215, 'aupr_all': 0.16145986365301862, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5085459183673469} best={'auroc_all': 0.5315040227087215, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:28:15,415 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5317161344609755, 'aupr_all': 0.1616769943242238, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.508078231292517} best={'auroc_all': 0.5317161344609755, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:28:23,031 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5319687861822149, 'aupr_all': 0.16190526452866003, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.508843537414966} best={'auroc_all': 0.5319687861822149, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:28:30,981 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5322072348528992, 'aupr_all': 0.16213017355670015, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5095238095238095} best={'auroc_all': 0.5322072348528992, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:28:38,971 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5324062171483892, 'aupr_all': 0.16234701396003637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5105442176870748} best={'auroc_all': 0.5324062171483892, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:28:46,760 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.5326525176283484, 'aupr_all': 0.16256096491136562, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5113095238095238} best={'auroc_all': 0.5326525176283484, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:28:54,311 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5328997870113084, 'aupr_all': 0.1627489517572294, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5107993197278912} best={'auroc_all': 0.5328997870113084, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:29:02,235 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5331237390866728, 'aupr_all': 0.16291364756275664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5108843537414967} best={'auroc_all': 0.5331237390866728, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:29:09,945 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5333301564810369, 'aupr_all': 0.16304565656741718, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5107142857142857} best={'auroc_all': 0.5333301564810369, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:29:17,527 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5335080199755282, 'aupr_all': 0.1631453560823674, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5107993197278912} best={'auroc_all': 0.5335080199755282, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:29:25,218 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5336270554568958, 'aupr_all': 0.16320705887412026, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5108843537414967} best={'auroc_all': 0.5336270554568958, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:29:33,479 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.533642467583441, 'aupr_all': 0.16322165251111748, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5105442176870748} best={'auroc_all': 0.533642467583441, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:29:41,597 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.533638004881908, 'aupr_all': 0.163203190178322, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5113945578231291} best={'auroc_all': 0.533642467583441, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:29:49,677 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.533633993787706, 'aupr_all': 0.16315748082472076, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5113945578231293} best={'auroc_all': 0.533642467583441, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:29:57,803 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5336467558003234, 'aupr_all': 0.16313358044851886, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.510969387755102} best={'auroc_all': 0.5336467558003234, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:30:06,202 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5337652616694575, 'aupr_all': 0.16313194477426424, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5107142857142857} best={'auroc_all': 0.5337652616694575, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:30:14,123 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.533961992086575, 'aupr_all': 0.1631656892506203, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5099489795918367} best={'auroc_all': 0.533961992086575, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:30:22,167 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5342354300615967, 'aupr_all': 0.1632307846670715, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5102891156462586} best={'auroc_all': 0.5342354300615967, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:30:30,073 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5345664705516672, 'aupr_all': 0.16331204778725966, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5107142857142857} best={'auroc_all': 0.5345664705516672, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:30:38,077 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5349423679662538, 'aupr_all': 0.1634159014957142, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5108843537414967} best={'auroc_all': 0.5349423679662538, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:30:45,911 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5353502925516396, 'aupr_all': 0.16353478263310695, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5119047619047619} best={'auroc_all': 0.5353502925516396, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:30:54,096 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5357933029211104, 'aupr_all': 0.16366418156087637, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5123299319727891} best={'auroc_all': 0.5357933029211104, 'aupr_all': 0.1637531058298054, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:31:01,821 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.5362490609338745, 'aupr_all': 0.16382672241926044, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5121598639455782} best={'auroc_all': 0.5362490609338745, 'aupr_all': 0.16382672241926044, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:31:09,781 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5367522972464344, 'aupr_all': 0.16401890090340754, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5113095238095238} best={'auroc_all': 0.5367522972464344, 'aupr_all': 0.16401890090340754, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:31:17,640 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5373761045052865, 'aupr_all': 0.1642581404454781, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5110544217687074} best={'auroc_all': 0.5373761045052865, 'aupr_all': 0.1642581404454781, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:31:25,529 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5380675276453686, 'aupr_all': 0.1645316342519066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5110544217687074} best={'auroc_all': 0.5380675276453686, 'aupr_all': 0.1645316342519066, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 05:31:33,730 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5388552108880196, 'aupr_all': 0.16484994257526528, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5114795918367346} best={'auroc_all': 0.5388552108880196, 'aupr_all': 0.16484994257526528, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
