2026-08-20 04:57:31,197 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['K_p=4'], 'tag': 'T_Kp4', 'rotations': [3]}
2026-08-20 04:57:31,197 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 4, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-20 04:57:31,751 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['K_p=4'], 'tag': 'T_Kp4', 'rotations': [6]}
2026-08-20 04:57:31,751 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 4, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-20 04:57:36,964 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.787161101086561, 'aupr_all': 0.5482752643992926, 'auroc_unknown': 0.7727415760855898, 'aupr_unknown': 0.4821039196352419, 'val_auc': 0.9333333333333333} best={'auroc_all': 0.787161101086561, 'aupr_all': 0.5482752643992926, 'auroc_unknown': 0.7727415760855898, 'aupr_unknown': 0.4821039196352419}
2026-08-20 04:57:37,407 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7609945692645302, 'aupr_all': 0.4999098580862634, 'auroc_unknown': 0.7568743895504912, 'aupr_unknown': 0.4805409529401958, 'val_auc': 0.8652482269503546} best={'auroc_all': 0.7609945692645302, 'aupr_all': 0.4999098580862634, 'auroc_unknown': 0.7568743895504912, 'aupr_unknown': 0.4805409529401958}
2026-08-20 04:57:41,321 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7747887661462844, 'aupr_all': 0.5345037835381325, 'auroc_unknown': 0.7593348691457631, 'aupr_unknown': 0.4630007377275206, 'val_auc': 0.9456264775413712} best={'auroc_all': 0.787161101086561, 'aupr_all': 0.5482752643992926, 'auroc_unknown': 0.7727415760855898, 'aupr_unknown': 0.4821039196352419}
2026-08-20 04:57:41,902 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6922414122212017, 'aupr_all': 0.37515535995946125, 'auroc_unknown': 0.693055714599872, 'aupr_unknown': 0.36220916802657993, 'val_auc': 0.7037825059101654} best={'auroc_all': 0.7609945692645302, 'aupr_all': 0.4999098580862634, 'auroc_unknown': 0.7568743895504912, 'aupr_unknown': 0.4805409529401958}
2026-08-20 04:57:45,648 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.766910736224114, 'aupr_all': 0.5256208216595801, 'auroc_unknown': 0.7496442515177885, 'aupr_unknown': 0.4488298369623094, 'val_auc': 0.9309692671394798} best={'auroc_all': 0.787161101086561, 'aupr_all': 0.5482752643992926, 'auroc_unknown': 0.7727415760855898, 'aupr_unknown': 0.4821039196352419}
2026-08-20 04:57:46,222 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.733997084780096, 'aupr_all': 0.475963215006534, 'auroc_unknown': 0.7305205834163775, 'aupr_unknown': 0.4589821359538712, 'val_auc': 0.8238770685579196} best={'auroc_all': 0.7609945692645302, 'aupr_all': 0.4999098580862634, 'auroc_unknown': 0.7568743895504912, 'aupr_unknown': 0.4805409529401958}
2026-08-20 04:57:49,986 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7628648727960491, 'aupr_all': 0.5358282014576787, 'auroc_unknown': 0.7452926577770624, 'aupr_unknown': 0.46311074184766, 'val_auc': 0.951063829787234} best={'auroc_all': 0.787161101086561, 'aupr_all': 0.5482752643992926, 'auroc_unknown': 0.7727415760855898, 'aupr_unknown': 0.4821039196352419}
