2026-09-02 12:04:27,435 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 3, 'train_seed': None, 'epochs': None, 'set': ['use_atlas_gate=false'], 'tag': 'C_nogate', 'rotations': [3]}
2026-09-02 12:04:27,435 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': False, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-09-02 12:04:27,544 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 3, 'train_seed': None, 'epochs': None, 'set': ['use_atlas_gate=false'], 'tag': 'C_nogate', 'rotations': [5]}
2026-09-02 12:04:27,544 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': False, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 200, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-09-02 12:04:29,452 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.47553283016956915, 'aupr_all': 0.1443508738831169, 'auroc_unknown': 0.46361207806676696, 'aupr_unknown': 0.11184433775046713, 'val_auc': 0.4870689655172414} best={'auroc_all': 0.47553283016956915, 'aupr_all': 0.1443508738831169, 'auroc_unknown': 0.46361207806676696, 'aupr_unknown': 0.11184433775046713}
2026-09-02 12:04:29,702 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4619151060687906, 'aupr_all': 0.13869140679693084, 'auroc_unknown': 0.4551637611708113, 'aupr_unknown': 0.12306386751118073, 'val_auc': 0.5971264367816091} best={'auroc_all': 0.4619151060687906, 'aupr_all': 0.13869140679693084, 'auroc_unknown': 0.4551637611708113, 'aupr_unknown': 0.12306386751118073}
2026-09-02 12:04:30,342 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4596518003144192, 'aupr_all': 0.14030070399454475, 'auroc_unknown': 0.44664813532095937, 'aupr_unknown': 0.10784796145700107, 'val_auc': 0.45488505747126434} best={'auroc_all': 0.47553283016956915, 'aupr_all': 0.1443508738831169, 'auroc_unknown': 0.46361207806676696, 'aupr_unknown': 0.11184433775046713}
2026-09-02 12:04:30,606 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4603500051742664, 'aupr_all': 0.14097861629715103, 'auroc_unknown': 0.4501651418445303, 'aupr_unknown': 0.12527434834531398, 'val_auc': 0.5818965517241379} best={'auroc_all': 0.4619151060687906, 'aupr_all': 0.14097861629715103, 'auroc_unknown': 0.4551637611708113, 'aupr_unknown': 0.12527434834531398}
2026-09-02 12:04:31,263 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4507474521325317, 'aupr_all': 0.13763218573859298, 'auroc_unknown': 0.4397967356097944, 'aupr_unknown': 0.10599843801029996, 'val_auc': 0.4224137931034483} best={'auroc_all': 0.47553283016956915, 'aupr_all': 0.1443508738831169, 'auroc_unknown': 0.46361207806676696, 'aupr_unknown': 0.11184433775046713}
2026-09-02 12:04:31,505 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.46614768346994373, 'aupr_all': 0.14237908479395728, 'auroc_unknown': 0.45529845978176237, 'aupr_unknown': 0.1265052039545752, 'val_auc': 0.5801724137931035} best={'auroc_all': 0.46614768346994373, 'aupr_all': 0.14237908479395728, 'auroc_unknown': 0.45529845978176237, 'aupr_unknown': 0.1265052039545752}
2026-09-02 12:04:32,156 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4536779538455441, 'aupr_all': 0.13801272117186575, 'auroc_unknown': 0.44172889957124417, 'aupr_unknown': 0.10613459954298386, 'val_auc': 0.45229885057471264} best={'auroc_all': 0.47553283016956915, 'aupr_all': 0.1443508738831169, 'auroc_unknown': 0.46361207806676696, 'aupr_unknown': 0.11184433775046713}
