2026-08-18 10:13:56,576 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['use_atlas_gate=false', 'use_pl=false'], 'tag': 'ab_NOALLOC', 'rotations': [0]}
2026-08-18 10:13:56,577 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': False, 'use_conformal': True, 'use_pl': False, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-18 10:14:02,621 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302, 'val_auc': 0.9706855791962175} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-18 10:14:06,949 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7817601525591886, 'aupr_all': 0.598642407975271, 'auroc_unknown': 0.7519403626107233, 'aupr_unknown': 0.48506157136402434, 'val_auc': 0.9756501182033097} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-18 10:14:11,255 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7745068021031164, 'aupr_all': 0.5893573832178033, 'auroc_unknown': 0.7442624293037393, 'aupr_unknown': 0.4717327682021178, 'val_auc': 0.981323877068558} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-18 10:14:15,620 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7734381702464506, 'aupr_all': 0.5882977223180933, 'auroc_unknown': 0.7418886768008621, 'aupr_unknown': 0.4688820764248427, 'val_auc': 0.9865248226950355} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-18 10:14:20,035 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7746399142268526, 'aupr_all': 0.5900355989144661, 'auroc_unknown': 0.743457953020116, 'aupr_unknown': 0.4708117139564122, 'val_auc': 0.988179669030733} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-18 10:14:24,494 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7753280588305911, 'aupr_all': 0.5959455125086248, 'auroc_unknown': 0.7440437037854541, 'aupr_unknown': 0.4807417193164138, 'val_auc': 0.9865248226950354} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-18 10:14:28,868 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7842879490291876, 'aupr_all': 0.6104224489859785, 'auroc_unknown': 0.754163445024772, 'aupr_unknown': 0.5009817188683275, 'val_auc': 0.9867612293144209} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6148450231660507, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5071251517055302}
2026-08-18 10:14:33,221 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.794528272987484, 'aupr_all': 0.6241758611489348, 'auroc_unknown': 0.76508189974573, 'aupr_unknown': 0.5170128447226445, 'val_auc': 0.9853427895981088} best={'auroc_all': 0.7957168529423805, 'aupr_all': 0.6241758611489348, 'auroc_unknown': 0.7693029456073042, 'aupr_unknown': 0.5170128447226445}
2026-08-18 10:14:37,597 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.8025218078043077, 'aupr_all': 0.638882241883652, 'auroc_unknown': 0.77425749830242, 'aupr_unknown': 0.5368320072241372, 'val_auc': 0.9910165484633571} best={'auroc_all': 0.8025218078043077, 'aupr_all': 0.638882241883652, 'auroc_unknown': 0.77425749830242, 'aupr_unknown': 0.5368320072241372}
2026-08-18 10:14:41,994 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.8107910052265137, 'aupr_all': 0.6520706211596324, 'auroc_unknown': 0.7835978477565575, 'aupr_unknown': 0.5543075737454837, 'val_auc': 0.9933806146572104} best={'auroc_all': 0.8107910052265137, 'aupr_all': 0.6520706211596324, 'auroc_unknown': 0.7835978477565575, 'aupr_unknown': 0.5543075737454837}
2026-08-18 10:14:46,363 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.818113340327776, 'aupr_all': 0.6630704470399068, 'auroc_unknown': 0.7911161623218221, 'aupr_unknown': 0.5656325658517298, 'val_auc': 0.9964539007092199} best={'auroc_all': 0.818113340327776, 'aupr_all': 0.6630704470399068, 'auroc_unknown': 0.7911161623218221, 'aupr_unknown': 0.5656325658517298}
2026-08-18 10:14:50,763 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.8288397673159602, 'aupr_all': 0.6813096400344676, 'auroc_unknown': 0.8033907783207739, 'aupr_unknown': 0.5889409528922851, 'val_auc': 0.9995271867612293} best={'auroc_all': 0.8288397673159602, 'aupr_all': 0.6813096400344676, 'auroc_unknown': 0.8033907783207739, 'aupr_unknown': 0.5889409528922851}
2026-08-18 10:14:55,106 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.8354717776080017, 'aupr_all': 0.6912854039618159, 'auroc_unknown': 0.8108555314472299, 'aupr_unknown': 0.6012062535189044, 'val_auc': 0.9933806146572104} best={'auroc_all': 0.8354717776080017, 'aupr_all': 0.6912854039618159, 'auroc_unknown': 0.8108555314472299, 'aupr_unknown': 0.6012062535189044}
2026-08-18 10:14:59,552 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.8443018581882124, 'aupr_all': 0.703388183646861, 'auroc_unknown': 0.820554903464912, 'aupr_unknown': 0.6145697743960039, 'val_auc': 0.9983451536643027} best={'auroc_all': 0.8443018581882124, 'aupr_all': 0.703388183646861, 'auroc_unknown': 0.820554903464912, 'aupr_unknown': 0.6145697743960039}
