2026-08-09 06:48:59,873 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['use_atlas_gate=false'], 'tag': 'C_nogate', 'rotations': None}
2026-08-09 06:50:18,835 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5109291026824269, 'aupr_all': 0.15513030711201356, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.464030612244898} best={'auroc_all': 0.5109291026824269, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:50:24,926 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5114189919455997, 'aupr_all': 0.1551910221020102, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46573129251700685} best={'auroc_all': 0.5114189919455997, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:50:31,303 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5120098503441457, 'aupr_all': 0.15530006683373918, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46785714285714286} best={'auroc_all': 0.5120098503441457, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:50:37,567 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.512711210898267, 'aupr_all': 0.1554830121715744, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4697278911564626} best={'auroc_all': 0.512711210898267, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:50:43,735 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5135408710423197, 'aupr_all': 0.155713537457821, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47032312925170067} best={'auroc_all': 0.5135408710423197, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:50:49,768 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.5144292483504241, 'aupr_all': 0.1559856557113822, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4708333333333333} best={'auroc_all': 0.5144292483504241, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:50:55,958 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5153188922118156, 'aupr_all': 0.15628469995839345, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4720238095238095} best={'auroc_all': 0.5153188922118156, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:51:02,338 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5161610762482568, 'aupr_all': 0.1565834664350482, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47270408163265304} best={'auroc_all': 0.5161610762482568, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:51:09,094 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5169231574607702, 'aupr_all': 0.1568790463426665, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47312925170068026} best={'auroc_all': 0.5169231574607702, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:51:15,499 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5176348721393313, 'aupr_all': 0.1571675305097962, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47355442176870743} best={'auroc_all': 0.5176348721393313, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:51:21,809 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5182764829908215, 'aupr_all': 0.15745419413893771, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47329931972789113} best={'auroc_all': 0.5182764829908215, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:51:28,193 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5188650217698956, 'aupr_all': 0.15772752210779453, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4733843537414966} best={'auroc_all': 0.5188650217698956, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:51:34,565 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5194285127641927, 'aupr_all': 0.15801162624513043, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47346938775510206} best={'auroc_all': 0.5194285127641927, 'aupr_all': 0.15804618281965366, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:51:40,915 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5199669970289247, 'aupr_all': 0.15829057890078285, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4733843537414967} best={'auroc_all': 0.5199669970289247, 'aupr_all': 0.15829057890078285, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:51:47,549 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5204883612702965, 'aupr_all': 0.1585779471374733, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4722789115646259} best={'auroc_all': 0.5204883612702965, 'aupr_all': 0.1585779471374733, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:51:53,852 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5209769018697586, 'aupr_all': 0.15887520168462127, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47151360544217685} best={'auroc_all': 0.5209769018697586, 'aupr_all': 0.15887520168462127, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:52:00,233 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5214385636219933, 'aupr_all': 0.15918232971769536, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47125850340136055} best={'auroc_all': 0.5214385636219933, 'aupr_all': 0.15918232971769536, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:52:06,567 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.521877887233436, 'aupr_all': 0.15949501837541408, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4703231292517007} best={'auroc_all': 0.521877887233436, 'aupr_all': 0.15949501837541408, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:52:13,076 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.5223182413306973, 'aupr_all': 0.15980776979818212, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4691326530612245} best={'auroc_all': 0.5223182413306973, 'aupr_all': 0.15980776979818212, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:52:19,936 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.5227344364885191, 'aupr_all': 0.160110724532818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46870748299319726} best={'auroc_all': 0.5227344364885191, 'aupr_all': 0.160110724532818, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:52:26,266 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.5231386496827495, 'aupr_all': 0.16041166160958167, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46785714285714286} best={'auroc_all': 0.5231386496827495, 'aupr_all': 0.16041166160958167, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:52:32,679 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.5235049853384859, 'aupr_all': 0.16069867290129028, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46683673469387754} best={'auroc_all': 0.5235049853384859, 'aupr_all': 0.16069867290129028, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:52:38,962 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.5238190577094803, 'aupr_all': 0.16096581192804413, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4664115646258503} best={'auroc_all': 0.5238190577094803, 'aupr_all': 0.16096581192804413, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:52:45,595 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.524100275647156, 'aupr_all': 0.1612087575967628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4652210884353742} best={'auroc_all': 0.524100275647156, 'aupr_all': 0.1612087575967628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:52:51,794 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.5244016619576749, 'aupr_all': 0.1614787288732473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46369047619047626} best={'auroc_all': 0.5244016619576749, 'aupr_all': 0.1614787288732473, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:52:58,167 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.5247425577513607, 'aupr_all': 0.16175644786103766, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4638605442176871} best={'auroc_all': 0.5247425577513607, 'aupr_all': 0.16175644786103766, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:53:04,388 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.525143646643966, 'aupr_all': 0.16204740615729513, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46292517006802725} best={'auroc_all': 0.525143646643966, 'aupr_all': 0.16204740615729513, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:53:10,853 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.5255839617387759, 'aupr_all': 0.1623626415993079, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4631802721088435} best={'auroc_all': 0.5255839617387759, 'aupr_all': 0.1623626415993079, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:53:17,465 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.5260544626781315, 'aupr_all': 0.1626819777119418, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4627551020408164} best={'auroc_all': 0.5260544626781315, 'aupr_all': 0.1626819777119418, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:53:23,682 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.5265790210149888, 'aupr_all': 0.16303078568858279, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4620748299319728} best={'auroc_all': 0.5265790210149888, 'aupr_all': 0.16303078568858279, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:53:30,250 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.5271343933411337, 'aupr_all': 0.16338376019265455, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46173469387755095} best={'auroc_all': 0.5271343933411337, 'aupr_all': 0.16338376019265455, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:53:36,578 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.5277257751936314, 'aupr_all': 0.16374906291305252, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46130952380952384} best={'auroc_all': 0.5277257751936314, 'aupr_all': 0.16374906291305252, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:53:42,925 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.528309504354632, 'aupr_all': 0.1641111120495826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4613095238095237} best={'auroc_all': 0.528309504354632, 'aupr_all': 0.1641111120495826, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:53:49,311 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.5289007425138881, 'aupr_all': 0.16446085266735722, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4615646258503402} best={'auroc_all': 0.5289007425138881, 'aupr_all': 0.16446085266735722, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:53:55,501 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.5295028377239295, 'aupr_all': 0.1648124822312452, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46232993197278915} best={'auroc_all': 0.5295028377239295, 'aupr_all': 0.1648124822312452, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:54:01,797 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.5301152357393961, 'aupr_all': 0.16516946091976645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4623299319727891} best={'auroc_all': 0.5301152357393961, 'aupr_all': 0.16516946091976645, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:54:08,074 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.5307097049438284, 'aupr_all': 0.16551162143389747, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4625} best={'auroc_all': 0.5307097049438284, 'aupr_all': 0.16551162143389747, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:54:14,589 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.5312550290068621, 'aupr_all': 0.16583756929714227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46288265306122445} best={'auroc_all': 0.5312550290068621, 'aupr_all': 0.16583756929714227, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:54:21,393 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.5317444584516616, 'aupr_all': 0.16614884802980628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46352040816326534} best={'auroc_all': 0.5317444584516616, 'aupr_all': 0.16614884802980628, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:54:27,622 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.5321607911444433, 'aupr_all': 0.16641528946475845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4638605442176871} best={'auroc_all': 0.5321607911444433, 'aupr_all': 0.16641528946475845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:54:34,025 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.5325793120800191, 'aupr_all': 0.16667912180412311, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46403061224489794} best={'auroc_all': 0.5325793120800191, 'aupr_all': 0.16667912180412311, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:54:40,281 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.5330188040178305, 'aupr_all': 0.16694871513700515, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46420068027210887} best={'auroc_all': 0.5330188040178305, 'aupr_all': 0.16694871513700515, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:54:46,659 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.5335092085239127, 'aupr_all': 0.16723631470638153, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4648809523809524} best={'auroc_all': 0.5335092085239127, 'aupr_all': 0.16723631470638153, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:54:53,328 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.5340886679428761, 'aupr_all': 0.16756595559890664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46471088435374147} best={'auroc_all': 0.5340886679428761, 'aupr_all': 0.16756595559890664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:54:59,692 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.5347300960986734, 'aupr_all': 0.16792640097921033, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46522108843537413} best={'auroc_all': 0.5347300960986734, 'aupr_all': 0.16792640097921033, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:55:05,891 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.5354237731698887, 'aupr_all': 0.16830185616942114, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4658588435374149} best={'auroc_all': 0.5354237731698887, 'aupr_all': 0.16830185616942114, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:55:12,056 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.5361665584328116, 'aupr_all': 0.16870662413204943, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4670068027210884} best={'auroc_all': 0.5361665584328116, 'aupr_all': 0.16870662413204943, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:55:18,466 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.5369492842586263, 'aupr_all': 0.16913290440557188, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.467687074829932} best={'auroc_all': 0.5369492842586263, 'aupr_all': 0.16913290440557188, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:55:24,964 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.5377353314510833, 'aupr_all': 0.16956402958811095, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46845238095238095} best={'auroc_all': 0.5377353314510833, 'aupr_all': 0.16956402958811095, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:55:31,306 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.538519779543037, 'aupr_all': 0.1700003255871629, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46938775510204084} best={'auroc_all': 0.538519779543037, 'aupr_all': 0.1700003255871629, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:55:37,516 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.5393437884371723, 'aupr_all': 0.17044836624430482, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.46938775510204084} best={'auroc_all': 0.5393437884371723, 'aupr_all': 0.17044836624430482, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:55:43,711 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.5401242192766422, 'aupr_all': 0.17089445947011672, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4699829931972789} best={'auroc_all': 0.5401242192766422, 'aupr_all': 0.17089445947011672, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:55:50,028 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.5408860993186173, 'aupr_all': 0.17132140862098635, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.470578231292517} best={'auroc_all': 0.5408860993186173, 'aupr_all': 0.17132140862098635, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 06:55:56,485 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.5416307731212875, 'aupr_all': 0.1717569986512367, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4710034013605442} best={'auroc_all': 0.5416307731212875, 'aupr_all': 0.1717569986512367, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
