2026-08-20 22:16:10,384 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['drop_out=0.3'], 'tag': 'T_drop0.3', 'rotations': [9]}
2026-08-20 22:16:10,384 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.3, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-20 22:16:16,092 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7588133242752082, 'aupr_all': 0.4847939576343634, 'auroc_unknown': 0.7566556120589474, 'aupr_unknown': 0.470847014963829, 'val_auc': 0.9858156028368794} best={'auroc_all': 0.7588133242752082, 'aupr_all': 0.4847939576343634, 'auroc_unknown': 0.7566556120589474, 'aupr_unknown': 0.470847014963829}
2026-08-20 22:16:20,414 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7514301550015707, 'aupr_all': 0.4719544667910105, 'auroc_unknown': 0.749361910956783, 'aupr_unknown': 0.4580874796945698, 'val_auc': 0.9869976359338062} best={'auroc_all': 0.7588133242752082, 'aupr_all': 0.4847939576343634, 'auroc_unknown': 0.7566556120589474, 'aupr_unknown': 0.470847014963829}
2026-08-20 22:16:24,755 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7491181528784003, 'aupr_all': 0.4686802813289008, 'auroc_unknown': 0.7468876845355741, 'aupr_unknown': 0.45499270763869226, 'val_auc': 0.9895981087470449} best={'auroc_all': 0.7588133242752082, 'aupr_all': 0.4847939576343634, 'auroc_unknown': 0.7566556120589474, 'aupr_unknown': 0.470847014963829}
2026-08-20 22:16:29,093 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7472844436819347, 'aupr_all': 0.46411312353158257, 'auroc_unknown': 0.7449171972274803, 'aupr_unknown': 0.4500864771553027, 'val_auc': 0.9832151300236407} best={'auroc_all': 0.7588133242752082, 'aupr_all': 0.4847939576343634, 'auroc_unknown': 0.7566556120589474, 'aupr_unknown': 0.470847014963829}
2026-08-20 22:16:33,619 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7460916872996591, 'aupr_all': 0.4612992645272064, 'auroc_unknown': 0.7438766805348369, 'aupr_unknown': 0.4480128388143413, 'val_auc': 0.9877068557919622} best={'auroc_all': 0.7588133242752082, 'aupr_all': 0.4847939576343634, 'auroc_unknown': 0.7566556120589474, 'aupr_unknown': 0.470847014963829}
2026-08-20 22:16:45,363 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7500929347083652, 'aupr_all': 0.46858611351238977, 'auroc_unknown': 0.7480450615710544, 'aupr_unknown': 0.45504200461286526, 'val_auc': 0.98628841607565} best={'auroc_all': 0.7588133242752082, 'aupr_all': 0.4847939576343634, 'auroc_unknown': 0.7566556120589474, 'aupr_unknown': 0.470847014963829}
2026-08-20 22:16:57,131 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7564401016141339, 'aupr_all': 0.47828907533684445, 'auroc_unknown': 0.7542208312266435, 'aupr_unknown': 0.46504104469136265, 'val_auc': 0.9891252955082743} best={'auroc_all': 0.7588133242752082, 'aupr_all': 0.4847939576343634, 'auroc_unknown': 0.7566556120589474, 'aupr_unknown': 0.470847014963829}
2026-08-20 22:17:08,860 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7630814766706514, 'aupr_all': 0.4926636493752504, 'auroc_unknown': 0.7611117843232569, 'aupr_unknown': 0.48055414409320546, 'val_auc': 0.9898345153664303} best={'auroc_all': 0.7630814766706514, 'aupr_all': 0.4926636493752504, 'auroc_unknown': 0.7611117843232569, 'aupr_unknown': 0.48055414409320546}
2026-08-20 22:17:20,518 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.7685610229855293, 'aupr_all': 0.49651170606998374, 'auroc_unknown': 0.7666773637755222, 'aupr_unknown': 0.48396143553073456, 'val_auc': 0.9905437352245864} best={'auroc_all': 0.7685610229855293, 'aupr_all': 0.49651170606998374, 'auroc_unknown': 0.7666773637755222, 'aupr_unknown': 0.48396143553073456}
