2026-08-10 09:59:32,937 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': ['sim_topk_frac=0.5'], 'tag': 'D_sim0.5', 'rotations': None}
2026-08-10 09:59:32,937 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 32, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 3, 'alpha_f': 0.2, 'drop_out': 0.2, 'input_dim': 32, 'lambda_f': 1.0, 'num_epochs': 400, 'use_atlas_loss': False, 'use_fview_gate': False, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 10, 'use_hybrid': False, 'sim_topk_frac': 0.5}
2026-08-10 09:59:48,881 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5395150523063517, 'aupr_all': 0.16623281165006443, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.49438775510204086} best={'auroc_all': 0.5395150523063517, 'aupr_all': 0.16623281165006443, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:59:50,552 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4772108843537415} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:59:52,344 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.5546880404533754, 'aupr_all': 0.17171965629802194, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4807823129251701} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:59:54,341 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.544991476814845, 'aupr_all': 0.16736866379604942, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44838435374149654} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:59:56,102 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.5422109017402049, 'aupr_all': 0.1693013176651439, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.47534013605442177} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:59:57,719 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.5365615649957746, 'aupr_all': 0.16618194335260292, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.458843537414966} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 09:59:59,400 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.5320497655349166, 'aupr_all': 0.16383764270378273, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44897959183673464} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:00:00,988 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.5300353402442884, 'aupr_all': 0.16161926080986547, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45977891156462586} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:00:02,674 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.5254955411289184, 'aupr_all': 0.15937938196029144, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.45858843537414967} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:00:04,443 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5254562574494169, 'aupr_all': 0.15763747537659634, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4446428571428571} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:00:11,963 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5217186833327507, 'aupr_all': 0.15605454349556921, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44540816326530613} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:00:19,385 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.522685299558163, 'aupr_all': 0.15621539619887376, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.445578231292517} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:00:27,067 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.5228908896900074, 'aupr_all': 0.15629220864519935, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.4363095238095238} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:00:34,796 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.5230586720772181, 'aupr_all': 0.15612781771102716, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.43775510204081636} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-10 10:00:42,283 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.52286124987978, 'aupr_all': 0.15573525637919824, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.44600340136054417} best={'auroc_all': 0.5565313907287986, 'aupr_all': 0.1749068417785022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
