2026-09-03 02:58:11,036 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['use_conformal=false'], 'tag': 'C_noconformal', 'rotations': [12]}
2026-09-03 02:58:11,036 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': False, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-09-03 02:58:16,600 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.770489824097894, 'aupr_all': 0.5441937749102351, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4683826652957761, 'val_auc': 0.988179669030733} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5441937749102351, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4683826652957761}
2026-09-03 02:58:20,887 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7564779930334615, 'aupr_all': 0.5312959296678353, 'auroc_unknown': 0.7361114804803283, 'aupr_unknown': 0.4527049234373344, 'val_auc': 0.9943262411347518} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5441937749102351, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4683826652957761}
2026-09-03 02:58:25,181 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.754859544631428, 'aupr_all': 0.5356457966450634, 'auroc_unknown': 0.7342557907196946, 'aupr_unknown': 0.4575446237507898, 'val_auc': 0.992434988179669} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5441937749102351, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4683826652957761}
2026-09-03 02:58:29,478 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7588982694963955, 'aupr_all': 0.5439399156923407, 'auroc_unknown': 0.7384385266199237, 'aupr_unknown': 0.46696095267104853, 'val_auc': 0.991725768321513} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5441937749102351, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4683826652957761}
2026-09-03 02:58:33,903 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7570879078168646, 'aupr_all': 0.5443280505802298, 'auroc_unknown': 0.7363785503141924, 'aupr_unknown': 0.46695686556254273, 'val_auc': 0.9976359338061466} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5443280505802298, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4683826652957761}
2026-09-03 02:58:45,511 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7611845323160268, 'aupr_all': 0.5601858725364247, 'auroc_unknown': 0.740575727575121, 'aupr_unknown': 0.4854685334841657, 'val_auc': 0.9966903073286052} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5601858725364247, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.4854685334841657}
2026-09-03 02:58:57,171 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7672328638838843, 'aupr_all': 0.5773947774714654, 'auroc_unknown': 0.747020147153351, 'aupr_unknown': 0.5075090974447117, 'val_auc': 0.9976359338061466} best={'auroc_all': 0.770489824097894, 'aupr_all': 0.5773947774714654, 'auroc_unknown': 0.7513448880945082, 'aupr_unknown': 0.5075090974447117}
2026-09-03 02:59:08,727 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.7725502746644944, 'aupr_all': 0.5902786279056362, 'auroc_unknown': 0.7527210724943262, 'aupr_unknown': 0.5244007579989732, 'val_auc': 0.9985815602836879} best={'auroc_all': 0.7725502746644944, 'aupr_all': 0.5902786279056362, 'auroc_unknown': 0.7527210724943262, 'aupr_unknown': 0.5244007579989732}
2026-09-03 02:59:20,316 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.7759057028931877, 'aupr_all': 0.5986752812386291, 'auroc_unknown': 0.756327167571468, 'aupr_unknown': 0.5351134623061095, 'val_auc': 0.9985815602836879} best={'auroc_all': 0.7759057028931877, 'aupr_all': 0.5986752812386291, 'auroc_unknown': 0.756327167571468, 'aupr_unknown': 0.5351134623061095}
2026-09-03 02:59:31,889 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.7769415304766508, 'aupr_all': 0.601103910415526, 'auroc_unknown': 0.7574344656771808, 'aupr_unknown': 0.5379883635114852, 'val_auc': 0.9997635933806146} best={'auroc_all': 0.7769415304766508, 'aupr_all': 0.601103910415526, 'auroc_unknown': 0.7574344656771808, 'aupr_unknown': 0.5379883635114852}
2026-09-03 02:59:43,480 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.7797589631053118, 'aupr_all': 0.6060468646262396, 'auroc_unknown': 0.7604674123520299, 'aupr_unknown': 0.5437394785043207, 'val_auc': 0.9990543735224586} best={'auroc_all': 0.7797589631053118, 'aupr_all': 0.6060468646262396, 'auroc_unknown': 0.7604674123520299, 'aupr_unknown': 0.5437394785043207}
2026-09-03 02:59:55,094 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.7816938080784432, 'aupr_all': 0.6094199815212946, 'auroc_unknown': 0.7625906034812813, 'aupr_unknown': 0.548052758802317, 'val_auc': 1.0} best={'auroc_all': 0.7816938080784432, 'aupr_all': 0.6094199815212946, 'auroc_unknown': 0.7625906034812813, 'aupr_unknown': 0.548052758802317}
