2026-08-10 15:31:47,748 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['use_mixup=false', 'use_halo=false'], 'tag': 'C_nosynth', 'rotations': None}
2026-08-10 15:31:47,749 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': False, 'use_mixup': False, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-10 15:31:50,579 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6011443861883744, 'aupr_all': 0.11869998862638448, 'auroc_unknown': 0.38985571174530254, 'aupr_unknown': 0.03561900872144353, 'val_auc': 0.8256038647342996} best={'auroc_all': 0.6011443861883744, 'aupr_all': 0.11869998862638448, 'auroc_unknown': 0.38985571174530254, 'aupr_unknown': 0.03561900872144353}
2026-08-10 15:31:51,048 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6085785765771103, 'aupr_all': 0.12072542195462438, 'auroc_unknown': 0.4033935436022774, 'aupr_unknown': 0.03643863884280337, 'val_auc': 0.8246376811594203} best={'auroc_all': 0.6085785765771103, 'aupr_all': 0.12072542195462438, 'auroc_unknown': 0.4033935436022774, 'aupr_unknown': 0.03643863884280337}
2026-08-10 15:31:51,484 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6079292435597421, 'aupr_all': 0.12023840339624003, 'auroc_unknown': 0.40367096766437605, 'aupr_unknown': 0.03650615515137124, 'val_auc': 0.8415458937198067} best={'auroc_all': 0.6085785765771103, 'aupr_all': 0.12072542195462438, 'auroc_unknown': 0.40367096766437605, 'aupr_unknown': 0.03650615515137124}
2026-08-10 15:31:52,021 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.6086309083009963, 'aupr_all': 0.12116154912840124, 'auroc_unknown': 0.4025714436315919, 'aupr_unknown': 0.03637986728927394, 'val_auc': 0.8347826086956521} best={'auroc_all': 0.6086309083009963, 'aupr_all': 0.12116154912840124, 'auroc_unknown': 0.40367096766437605, 'aupr_unknown': 0.03650615515137124}
2026-08-10 15:31:52,571 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6122824037046911, 'aupr_all': 0.1243592567345671, 'auroc_unknown': 0.40449954086317724, 'aupr_unknown': 0.0365058923030739, 'val_auc': 0.8367149758454107} best={'auroc_all': 0.6122824037046911, 'aupr_all': 0.1243592567345671, 'auroc_unknown': 0.40449954086317724, 'aupr_unknown': 0.03650615515137124}
2026-08-10 15:31:54,351 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.614914294459749, 'aupr_all': 0.1266630295105942, 'auroc_unknown': 0.4050927659826314, 'aupr_unknown': 0.036543114290608414, 'val_auc': 0.8347826086956522} best={'auroc_all': 0.614914294459749, 'aupr_all': 0.1266630295105942, 'auroc_unknown': 0.4050927659826314, 'aupr_unknown': 0.036543114290608414}
2026-08-10 15:31:56,135 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6171054385497201, 'aupr_all': 0.12946731621588156, 'auroc_unknown': 0.40070091189289214, 'aupr_unknown': 0.03633537357499432, 'val_auc': 0.840096618357488} best={'auroc_all': 0.6171054385497201, 'aupr_all': 0.12946731621588156, 'auroc_unknown': 0.4050927659826314, 'aupr_unknown': 0.036543114290608414}
2026-08-10 15:31:57,877 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.6173082239797782, 'aupr_all': 0.1312867860670534, 'auroc_unknown': 0.4007422943154885, 'aupr_unknown': 0.03629585280757095, 'val_auc': 0.8473429951690821} best={'auroc_all': 0.6173082239797782, 'aupr_all': 0.1312867860670534, 'auroc_unknown': 0.4050927659826314, 'aupr_unknown': 0.036543114290608414}
2026-08-10 15:31:59,427 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.6269746586095559, 'aupr_all': 0.1353791736003581, 'auroc_unknown': 0.4121023472849894, 'aupr_unknown': 0.03692841668418114, 'val_auc': 0.8599033816425121} best={'auroc_all': 0.6269746586095559, 'aupr_all': 0.1353791736003581, 'auroc_unknown': 0.4121023472849894, 'aupr_unknown': 0.03692841668418114}
2026-08-10 15:32:00,873 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.6275748689238425, 'aupr_all': 0.13971532568846776, 'auroc_unknown': 0.40583302585499786, 'aupr_unknown': 0.03661151318702386, 'val_auc': 0.8739130434782608} best={'auroc_all': 0.6275748689238425, 'aupr_all': 0.13971532568846776, 'auroc_unknown': 0.4121023472849894, 'aupr_unknown': 0.03692841668418114}
2026-08-10 15:32:02,425 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6247137800290292, 'aupr_all': 0.1436485983366102, 'auroc_unknown': 0.39505949359011705, 'aupr_unknown': 0.0359341154269502, 'val_auc': 0.872463768115942} best={'auroc_all': 0.6275748689238425, 'aupr_all': 0.1436485983366102, 'auroc_unknown': 0.4121023472849894, 'aupr_unknown': 0.03692841668418114}
