2026-08-20 23:08:12,260 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 1, 'train_seed': None, 'epochs': None, 'set': ['drop_out=0.3'], 'tag': 'T_drop0.3', 'rotations': [8]}
2026-08-20 23:08:12,261 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.3, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-20 23:08:23,350 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.752586243455359, 'aupr_all': 0.47820924563070866, 'auroc_unknown': 0.774628934750886, 'aupr_unknown': 0.4674812650253357, 'val_auc': 0.6399527186761229} best={'auroc_all': 0.752586243455359, 'aupr_all': 0.47820924563070866, 'auroc_unknown': 0.774628934750886, 'aupr_unknown': 0.4674812650253357}
2026-08-20 23:08:40,336 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7615659302876998, 'aupr_all': 0.4900268814424328, 'auroc_unknown': 0.7787408464510177, 'aupr_unknown': 0.47624408981376903, 'val_auc': 0.6269503546099291} best={'auroc_all': 0.7615659302876998, 'aupr_all': 0.4900268814424328, 'auroc_unknown': 0.7787408464510177, 'aupr_unknown': 0.47624408981376903}
2026-08-20 23:08:57,298 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7773984077140639, 'aupr_all': 0.520558670217409, 'auroc_unknown': 0.7953142921772918, 'aupr_unknown': 0.5078781186976533, 'val_auc': 0.6567375886524822} best={'auroc_all': 0.7773984077140639, 'aupr_all': 0.520558670217409, 'auroc_unknown': 0.7953142921772918, 'aupr_unknown': 0.5078781186976533}
2026-08-20 23:09:14,261 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7705893500181913, 'aupr_all': 0.5140479380049612, 'auroc_unknown': 0.787819049139755, 'aupr_unknown': 0.5010704694380026, 'val_auc': 0.659338061465721} best={'auroc_all': 0.7773984077140639, 'aupr_all': 0.520558670217409, 'auroc_unknown': 0.7953142921772918, 'aupr_unknown': 0.5078781186976533}
2026-08-20 23:09:31,372 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7726578038707386, 'aupr_all': 0.5185678980328501, 'auroc_unknown': 0.7896341130759916, 'aupr_unknown': 0.5063015786538196, 'val_auc': 0.667612293144208} best={'auroc_all': 0.7773984077140639, 'aupr_all': 0.520558670217409, 'auroc_unknown': 0.7953142921772918, 'aupr_unknown': 0.5078781186976533}
2026-08-20 23:10:16,813 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7928852443784966, 'aupr_all': 0.5613413886739128, 'auroc_unknown': 0.804732567783943, 'aupr_unknown': 0.5477129420443672, 'val_auc': 0.7342789598108748} best={'auroc_all': 0.7928852443784966, 'aupr_all': 0.5613413886739128, 'auroc_unknown': 0.804732567783943, 'aupr_unknown': 0.5477129420443672}
2026-08-20 23:11:02,194 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.8156831287512528, 'aupr_all': 0.6065483577401928, 'auroc_unknown': 0.8213504894459747, 'aupr_unknown': 0.588676897008005, 'val_auc': 0.7839243498817967} best={'auroc_all': 0.8156831287512528, 'aupr_all': 0.6065483577401928, 'auroc_unknown': 0.8213504894459747, 'aupr_unknown': 0.588676897008005}
2026-08-20 23:11:47,598 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.8329758838916391, 'aupr_all': 0.64482707456645, 'auroc_unknown': 0.834494420271535, 'aupr_unknown': 0.6248827129596128, 'val_auc': 0.8174940898345154} best={'auroc_all': 0.8329758838916391, 'aupr_all': 0.64482707456645, 'auroc_unknown': 0.834494420271535, 'aupr_unknown': 0.6248827129596128}
2026-08-20 23:12:32,967 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.8498270416313457, 'aupr_all': 0.681617543078648, 'auroc_unknown': 0.8469078856909682, 'aupr_unknown': 0.6553126399988429, 'val_auc': 0.8652482269503545} best={'auroc_all': 0.8498270416313457, 'aupr_all': 0.681617543078648, 'auroc_unknown': 0.8469078856909682, 'aupr_unknown': 0.6553126399988429}
