2026-09-02 17:05:53,178 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['use_atlas_gate=false'], 'tag': 'C_nogate', 'rotations': [1]}
2026-09-02 17:05:53,178 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': False, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-09-02 17:05:58,743 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.746443960669829, 'aupr_all': 0.48668212313939374, 'auroc_unknown': 0.7532636116398824, 'aupr_unknown': 0.47879394737522313, 'val_auc': 0.6550827423167849} best={'auroc_all': 0.746443960669829, 'aupr_all': 0.48668212313939374, 'auroc_unknown': 0.7532636116398824, 'aupr_unknown': 0.47879394737522313}
2026-09-02 17:06:03,079 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7621912996922415, 'aupr_all': 0.5086895220175053, 'auroc_unknown': 0.7697903731081588, 'aupr_unknown': 0.5027751373442015, 'val_auc': 0.6364066193853427} best={'auroc_all': 0.7621912996922415, 'aupr_all': 0.5086895220175053, 'auroc_unknown': 0.7697903731081588, 'aupr_unknown': 0.5027751373442015}
2026-09-02 17:06:07,477 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7720723405057801, 'aupr_all': 0.5274247480104319, 'auroc_unknown': 0.780572778191942, 'aupr_unknown': 0.5231372784002738, 'val_auc': 0.659338061465721} best={'auroc_all': 0.7720723405057801, 'aupr_all': 0.5274247480104319, 'auroc_unknown': 0.780572778191942, 'aupr_unknown': 0.5231372784002738}
2026-09-02 17:06:11,851 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.775916741908287, 'aupr_all': 0.5437512567328919, 'auroc_unknown': 0.7846280412950817, 'aupr_unknown': 0.5407772956474283, 'val_auc': 0.6685579196217494} best={'auroc_all': 0.775916741908287, 'aupr_all': 0.5437512567328919, 'auroc_unknown': 0.7846280412950817, 'aupr_unknown': 0.5407772956474283}
2026-09-02 17:06:16,394 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7723019428206614, 'aupr_all': 0.5320894836712725, 'auroc_unknown': 0.7805986599347069, 'aupr_unknown': 0.5278654696761622, 'val_auc': 0.608274231678487} best={'auroc_all': 0.775916741908287, 'aupr_all': 0.5437512567328919, 'auroc_unknown': 0.7846280412950817, 'aupr_unknown': 0.5407772956474283}
2026-09-02 17:06:28,102 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7880749935490756, 'aupr_all': 0.5706201606480051, 'auroc_unknown': 0.7950755772262993, 'aupr_unknown': 0.5666474830264976, 'val_auc': 0.6787234042553192} best={'auroc_all': 0.7880749935490756, 'aupr_all': 0.5706201606480051, 'auroc_unknown': 0.7950755772262993, 'aupr_unknown': 0.5666474830264976}
2026-09-02 17:06:39,763 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.8039027517964848, 'aupr_all': 0.6030285365912191, 'auroc_unknown': 0.8090590159558407, 'aupr_unknown': 0.5966151687224359, 'val_auc': 0.7423167848699763} best={'auroc_all': 0.8039027517964848, 'aupr_all': 0.6030285365912191, 'auroc_unknown': 0.8090590159558407, 'aupr_unknown': 0.5966151687224359}
2026-09-02 17:06:51,427 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.8178596453624407, 'aupr_all': 0.6334025511357425, 'auroc_unknown': 0.8219769896082265, 'aupr_unknown': 0.6265339414246732, 'val_auc': 0.7437352245862884} best={'auroc_all': 0.8178596453624407, 'aupr_all': 0.6334025511357425, 'auroc_unknown': 0.8219769896082265, 'aupr_unknown': 0.6265339414246732}
2026-09-02 17:07:03,054 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.8316964620416566, 'aupr_all': 0.6637863606989781, 'auroc_unknown': 0.8343567042087267, 'aupr_unknown': 0.6555943259989647, 'val_auc': 0.7936170212765957} best={'auroc_all': 0.8316964620416566, 'aupr_all': 0.6637863606989781, 'auroc_unknown': 0.8343567042087267, 'aupr_unknown': 0.6555943259989647}
2026-09-02 17:07:14,595 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.8447929839699702, 'aupr_all': 0.6947058896111955, 'auroc_unknown': 0.8455719332291636, 'aupr_unknown': 0.6833305417148952, 'val_auc': 0.8338061465721041} best={'auroc_all': 0.8447929839699702, 'aupr_all': 0.6947058896111955, 'auroc_unknown': 0.8455719332291636, 'aupr_unknown': 0.6833305417148952}
2026-09-02 17:07:26,294 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.8606161334285756, 'aupr_all': 0.7243544113891593, 'auroc_unknown': 0.8603611162846403, 'aupr_unknown': 0.7101782810239726, 'val_auc': 0.8725768321513002} best={'auroc_all': 0.8606161334285756, 'aupr_all': 0.7243544113891593, 'auroc_unknown': 0.8603611162846403, 'aupr_unknown': 0.7101782810239726}
2026-09-02 17:07:37,859 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.8709219555431263, 'aupr_all': 0.7450520263793228, 'auroc_unknown': 0.869842430935077, 'aupr_unknown': 0.7288800264948309, 'val_auc': 0.8851063829787233} best={'auroc_all': 0.8709219555431263, 'aupr_all': 0.7450520263793228, 'auroc_unknown': 0.869842430935077, 'aupr_unknown': 0.7288800264948309}
2026-09-02 17:07:49,371 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.8796567694230322, 'aupr_all': 0.7613243690235638, 'auroc_unknown': 0.8772720541628753, 'aupr_unknown': 0.7437085840167763, 'val_auc': 0.875886524822695} best={'auroc_all': 0.8796567694230322, 'aupr_all': 0.7613243690235638, 'auroc_unknown': 0.8772720541628753, 'aupr_unknown': 0.7437085840167763}
2026-09-02 17:08:00,994 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.887169407945423, 'aupr_all': 0.7767281281173315, 'auroc_unknown': 0.8848628039265141, 'aupr_unknown': 0.758164796981061, 'val_auc': 0.923404255319149} best={'auroc_all': 0.887169407945423, 'aupr_all': 0.7767281281173315, 'auroc_unknown': 0.8848628039265141, 'aupr_unknown': 0.758164796981061}
2026-09-02 17:08:12,560 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.8928133159959468, 'aupr_all': 0.7879713567657896, 'auroc_unknown': 0.8899061101719816, 'aupr_unknown': 0.7692957921340771, 'val_auc': 0.9416075650118204} best={'auroc_all': 0.8928133159959468, 'aupr_all': 0.7879713567657896, 'auroc_unknown': 0.8899061101719816, 'aupr_unknown': 0.7692957921340771}
2026-09-02 17:08:24,119 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.8983048764389241, 'aupr_all': 0.7985453580990653, 'auroc_unknown': 0.8956175916683118, 'aupr_unknown': 0.7801712292304391, 'val_auc': 0.9236406619385342} best={'auroc_all': 0.8983048764389241, 'aupr_all': 0.7985453580990653, 'auroc_unknown': 0.8956175916683118, 'aupr_unknown': 0.7801712292304391}
2026-09-02 17:08:35,622 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.9025412272717028, 'aupr_all': 0.8084777914764198, 'auroc_unknown': 0.8998121797451512, 'aupr_unknown': 0.7899761478548062, 'val_auc': 0.9567375886524823} best={'auroc_all': 0.9025412272717028, 'aupr_all': 0.8084777914764198, 'auroc_unknown': 0.8998121797451512, 'aupr_unknown': 0.7899761478548062}
