2026-09-07 05:18:15,453 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['hidden_dim=128', 'num_epochs=400'], 'tag': 'E400_T_hidden128', 'save_scores': True, 'rotations': [7]}
2026-09-07 05:18:15,454 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 128, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 400, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False, 'record_scores': True}
2026-09-07 05:18:19,042 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6607604638762995, 'aupr_all': 0.14582916972883297, 'auroc_unknown': 0.8364104210371766, 'aupr_unknown': 0.16318872115767727, 'val_auc': 0.3956521739130435} best={'auroc_all': 0.6607604638762995, 'aupr_all': 0.14582916972883297, 'auroc_unknown': 0.8364104210371766, 'aupr_unknown': 0.16318872115767727}
2026-09-07 05:18:21,051 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6662802265074993, 'aupr_all': 0.14753493922017394, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393, 'val_auc': 0.40193236714975844} best={'auroc_all': 0.6662802265074993, 'aupr_all': 0.14753493922017394, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:18:23,195 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6656716233695706, 'aupr_all': 0.1455153304289975, 'auroc_unknown': 0.8306996216579856, 'aupr_unknown': 0.16023713008887444, 'val_auc': 0.39033816425120776} best={'auroc_all': 0.6662802265074993, 'aupr_all': 0.14753493922017394, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:18:25,264 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.6719113174758335, 'aupr_all': 0.14827466632533426, 'auroc_unknown': 0.8304339693228583, 'aupr_unknown': 0.16275729030620353, 'val_auc': 0.47004830917874396} best={'auroc_all': 0.6719113174758335, 'aupr_all': 0.14827466632533426, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:18:28,093 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6746064012559614, 'aupr_all': 0.14797689024041494, 'auroc_unknown': 0.8218186214613905, 'aupr_unknown': 0.1587398750421449, 'val_auc': 0.4589371980676329} best={'auroc_all': 0.6746064012559614, 'aupr_all': 0.14827466632533426, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:18:37,992 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6767785380688607, 'aupr_all': 0.14517867799994133, 'auroc_unknown': 0.799378361093069, 'aupr_unknown': 0.1463710206933277, 'val_auc': 0.508695652173913} best={'auroc_all': 0.6767785380688607, 'aupr_all': 0.14827466632533426, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:18:47,583 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6456838670181778, 'aupr_all': 0.14218895988031505, 'auroc_unknown': 0.6657541996295384, 'aupr_unknown': 0.09135665013501727, 'val_auc': 0.6053140096618358} best={'auroc_all': 0.6767785380688607, 'aupr_all': 0.14827466632533426, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:18:56,976 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4590995487623054, 'aupr_all': 0.08080557275787484, 'auroc_unknown': 0.2933289120157807, 'aupr_unknown': 0.034553601697725894, 'val_auc': 0.6700483091787439} best={'auroc_all': 0.6767785380688607, 'aupr_all': 0.14827466632533426, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:19:05,410 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.40303375889886156, 'aupr_all': 0.07077649553678872, 'auroc_unknown': 0.22033113428777387, 'aupr_unknown': 0.031904942754542004, 'val_auc': 0.6183574879227053} best={'auroc_all': 0.6767785380688607, 'aupr_all': 0.14827466632533426, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:19:12,285 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.42890513147111387, 'aupr_all': 0.07423383232699168, 'auroc_unknown': 0.26550737729599516, 'aupr_unknown': 0.03341583564737439, 'val_auc': 0.5797101449275363} best={'auroc_all': 0.6767785380688607, 'aupr_all': 0.14827466632533426, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:19:18,926 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5443030006812999, 'aupr_all': 0.09774567395396347, 'auroc_unknown': 0.43869237666971095, 'aupr_unknown': 0.04319565785115721, 'val_auc': 0.6874396135265701} best={'auroc_all': 0.6767785380688607, 'aupr_all': 0.14827466632533426, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:19:25,669 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.6519104781934694, 'aupr_all': 0.14178802351875713, 'auroc_unknown': 0.6834913145580798, 'aupr_unknown': 0.09606905316710079, 'val_auc': 0.6367149758454106} best={'auroc_all': 0.6767785380688607, 'aupr_all': 0.14827466632533426, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:19:32,405 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6736882510342921, 'aupr_all': 0.1467241418788745, 'auroc_unknown': 0.7613751458910365, 'aupr_unknown': 0.13339399482980902, 'val_auc': 0.5758454106280193} best={'auroc_all': 0.6767785380688607, 'aupr_all': 0.14827466632533426, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:19:39,132 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6770446399478658, 'aupr_all': 0.14722714536625642, 'auroc_unknown': 0.7691850342133663, 'aupr_unknown': 0.13328828736424378, 'val_auc': 0.5647342995169082} best={'auroc_all': 0.6770446399478658, 'aupr_all': 0.14827466632533426, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:19:45,759 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6772347127185837, 'aupr_all': 0.14837820761828047, 'auroc_unknown': 0.7658563959376967, 'aupr_unknown': 0.13512347115218967, 'val_auc': 0.529951690821256} best={'auroc_all': 0.6772347127185837, 'aupr_all': 0.14837820761828047, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:19:50,729 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6695974900520356, 'aupr_all': 0.14579969114986893, 'auroc_unknown': 0.7524437526285273, 'aupr_unknown': 0.12979109411606538, 'val_auc': 0.5516908212560386} best={'auroc_all': 0.6772347127185837, 'aupr_all': 0.14837820761828047, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:19:55,763 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.665680509888721, 'aupr_all': 0.14638389988456507, 'auroc_unknown': 0.7386638413369135, 'aupr_unknown': 0.12431993147483941, 'val_auc': 0.5280193236714976} best={'auroc_all': 0.6772347127185837, 'aupr_all': 0.14837820761828047, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:20:00,771 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.665294563425062, 'aupr_all': 0.14801240321385123, 'auroc_unknown': 0.724873353722824, 'aupr_unknown': 0.1187809455392661, 'val_auc': 0.5570048309178743} best={'auroc_all': 0.6772347127185837, 'aupr_all': 0.14837820761828047, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
2026-09-07 05:20:05,909 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.6570556493577022, 'aupr_all': 0.14684912491005128, 'auroc_unknown': 0.680078273081476, 'aupr_unknown': 0.0983836974783347, 'val_auc': 0.6396135265700483} best={'auroc_all': 0.6772347127185837, 'aupr_all': 0.14837820761828047, 'auroc_unknown': 0.8397689218704247, 'aupr_unknown': 0.1659885219713393}
