2026-08-10 16:38:00,785 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['use_atlas_gate=false'], 'tag': 'C_nogate', 'rotations': None}
2026-08-10 16:38:00,785 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': False, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-10 16:38:03,797 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4250027973592928, 'aupr_unknown': 0.037724676616728466, 'val_auc': 0.8062801932367151} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4250027973592928, 'aupr_unknown': 0.037724676616728466}
2026-08-10 16:38:04,270 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6120488857292377, 'aupr_all': 0.12186264867747909, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841, 'val_auc': 0.78743961352657} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-10 16:38:04,738 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6110776632404198, 'aupr_all': 0.1206918089270089, 'auroc_unknown': 0.42527814074092574, 'aupr_unknown': 0.037748147595116154, 'val_auc': 0.7840579710144927} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-10 16:38:05,263 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.6119507637469515, 'aupr_all': 0.12290011784836474, 'auroc_unknown': 0.419905130218231, 'aupr_unknown': 0.03740260612334807, 'val_auc': 0.7801932367149759} best={'auroc_all': 0.6136662322146194, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-10 16:38:05,822 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6139854063607729, 'aupr_all': 0.12317427548251264, 'auroc_unknown': 0.42168180014925416, 'aupr_unknown': 0.037557001501489835, 'val_auc': 0.8024154589371981} best={'auroc_all': 0.6139854063607729, 'aupr_all': 0.12348807741885783, 'auroc_unknown': 0.4278045491997703, 'aupr_unknown': 0.03790589205572841}
2026-08-10 16:38:07,700 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6186530505445461, 'aupr_all': 0.12482943008404994, 'auroc_unknown': 0.42999619929034927, 'aupr_unknown': 0.03804659516085696, 'val_auc': 0.8028985507246377} best={'auroc_all': 0.6186530505445461, 'aupr_all': 0.12482943008404994, 'auroc_unknown': 0.42999619929034927, 'aupr_unknown': 0.03804659516085696}
2026-08-10 16:38:09,468 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6178340096961799, 'aupr_all': 0.12733836675272958, 'auroc_unknown': 0.42142425814493933, 'aupr_unknown': 0.03752210900689231, 'val_auc': 0.8028985507246377} best={'auroc_all': 0.6186530505445461, 'aupr_all': 0.12733836675272958, 'auroc_unknown': 0.42999619929034927, 'aupr_unknown': 0.03804659516085696}
2026-08-10 16:38:11,312 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.6165697789231515, 'aupr_all': 0.1289464375088232, 'auroc_unknown': 0.41641213008969125, 'aupr_unknown': 0.03718549527349333, 'val_auc': 0.8328502415458937} best={'auroc_all': 0.6186530505445461, 'aupr_all': 0.1289464375088232, 'auroc_unknown': 0.42999619929034927, 'aupr_unknown': 0.03804659516085696}
2026-08-10 16:38:12,990 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.6282723372532757, 'aupr_all': 0.1335038556989174, 'auroc_unknown': 0.4294811152817195, 'aupr_unknown': 0.03802254462433011, 'val_auc': 0.8048309178743961} best={'auroc_all': 0.6282723372532757, 'aupr_all': 0.1335038556989174, 'auroc_unknown': 0.42999619929034927, 'aupr_unknown': 0.03804659516085696}
2026-08-10 16:38:14,489 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.6291263070588583, 'aupr_all': 0.13872759681447586, 'auroc_unknown': 0.4225108357214922, 'aupr_unknown': 0.03764887395655388, 'val_auc': 0.8483091787439613} best={'auroc_all': 0.6291263070588583, 'aupr_all': 0.13872759681447586, 'auroc_unknown': 0.42999619929034927, 'aupr_unknown': 0.03804659516085696}
2026-08-10 16:38:15,953 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.633286061988408, 'aupr_all': 0.14887707554111343, 'auroc_unknown': 0.41526475040619504, 'aupr_unknown': 0.03716520577360975, 'val_auc': 0.8594202898550725} best={'auroc_all': 0.633286061988408, 'aupr_all': 0.14887707554111343, 'auroc_unknown': 0.42999619929034927, 'aupr_unknown': 0.03804659516085696}
2026-08-10 16:38:17,553 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.6436902011315501, 'aupr_all': 0.16584275704269064, 'auroc_unknown': 0.41888120424236874, 'aupr_unknown': 0.03737861653031044, 'val_auc': 0.878743961352657} best={'auroc_all': 0.6436902011315501, 'aupr_all': 0.16584275704269064, 'auroc_unknown': 0.42999619929034927, 'aupr_unknown': 0.03804659516085696}
2026-08-10 16:38:19,224 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6457703871560176, 'aupr_all': 0.18446285849003602, 'auroc_unknown': 0.41022603587832923, 'aupr_unknown': 0.036852883792207455, 'val_auc': 0.9053140096618357} best={'auroc_all': 0.6457703871560176, 'aupr_all': 0.18446285849003602, 'auroc_unknown': 0.42999619929034927, 'aupr_unknown': 0.03804659516085696}
