2026-08-19 12:30:48,604 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 3, 'train_seed': None, 'epochs': None, 'set': [], 'tag': 'A_main', 'rotations': [0]}
2026-08-19 12:30:48,604 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 200, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-19 12:30:50,394 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.6134997334044255, 'aupr_all': 0.12251163768869153, 'auroc_unknown': 0.41154819272094745, 'aupr_unknown': 0.03702748786994855, 'val_auc': 0.8797101449275362} best={'auroc_all': 0.6134997334044255, 'aupr_all': 0.12251163768869153, 'auroc_unknown': 0.41154819272094745, 'aupr_unknown': 0.03702748786994855}
2026-08-19 12:30:50,867 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6184870454298608, 'aupr_all': 0.12649111376072875, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.037137926431421026, 'val_auc': 0.8681159420289855} best={'auroc_all': 0.6184870454298608, 'aupr_all': 0.12649111376072875, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.037137926431421026}
2026-08-19 12:30:51,294 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.610640989563277, 'aupr_all': 0.1228837046831408, 'auroc_unknown': 0.40472425435347714, 'aupr_unknown': 0.036528120413662546, 'val_auc': 0.863768115942029} best={'auroc_all': 0.6184870454298608, 'aupr_all': 0.12649111376072875, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.037137926431421026}
2026-08-19 12:30:51,771 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.6093920633510076, 'aupr_all': 0.12317872730467068, 'auroc_unknown': 0.4014723819722446, 'aupr_unknown': 0.03634598014157446, 'val_auc': 0.8719806763285024} best={'auroc_all': 0.6184870454298608, 'aupr_all': 0.12649111376072875, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.037137926431421026}
2026-08-19 12:30:52,731 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6129402529695784, 'aupr_all': 0.12580296232781865, 'auroc_unknown': 0.40620107511071535, 'aupr_unknown': 0.03661943984527754, 'val_auc': 0.8657004830917875} best={'auroc_all': 0.6184870454298608, 'aupr_all': 0.12649111376072875, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.037137926431421026}
2026-08-19 12:30:55,244 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6232702143625897, 'aupr_all': 0.13048281963863512, 'auroc_unknown': 0.41488606656143046, 'aupr_unknown': 0.037150043228812824, 'val_auc': 0.8657004830917875} best={'auroc_all': 0.6232702143625897, 'aupr_all': 0.13048281963863512, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.037150043228812824}
2026-08-19 12:30:57,629 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6172241723194802, 'aupr_all': 0.12901967786155288, 'auroc_unknown': 0.40518732135046337, 'aupr_unknown': 0.036637893799459795, 'val_auc': 0.8835748792270531} best={'auroc_all': 0.6232702143625897, 'aupr_all': 0.13048281963863512, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.037150043228812824}
2026-08-19 12:30:59,969 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.6206870760389822, 'aupr_all': 0.1345660605369611, 'auroc_unknown': 0.40282898563590686, 'aupr_unknown': 0.036426883841302264, 'val_auc': 0.9019323671497584} best={'auroc_all': 0.6232702143625897, 'aupr_all': 0.1345660605369611, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.037150043228812824}
2026-08-19 12:31:02,378 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.6292389930586412, 'aupr_all': 0.13910501104887335, 'auroc_unknown': 0.4117423895644165, 'aupr_unknown': 0.03695324773089188, 'val_auc': 0.8966183574879227} best={'auroc_all': 0.6292389930586412, 'aupr_all': 0.13910501104887335, 'auroc_unknown': 0.41541016685207843, 'aupr_unknown': 0.037150043228812824}
