2026-08-09 10:29:05,592 INFO cli={'dataset': 'yelp', 'method': 'outpost', 'seed': 0, 'train_seed': None, 'epochs': None, 'set': ['use_pl=false'], 'tag': 'C_nopl', 'rotations': None}
2026-08-09 10:29:44,281 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.5716791381315496, 'aupr_all': 0.17360697614783296, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5607142857142857} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:29:45,840 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.5735755974290799, 'aupr_all': 0.17427453872498508, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.563265306122449} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:29:47,287 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.5752509805688392, 'aupr_all': 0.17487913910777647, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5654761904761905} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:29:48,751 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.5767511749611619, 'aupr_all': 0.17542368915156542, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5668367346938776} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:29:50,194 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.5780694475512976, 'aupr_all': 0.1759046974350071, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5686224489795918} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:29:51,592 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.5793394884784994, 'aupr_all': 0.1763557352752217, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5688775510204082} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:29:52,987 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.580614271282675, 'aupr_all': 0.17678804698999384, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.571173469387755} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:29:54,522 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.5818637271266327, 'aupr_all': 0.177209799205042, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5716836734693878} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:29:55,934 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.5831413591625136, 'aupr_all': 0.17763166054024299, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5710034013605442} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:29:57,399 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.5844611918507014, 'aupr_all': 0.1780571749128022, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5707482993197279} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:29:59,026 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.5858591382378004, 'aupr_all': 0.17851417688220697, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5693877551020408} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:00,585 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.5872566042789202, 'aupr_all': 0.178971476154246, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5693877551020408} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:02,075 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.5887013782407066, 'aupr_all': 0.17946049345697643, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5700680272108843} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:03,660 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.5901877370266209, 'aupr_all': 0.17998199762686112, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5684523809523809} best={'auroc_all': 0.5908878536078216, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:05,257 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.5917351243850165, 'aupr_all': 0.1805571166377713, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5677721088435375} best={'auroc_all': 0.5917351243850165, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:06,724 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.5933630025390924, 'aupr_all': 0.18117860402632394, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5677721088435375} best={'auroc_all': 0.5933630025390924, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:08,144 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.5950223659351703, 'aupr_all': 0.18183300116025308, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.566921768707483} best={'auroc_all': 0.5950223659351703, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:09,733 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.5966808220110654, 'aupr_all': 0.18250302024131063, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.566751700680272} best={'auroc_all': 0.5966808220110654, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:11,392 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.5983871443585085, 'aupr_all': 0.18321256848290202, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5664965986394559} best={'auroc_all': 0.5983871443585085, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:12,917 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.600145697146524, 'aupr_all': 0.18395548268500514, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5664115646258503} best={'auroc_all': 0.600145697146524, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:14,351 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.6021061143059045, 'aupr_all': 0.18481769328566253, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5652210884353741} best={'auroc_all': 0.6021061143059045, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:15,795 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6042071106690943, 'aupr_all': 0.1857627887339301, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5635204081632653} best={'auroc_all': 0.6042071106690943, 'aupr_all': 0.18612975699571196, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:17,199 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6064629036559723, 'aupr_all': 0.18682338646497193, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5628401360544217} best={'auroc_all': 0.6064629036559723, 'aupr_all': 0.18682338646497193, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:18,622 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6088461956561501, 'aupr_all': 0.187984489594517, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5622448979591836} best={'auroc_all': 0.6088461956561501, 'aupr_all': 0.187984489594517, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:20,169 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6114034591167314, 'aupr_all': 0.1892955258711211, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5610544217687075} best={'auroc_all': 0.6114034591167314, 'aupr_all': 0.1892955258711211, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:21,547 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.6140486258915006, 'aupr_all': 0.19070620899139273, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5597789115646259} best={'auroc_all': 0.6140486258915006, 'aupr_all': 0.19070620899139273, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:22,997 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.6167292130503319, 'aupr_all': 0.1922193463445664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5586734693877551} best={'auroc_all': 0.6167292130503319, 'aupr_all': 0.1922193463445664, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:24,444 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6190316385996405, 'aupr_all': 0.19350352083688943, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5578231292517007} best={'auroc_all': 0.6190316385996405, 'aupr_all': 0.19350352083688943, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:25,924 INFO [OUTPOST-v4] epoch 44 cur={'auroc_all': 0.6218542193143308, 'aupr_all': 0.1953457628973296, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5584183673469387} best={'auroc_all': 0.6218542193143308, 'aupr_all': 0.1953457628973296, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:27,362 INFO [OUTPOST-v4] epoch 45 cur={'auroc_all': 0.6242738431242747, 'aupr_all': 0.19693507336572835, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5569727891156462} best={'auroc_all': 0.6242738431242747, 'aupr_all': 0.19693507336572835, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:28,808 INFO [OUTPOST-v4] epoch 46 cur={'auroc_all': 0.6265171101660036, 'aupr_all': 0.19847241024563742, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5568877551020408} best={'auroc_all': 0.6265171101660036, 'aupr_all': 0.19847241024563742, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:30,297 INFO [OUTPOST-v4] epoch 47 cur={'auroc_all': 0.6285535697888556, 'aupr_all': 0.19991053489866945, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5566326530612244} best={'auroc_all': 0.6285535697888556, 'aupr_all': 0.19991053489866945, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:31,846 INFO [OUTPOST-v4] epoch 48 cur={'auroc_all': 0.6303968482176582, 'aupr_all': 0.20124854546336046, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.557312925170068} best={'auroc_all': 0.6303968482176582, 'aupr_all': 0.20124854546336046, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:33,334 INFO [OUTPOST-v4] epoch 49 cur={'auroc_all': 0.6320400604933767, 'aupr_all': 0.20245421642703815, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.558843537414966} best={'auroc_all': 0.6320400604933767, 'aupr_all': 0.20245421642703815, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:34,709 INFO [OUTPOST-v4] epoch 50 cur={'auroc_all': 0.6334938953404281, 'aupr_all': 0.2035339331484523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5593537414965986} best={'auroc_all': 0.6334938953404281, 'aupr_all': 0.2035339331484523, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:36,210 INFO [OUTPOST-v4] epoch 51 cur={'auroc_all': 0.6347726953970876, 'aupr_all': 0.2044702592674731, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5602040816326531} best={'auroc_all': 0.6347726953970876, 'aupr_all': 0.2044702592674731, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:37,667 INFO [OUTPOST-v4] epoch 52 cur={'auroc_all': 0.6358555286635706, 'aupr_all': 0.20525442705397567, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5622448979591836} best={'auroc_all': 0.6358555286635706, 'aupr_all': 0.20525442705397567, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:39,249 INFO [OUTPOST-v4] epoch 53 cur={'auroc_all': 0.6368208147001175, 'aupr_all': 0.2059325491283381, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5628401360544217} best={'auroc_all': 0.6368208147001175, 'aupr_all': 0.2059325491283381, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:40,667 INFO [OUTPOST-v4] epoch 54 cur={'auroc_all': 0.6376730716327971, 'aupr_all': 0.20651411273983847, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5625850340136054} best={'auroc_all': 0.6376730716327971, 'aupr_all': 0.20651411273983847, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:42,146 INFO [OUTPOST-v4] epoch 55 cur={'auroc_all': 0.6384063710890118, 'aupr_all': 0.20698532518828117, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5628401360544217} best={'auroc_all': 0.6384063710890118, 'aupr_all': 0.20698532518828117, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:43,513 INFO [OUTPOST-v4] epoch 56 cur={'auroc_all': 0.6390199658639051, 'aupr_all': 0.20737331596241182, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5634353741496599} best={'auroc_all': 0.6390199658639051, 'aupr_all': 0.20737331596241182, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:44,880 INFO [OUTPOST-v4] epoch 57 cur={'auroc_all': 0.6394933694067416, 'aupr_all': 0.2076568023461565, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5651360544217687} best={'auroc_all': 0.6394933694067416, 'aupr_all': 0.2076568023461565, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:46,247 INFO [OUTPOST-v4] epoch 58 cur={'auroc_all': 0.6397133658124399, 'aupr_all': 0.2077816760441845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5664115646258503} best={'auroc_all': 0.6397133658124399, 'aupr_all': 0.2077816760441845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:47,642 INFO [OUTPOST-v4] epoch 59 cur={'auroc_all': 0.6396401027868138, 'aupr_all': 0.20769876188913078, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5674319727891157} best={'auroc_all': 0.6397133658124399, 'aupr_all': 0.2077816760441845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:49,106 INFO [OUTPOST-v4] epoch 60 cur={'auroc_all': 0.6391993278736305, 'aupr_all': 0.20739588606451262, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5679421768707482} best={'auroc_all': 0.6397133658124399, 'aupr_all': 0.2077816760441845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:50,614 INFO [OUTPOST-v4] epoch 61 cur={'auroc_all': 0.6385520411390959, 'aupr_all': 0.2069603126095226, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5682823129251702} best={'auroc_all': 0.6397133658124399, 'aupr_all': 0.2077816760441845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:52,142 INFO [OUTPOST-v4] epoch 62 cur={'auroc_all': 0.6377522486616964, 'aupr_all': 0.20646600445730964, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5678571428571428} best={'auroc_all': 0.6397133658124399, 'aupr_all': 0.2077816760441845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:53,637 INFO [OUTPOST-v4] epoch 63 cur={'auroc_all': 0.6370579762899089, 'aupr_all': 0.2060553372291398, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5687925170068027} best={'auroc_all': 0.6397133658124399, 'aupr_all': 0.2077816760441845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:55,103 INFO [OUTPOST-v4] epoch 64 cur={'auroc_all': 0.6366207218611457, 'aupr_all': 0.2058326918055416, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5697278911564626} best={'auroc_all': 0.6397133658124399, 'aupr_all': 0.2077816760441845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:56,597 INFO [OUTPOST-v4] epoch 65 cur={'auroc_all': 0.6365208530054514, 'aupr_all': 0.20586665564811113, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5703231292517007} best={'auroc_all': 0.6397133658124399, 'aupr_all': 0.2077816760441845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:58,012 INFO [OUTPOST-v4] epoch 66 cur={'auroc_all': 0.6367136544387906, 'aupr_all': 0.2061285124263041, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5715136054421768} best={'auroc_all': 0.6397133658124399, 'aupr_all': 0.2077816760441845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:30:59,444 INFO [OUTPOST-v4] epoch 67 cur={'auroc_all': 0.6371461793071436, 'aupr_all': 0.20656456351390245, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5724489795918367} best={'auroc_all': 0.6397133658124399, 'aupr_all': 0.2077816760441845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:31:00,921 INFO [OUTPOST-v4] epoch 68 cur={'auroc_all': 0.6379357305619358, 'aupr_all': 0.2073014235362749, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5712585034013605} best={'auroc_all': 0.6397133658124399, 'aupr_all': 0.2077816760441845, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:31:02,444 INFO [OUTPOST-v4] epoch 69 cur={'auroc_all': 0.6388988447777734, 'aupr_all': 0.20820502412327202, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5718537414965986} best={'auroc_all': 0.6397133658124399, 'aupr_all': 0.20820502412327202, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
2026-08-09 10:31:03,982 INFO [OUTPOST-v4] epoch 70 cur={'auroc_all': 0.6400242502462308, 'aupr_all': 0.2092708397294182, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0, 'val_auc': 0.5720238095238095} best={'auroc_all': 0.6400242502462308, 'aupr_all': 0.2092708397294182, 'auroc_unknown': 0.5, 'aupr_unknown': 0.0}
