2026-09-02 19:37:19,352 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': ['use_pl=false'], 'tag': 'C_nopl', 'rotations': [1]}
2026-09-02 19:37:19,353 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': False, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-09-02 19:37:19,494 INFO cli={'dataset': 'cs', 'method': 'outpost', 'seed': 2, 'train_seed': None, 'epochs': None, 'set': ['use_pl=false'], 'tag': 'C_nopl', 'rotations': [3]}
2026-09-02 19:37:19,494 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': False, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 6805, 'num_epochs': 200, 'eval_batch_mult': 1, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False}
2026-09-02 19:37:25,048 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7683541334442141, 'aupr_all': 0.4888300430891409, 'auroc_unknown': 0.7759607226791562, 'aupr_unknown': 0.4806128852399123, 'val_auc': 0.6134751773049645} best={'auroc_all': 0.7683541334442141, 'aupr_all': 0.4888300430891409, 'auroc_unknown': 0.7759607226791562, 'aupr_unknown': 0.4806128852399123}
2026-09-02 19:37:25,126 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.7045134117134069, 'aupr_all': 0.47319783034213947, 'auroc_unknown': 0.6840179871132596, 'aupr_unknown': 0.4076508753102413, 'val_auc': 0.8919621749408982} best={'auroc_all': 0.7045134117134069, 'aupr_all': 0.47319783034213947, 'auroc_unknown': 0.6840179871132596, 'aupr_unknown': 0.4076508753102413}
2026-09-02 19:37:29,405 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.766955729409822, 'aupr_all': 0.4982376798308221, 'auroc_unknown': 0.7739893864555258, 'aupr_unknown': 0.49091952400847094, 'val_auc': 0.6134751773049645} best={'auroc_all': 0.7683541334442141, 'aupr_all': 0.4982376798308221, 'auroc_unknown': 0.7759607226791562, 'aupr_unknown': 0.49091952400847094}
2026-09-02 19:37:29,491 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.7342755531351493, 'aupr_all': 0.48886932886639684, 'auroc_unknown': 0.7158828624458652, 'aupr_unknown': 0.4186601857004215, 'val_auc': 0.9368794326241134} best={'auroc_all': 0.7342755531351493, 'aupr_all': 0.48886932886639684, 'auroc_unknown': 0.7158828624458652, 'aupr_unknown': 0.4186601857004215}
2026-09-02 19:37:33,692 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7672071613770619, 'aupr_all': 0.5041469058589265, 'auroc_unknown': 0.7730657330293158, 'aupr_unknown': 0.4956902599437354, 'val_auc': 0.6245862884160757} best={'auroc_all': 0.7683541334442141, 'aupr_all': 0.5041469058589265, 'auroc_unknown': 0.7759607226791562, 'aupr_unknown': 0.4956902599437354}
2026-09-02 19:37:33,836 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.7429146587541459, 'aupr_all': 0.4947188765060204, 'auroc_unknown': 0.7248096313547173, 'aupr_unknown': 0.4230623286419616, 'val_auc': 0.9534278959810875} best={'auroc_all': 0.7429146587541459, 'aupr_all': 0.4947188765060204, 'auroc_unknown': 0.7248096313547173, 'aupr_unknown': 0.4230623286419616}
2026-09-02 19:37:37,979 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.770462658921571, 'aupr_all': 0.5104603687733591, 'auroc_unknown': 0.7761975051014945, 'aupr_unknown': 0.5015274624334589, 'val_auc': 0.6243498817966903} best={'auroc_all': 0.770462658921571, 'aupr_all': 0.5104603687733591, 'auroc_unknown': 0.7761975051014945, 'aupr_unknown': 0.5015274624334589}
2026-09-02 19:37:38,239 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.7438192784439772, 'aupr_all': 0.4953567171767505, 'auroc_unknown': 0.7256023318863835, 'aupr_unknown': 0.42211043654531033, 'val_auc': 0.9513002364066194} best={'auroc_all': 0.7438192784439772, 'aupr_all': 0.4953567171767505, 'auroc_unknown': 0.7256023318863835, 'aupr_unknown': 0.4230623286419616}
2026-09-02 19:37:42,378 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7737215417640437, 'aupr_all': 0.5208610664559141, 'auroc_unknown': 0.7789336924974918, 'aupr_unknown': 0.5110568759413099, 'val_auc': 0.6408983451536643} best={'auroc_all': 0.7737215417640437, 'aupr_all': 0.5208610664559141, 'auroc_unknown': 0.7789336924974918, 'aupr_unknown': 0.5110568759413099}
2026-09-02 19:37:42,669 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.7455858336319234, 'aupr_all': 0.49422568440122483, 'auroc_unknown': 0.7270935822824922, 'aupr_unknown': 0.41925074241054266, 'val_auc': 0.9529550827423168} best={'auroc_all': 0.7455858336319234, 'aupr_all': 0.4953567171767505, 'auroc_unknown': 0.7270935822824922, 'aupr_unknown': 0.4230623286419616}
2026-09-02 19:37:46,787 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7984132243721216, 'aupr_all': 0.5688073874521518, 'auroc_unknown': 0.801380227667989, 'aupr_unknown': 0.5581249552039633, 'val_auc': 0.6737588652482269} best={'auroc_all': 0.7984132243721216, 'aupr_all': 0.5688073874521518, 'auroc_unknown': 0.801380227667989, 'aupr_unknown': 0.5581249552039633}
2026-09-02 19:37:47,094 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.7529823141179344, 'aupr_all': 0.5105246527998907, 'auroc_unknown': 0.7355114406289452, 'aupr_unknown': 0.4379448840109562, 'val_auc': 0.9373522458628842} best={'auroc_all': 0.7529823141179344, 'aupr_all': 0.5105246527998907, 'auroc_unknown': 0.7355114406289452, 'aupr_unknown': 0.4379448840109562}
2026-09-02 19:37:51,195 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.8173432770328232, 'aupr_all': 0.6132335582243391, 'auroc_unknown': 0.8192441719136403, 'aupr_unknown': 0.600403709813885, 'val_auc': 0.7361702127659575} best={'auroc_all': 0.8173432770328232, 'aupr_all': 0.6132335582243391, 'auroc_unknown': 0.8192441719136403, 'aupr_unknown': 0.600403709813885}
2026-09-02 19:37:51,525 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.7651342183250409, 'aupr_all': 0.5366697311419082, 'auroc_unknown': 0.7481160812639266, 'aupr_unknown': 0.46575306761021407, 'val_auc': 0.958628841607565} best={'auroc_all': 0.7651342183250409, 'aupr_all': 0.5366697311419082, 'auroc_unknown': 0.7481160812639266, 'aupr_unknown': 0.46575306761021407}
2026-09-02 19:37:55,515 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.8391391408058573, 'aupr_all': 0.6639582075550505, 'auroc_unknown': 0.8388999853336792, 'aupr_unknown': 0.6477520147507129, 'val_auc': 0.7789598108747045} best={'auroc_all': 0.8391391408058573, 'aupr_all': 0.6639582075550505, 'auroc_unknown': 0.8388999853336792, 'aupr_unknown': 0.6477520147507129}
2026-09-02 19:37:55,922 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.776002119490899, 'aupr_all': 0.5597738518128432, 'auroc_unknown': 0.7594345326418824, 'aupr_unknown': 0.49071287205274533, 'val_auc': 0.9768321513002365} best={'auroc_all': 0.776002119490899, 'aupr_all': 0.5597738518128432, 'auroc_unknown': 0.7594345326418824, 'aupr_unknown': 0.49071287205274533}
2026-09-02 19:37:59,834 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.8561381753519951, 'aupr_all': 0.7063790250778672, 'auroc_unknown': 0.8545544711725597, 'aupr_unknown': 0.6882309110775402, 'val_auc': 0.8321513002364066} best={'auroc_all': 0.8561381753519951, 'aupr_all': 0.7063790250778672, 'auroc_unknown': 0.8545544711725597, 'aupr_unknown': 0.6882309110775402}
2026-09-02 19:38:00,335 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.7826542115912417, 'aupr_all': 0.5758870820209956, 'auroc_unknown': 0.7667650257282115, 'aupr_unknown': 0.5108931485623347, 'val_auc': 0.9654846335697399} best={'auroc_all': 0.7826542115912417, 'aupr_all': 0.5758870820209956, 'auroc_unknown': 0.7667650257282115, 'aupr_unknown': 0.5108931485623347}
2026-09-02 19:38:04,169 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.8727533281480626, 'aupr_all': 0.7431676729473425, 'auroc_unknown': 0.8702676324447437, 'aupr_unknown': 0.7232356615295545, 'val_auc': 0.8491725768321513} best={'auroc_all': 0.8727533281480626, 'aupr_all': 0.7431676729473425, 'auroc_unknown': 0.8702676324447437, 'aupr_unknown': 0.7232356615295545}
