2026-08-24 14:43:28,804 INFO cli={'dataset': 'photo', 'method': 'outpost', 'seed': 7, 'train_seed': None, 'epochs': None, 'set': ['num_epochs=400'], 'tag': 'E400_outpost', 'rotations': None}
2026-08-24 14:43:28,804 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 745, 'num_epochs': 400, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'sim_topk_frac': 0.0, 'use_fview_gate': False, 'use_hybrid': False}
2026-08-24 14:43:30,087 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.5892600244872972, 'aupr_all': 0.11034470306004979, 'auroc_unknown': 0.39320167712093007, 'aupr_unknown': 0.03585780485990883, 'val_auc': 0.8231884057971015} best={'auroc_all': 0.5892600244872972, 'aupr_all': 0.11034470306004979, 'auroc_unknown': 0.39320167712093007, 'aupr_unknown': 0.03585780485990883}
2026-08-24 14:43:30,332 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.6000754119889018, 'aupr_all': 0.1164508942910889, 'auroc_unknown': 0.394351137484892, 'aupr_unknown': 0.035926141382858254, 'val_auc': 0.8628019323671499} best={'auroc_all': 0.6000754119889018, 'aupr_all': 0.1164508942910889, 'auroc_unknown': 0.394351137484892, 'aupr_unknown': 0.035926141382858254}
2026-08-24 14:43:30,575 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.6039520325444079, 'aupr_all': 0.11927146636518862, 'auroc_unknown': 0.3986782592934749, 'aupr_unknown': 0.03621071726978729, 'val_auc': 0.8507246376811595} best={'auroc_all': 0.6039520325444079, 'aupr_all': 0.11927146636518862, 'auroc_unknown': 0.3986782592934749, 'aupr_unknown': 0.03621071726978729}
2026-08-24 14:43:30,820 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.610172595949722, 'aupr_all': 0.12121218313719859, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955, 'val_auc': 0.857487922705314} best={'auroc_all': 0.610172595949722, 'aupr_all': 0.12121218313719859, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:31,205 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.6096050929628642, 'aupr_all': 0.12166084829342157, 'auroc_unknown': 0.40190886249661306, 'aupr_unknown': 0.03638419858243714, 'val_auc': 0.8623188405797102} best={'auroc_all': 0.610172595949722, 'aupr_all': 0.12166084829342157, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:32,293 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.6084703338369027, 'aupr_all': 0.12514789230775428, 'auroc_unknown': 0.39648753394976965, 'aupr_unknown': 0.03605869454503089, 'val_auc': 0.8657004830917874} best={'auroc_all': 0.610172595949722, 'aupr_all': 0.12514789230775428, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:33,298 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.6168163798295763, 'aupr_all': 0.12803379298414502, 'auroc_unknown': 0.4030541614996435, 'aupr_unknown': 0.03645944890463572, 'val_auc': 0.8536231884057971} best={'auroc_all': 0.6168163798295763, 'aupr_all': 0.12803379298414502, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:34,309 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.6195976134759126, 'aupr_all': 0.1328898564259857, 'auroc_unknown': 0.4033988608968011, 'aupr_unknown': 0.03643302957785293, 'val_auc': 0.8661835748792271} best={'auroc_all': 0.6195976134759126, 'aupr_all': 0.1328898564259857, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:35,306 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.6201400614157213, 'aupr_all': 0.13392475834476014, 'auroc_unknown': 0.3985635906811408, 'aupr_unknown': 0.03624530104066628, 'val_auc': 0.8927536231884059} best={'auroc_all': 0.6201400614157213, 'aupr_all': 0.13392475834476014, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:36,315 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.6240690136951134, 'aupr_all': 0.14276199352897445, 'auroc_unknown': 0.38959886330114285, 'aupr_unknown': 0.035720470459065054, 'val_auc': 0.8990338164251207} best={'auroc_all': 0.6240690136951134, 'aupr_all': 0.14276199352897445, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:37,313 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.6286360674190586, 'aupr_all': 0.15029323621595608, 'auroc_unknown': 0.3939606631174882, 'aupr_unknown': 0.035981308449646004, 'val_auc': 0.9067632850241546} best={'auroc_all': 0.6286360674190586, 'aupr_all': 0.15029323621595608, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:38,327 INFO [OUTPOST-v4] epoch 11 cur={'auroc_all': 0.6360503865635829, 'aupr_all': 0.15703885480776425, 'auroc_unknown': 0.3967714312399838, 'aupr_unknown': 0.03610887789505856, 'val_auc': 0.9178743961352658} best={'auroc_all': 0.6360503865635829, 'aupr_all': 0.15703885480776425, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:39,342 INFO [OUTPOST-v4] epoch 12 cur={'auroc_all': 0.6371441689623507, 'aupr_all': 0.1658166200216689, 'auroc_unknown': 0.39089882621879324, 'aupr_unknown': 0.03579511854379062, 'val_auc': 0.9019323671497584} best={'auroc_all': 0.6371441689623507, 'aupr_all': 0.1658166200216689, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:40,357 INFO [OUTPOST-v4] epoch 13 cur={'auroc_all': 0.6406210195799638, 'aupr_all': 0.17211623249161365, 'auroc_unknown': 0.3972747247259744, 'aupr_unknown': 0.03619346528037233, 'val_auc': 0.9077294685990338} best={'auroc_all': 0.6406210195799638, 'aupr_all': 0.17211623249161365, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:41,378 INFO [OUTPOST-v4] epoch 14 cur={'auroc_all': 0.6448551991073985, 'aupr_all': 0.17970355496002016, 'auroc_unknown': 0.400797085567753, 'aupr_unknown': 0.036372237047313245, 'val_auc': 0.9251207729468599} best={'auroc_all': 0.6448551991073985, 'aupr_all': 0.17970355496002016, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:42,391 INFO [OUTPOST-v4] epoch 15 cur={'auroc_all': 0.6476318660702824, 'aupr_all': 0.18537107031361297, 'auroc_unknown': 0.40111126831807964, 'aupr_unknown': 0.036299920136649726, 'val_auc': 0.9111111111111111} best={'auroc_all': 0.6476318660702824, 'aupr_all': 0.18537107031361297, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:43,377 INFO [OUTPOST-v4] epoch 16 cur={'auroc_all': 0.6467973972372799, 'aupr_all': 0.19078199643150442, 'auroc_unknown': 0.39790678921412237, 'aupr_unknown': 0.03618675763880233, 'val_auc': 0.9323671497584541} best={'auroc_all': 0.6476318660702824, 'aupr_all': 0.19078199643150442, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:44,384 INFO [OUTPOST-v4] epoch 17 cur={'auroc_all': 0.6487864964404553, 'aupr_all': 0.19595330924856127, 'auroc_unknown': 0.3972851281283031, 'aupr_unknown': 0.03616965478142956, 'val_auc': 0.9376811594202898} best={'auroc_all': 0.6487864964404553, 'aupr_all': 0.19595330924856127, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:45,395 INFO [OUTPOST-v4] epoch 18 cur={'auroc_all': 0.6442204301075268, 'aupr_all': 0.19929564261363222, 'auroc_unknown': 0.3874368051105211, 'aupr_unknown': 0.0356420054117087, 'val_auc': 0.9468599033816425} best={'auroc_all': 0.6487864964404553, 'aupr_all': 0.19929564261363222, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:46,459 INFO [OUTPOST-v4] epoch 19 cur={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.39753850877168645, 'aupr_unknown': 0.03618631358853333, 'val_auc': 0.9463768115942028} best={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:48,063 INFO [OUTPOST-v4] epoch 20 cur={'auroc_all': 0.6424126405797961, 'aupr_all': 0.20077508457752558, 'auroc_unknown': 0.3844817764757342, 'aupr_unknown': 0.03549160997293167, 'val_auc': 0.9454106280193236} best={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:49,777 INFO [OUTPOST-v4] epoch 21 cur={'auroc_all': 0.6451864687935069, 'aupr_all': 0.20064410708909272, 'auroc_unknown': 0.39007441438092355, 'aupr_unknown': 0.03574547459258623, 'val_auc': 0.9463768115942028} best={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:51,515 INFO [OUTPOST-v4] epoch 22 cur={'auroc_all': 0.6461742300818547, 'aupr_all': 0.19567581050030083, 'auroc_unknown': 0.3918025351010795, 'aupr_unknown': 0.03586319677951141, 'val_auc': 0.9565217391304348} best={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:53,213 INFO [OUTPOST-v4] epoch 23 cur={'auroc_all': 0.6423092113707949, 'aupr_all': 0.19402031760793084, 'auroc_unknown': 0.3901086300152491, 'aupr_unknown': 0.03577686388008643, 'val_auc': 0.9362318840579711} best={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:54,913 INFO [OUTPOST-v4] epoch 24 cur={'auroc_all': 0.6477947855880408, 'aupr_all': 0.1941444420932852, 'auroc_unknown': 0.3974162109976447, 'aupr_unknown': 0.03620666975499432, 'val_auc': 0.9449275362318841} best={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:56,590 INFO [OUTPOST-v4] epoch 25 cur={'auroc_all': 0.6460580882135134, 'aupr_all': 0.19470562119501567, 'auroc_unknown': 0.39462370662590385, 'aupr_unknown': 0.03602900616378408, 'val_auc': 0.9314009661835749} best={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:58,231 INFO [OUTPOST-v4] epoch 26 cur={'auroc_all': 0.6480254648143211, 'aupr_all': 0.19326531161230887, 'auroc_unknown': 0.3979343004336138, 'aupr_unknown': 0.036244408696041994, 'val_auc': 0.9439613526570049} best={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:43:59,879 INFO [OUTPOST-v4] epoch 27 cur={'auroc_all': 0.645218312153796, 'aupr_all': 0.19143311760391, 'auroc_unknown': 0.3935336612485747, 'aupr_unknown': 0.03594414058412298, 'val_auc': 0.9357487922705314} best={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:01,487 INFO [OUTPOST-v4] epoch 28 cur={'auroc_all': 0.6438078240864165, 'aupr_all': 0.18940483538966613, 'auroc_unknown': 0.3927557179411066, 'aupr_unknown': 0.03594789730451774, 'val_auc': 0.9357487922705314} best={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:03,146 INFO [OUTPOST-v4] epoch 29 cur={'auroc_all': 0.6449050623537427, 'aupr_all': 0.18975718379753484, 'auroc_unknown': 0.3933993417651753, 'aupr_unknown': 0.03591079766683137, 'val_auc': 0.9444444444444445} best={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:04,752 INFO [OUTPOST-v4] epoch 30 cur={'auroc_all': 0.645161784018089, 'aupr_all': 0.18787532247861977, 'auroc_unknown': 0.39503845559874123, 'aupr_unknown': 0.036035862320694584, 'val_auc': 0.9314009661835747} best={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:06,362 INFO [OUTPOST-v4] epoch 31 cur={'auroc_all': 0.6439576606732031, 'aupr_all': 0.18897209576778123, 'auroc_unknown': 0.3926331889803464, 'aupr_unknown': 0.03590297979209523, 'val_auc': 0.9444444444444445} best={'auroc_all': 0.6491977447989178, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:08,043 INFO [OUTPOST-v4] epoch 32 cur={'auroc_all': 0.6521458475270793, 'aupr_all': 0.19009750125589875, 'auroc_unknown': 0.40659270541171116, 'aupr_unknown': 0.036672893738465974, 'val_auc': 0.9483091787439614} best={'auroc_all': 0.6521458475270793, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:09,737 INFO [OUTPOST-v4] epoch 33 cur={'auroc_all': 0.6471926004917208, 'aupr_all': 0.19163153956607926, 'auroc_unknown': 0.39777570634478077, 'aupr_unknown': 0.03617798474004674, 'val_auc': 0.9444444444444445} best={'auroc_all': 0.6521458475270793, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:11,433 INFO [OUTPOST-v4] epoch 34 cur={'auroc_all': 0.6476616112246611, 'aupr_all': 0.19614168715371033, 'auroc_unknown': 0.3975852084888064, 'aupr_unknown': 0.0362095610248117, 'val_auc': 0.9434782608695652} best={'auroc_all': 0.6521458475270793, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:13,141 INFO [OUTPOST-v4] epoch 35 cur={'auroc_all': 0.6511833881335347, 'aupr_all': 0.19951351162329822, 'auroc_unknown': 0.4009924383448141, 'aupr_unknown': 0.036420389659684575, 'val_auc': 0.9434782608695652} best={'auroc_all': 0.6521458475270793, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:14,737 INFO [OUTPOST-v4] epoch 36 cur={'auroc_all': 0.651251271265934, 'aupr_all': 0.20174026550132781, 'auroc_unknown': 0.40395717682177446, 'aupr_unknown': 0.03654453505989867, 'val_auc': 0.9468599033816425} best={'auroc_all': 0.6521458475270793, 'aupr_all': 0.20328976519839267, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:16,395 INFO [OUTPOST-v4] epoch 37 cur={'auroc_all': 0.6504675296464153, 'aupr_all': 0.2054949310459105, 'auroc_unknown': 0.400749229917041, 'aupr_unknown': 0.03632777639028915, 'val_auc': 0.9357487922705314} best={'auroc_all': 0.6521458475270793, 'aupr_all': 0.2054949310459105, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:18,082 INFO [OUTPOST-v4] epoch 38 cur={'auroc_all': 0.6536082970467135, 'aupr_all': 0.2080314428061001, 'auroc_unknown': 0.4042739026260037, 'aupr_unknown': 0.03657422889261102, 'val_auc': 0.9507246376811594} best={'auroc_all': 0.6536082970467135, 'aupr_all': 0.2080314428061001, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:19,735 INFO [OUTPOST-v4] epoch 39 cur={'auroc_all': 0.6550574167876222, 'aupr_all': 0.20851685370248257, 'auroc_unknown': 0.40556577400850946, 'aupr_unknown': 0.03662689182305658, 'val_auc': 0.9434782608695652} best={'auroc_all': 0.6550574167876222, 'aupr_all': 0.20851685370248257, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:21,438 INFO [OUTPOST-v4] epoch 40 cur={'auroc_all': 0.6534496973646534, 'aupr_all': 0.21322068010441025, 'auroc_unknown': 0.4025450883456926, 'aupr_unknown': 0.03641588945231204, 'val_auc': 0.9502415458937199} best={'auroc_all': 0.6550574167876222, 'aupr_all': 0.21322068010441025, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:23,109 INFO [OUTPOST-v4] epoch 41 cur={'auroc_all': 0.6524827947115338, 'aupr_all': 0.21896434993630692, 'auroc_unknown': 0.4007515417842251, 'aupr_unknown': 0.03631314794412696, 'val_auc': 0.9502415458937199} best={'auroc_all': 0.6550574167876222, 'aupr_all': 0.21896434993630692, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:24,883 INFO [OUTPOST-v4] epoch 42 cur={'auroc_all': 0.654608153875016, 'aupr_all': 0.2268778777885526, 'auroc_unknown': 0.4026125948674699, 'aupr_unknown': 0.036479607722302416, 'val_auc': 0.9507246376811594} best={'auroc_all': 0.6550574167876222, 'aupr_all': 0.2268778777885526, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
2026-08-24 14:44:26,575 INFO [OUTPOST-v4] epoch 43 cur={'auroc_all': 0.6552889599810421, 'aupr_all': 0.23160352967797568, 'auroc_unknown': 0.4014141229192039, 'aupr_unknown': 0.03638724111743348, 'val_auc': 0.9594202898550726} best={'auroc_all': 0.6552889599810421, 'aupr_all': 0.23160352967797568, 'auroc_unknown': 0.4090298757972474, 'aupr_unknown': 0.036741657673351955}
